ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
4.178074132190106454e-03,-1.596212126993541236e-04,-2.050082003813604208e-08
4.178074132189533128e-03,-1.600733974378788012e-04,-2.061721766207894723e-08
4.178074132188956333e-03,-1.605255821764033975e-04,-2.073394502433328581e-08
4.178074132188373466e-03,-1.609777669149280480e-04,-2.085100212489906113e-08
4.178074132187786262e-03,-1.614299516534526714e-04,-2.096838896377627981e-08
4.178074132187193854e-03,-1.618821363919773220e-04,-2.108610554096492529e-08
4.178074132186596241e-03,-1.623343211305019183e-04,-2.120415185646501081e-08
4.178074132185994292e-03,-1.627865058690265417e-04,-2.132252791027653639e-08
4.178074132185386272e-03,-1.632386906075511380e-04,-2.144123370239949539e-08
4.178074132184773914e-03,-1.636908753460757343e-04,-2.156026923283389112e-08
4.178074132184156353e-03,-1.641430600846003306e-04,-2.167963450157971698e-08
4.178074132183533587e-03,-1.645952448231249269e-04,-2.179932950863697957e-08
4.178074132182905617e-03,-1.650474295616494419e-04,-2.191935425400567558e-08
4.178074132182272443e-03,-1.654996143001740653e-04,-2.203970873768580503e-08
4.178074132181634065e-03,-1.659517990386986345e-04,-2.216039295967736790e-08
4.178074132180990483e-03,-1.664039837772231494e-04,-2.228140691998036751e-08
4.178074132180341696e-03,-1.668561685157477186e-04,-2.240275061859479393e-08
4.178074132179686838e-03,-1.673083532542722607e-04,-2.252442405552065708e-08
4.178074132179028510e-03,-1.677605379927968028e-04,-2.264642723075795366e-08
4.178074132178362377e-03,-1.682127227313213178e-04,-2.276876014430667705e-08
4.178074132177692773e-03,-1.686649074698458599e-04,-2.289142279616684049e-08
4.178074132177017098e-03,-1.691170922083703478e-04,-2.301441518633842743e-08
4.178074132176335352e-03,-1.695692769468948357e-04,-2.313773731482145110e-08
4.178074132175649269e-03,-1.700214616854193506e-04,-2.326138918161590158e-08
4.178074132174957114e-03,-1.704736464239438656e-04,-2.338537078672178549e-08
4.178074132174259755e-03,-1.709258311624682993e-04,-2.350968213013909952e-08
4.178074132173556325e-03,-1.713780159009927872e-04,-2.363432321186785029e-08
4.178074132172846823e-03,-1.718302006395172751e-04,-2.375929403190802455e-08
4.178074132172132985e-03,-1.722823853780417087e-04,-2.388459459025963225e-08
4.178074132171413074e-03,-1.727345701165661966e-04,-2.401022488692266675e-08
4.178074132170687092e-03,-1.731867548550906303e-04,-2.413618492189713468e-08
4.178074132169955907e-03,-1.736389395936150640e-04,-2.426247469518303273e-08
4.178074132169218649e-03,-1.740911243321394705e-04,-2.438909420678035759e-08
4.178074132168475320e-03,-1.745433090706639042e-04,-2.451604345668910926e-08
4.178074132167726787e-03,-1.749954938091883108e-04,-2.464332244490929105e-08
4.178074132166972182e-03,-1.754476785477127444e-04,-2.477093117144089965e-08
4.178074132166211506e-03,-1.758998632862371239e-04,-2.489886963628393506e-08
4.178074132165444758e-03,-1.763520480247614763e-04,-2.502713783943839727e-08
4.178074132164672806e-03,-1.768042327632858828e-04,-2.515573578090428961e-08
4.178074132163894783e-03,-1.772564175018102623e-04,-2.528466346068160214e-08
4.178074132163110688e-03,-1.777086022403346146e-04,-2.541392087877034810e-08
4.178074132162320521e-03,-1.781607869788589670e-04,-2.554350803517051755e-08
4.178074132161524283e-03,-1.786129717173832922e-04,-2.567342492988211382e-08
4.178074132160721106e-03,-1.790651564559076446e-04,-2.580367156290513359e-08
4.178074132159912725e-03,-1.795173411944319699e-04,-2.593424793423957686e-08
4.178074132159098272e-03,-1.799695259329562680e-04,-2.606515404388544694e-08
4.178074132158277748e-03,-1.804217106714806204e-04,-2.619638989184274052e-08
4.178074132157451152e-03,-1.808738954100048914e-04,-2.632795547811145760e-08
4.178074132156617618e-03,-1.813260801485292166e-04,-2.645985080269160149e-08
4.178074132155778012e-03,-1.817782648870534606e-04,-2.659207586558316558e-08
4.178074132154932334e-03,-1.822304496255777316e-04,-2.672463066678615316e-08
4.178074132154079717e-03,-1.826826343641020027e-04,-2.685751520630056756e-08
4.178074132153221029e-03,-1.831348191026262737e-04,-2.699072948412639884e-08
4.178074132152357137e-03,-1.835870038411504905e-04,-2.712427350026365362e-08
4.178074132151485438e-03,-1.840391885796747616e-04,-2.725814725471233190e-08
4.178074132150607668e-03,-1.844913733181989784e-04,-2.739235074747242706e-08
4.178074132149723827e-03,-1.849435580567231952e-04,-2.752688397854394573e-08
4.178074132148833046e-03,-1.853957427952473579e-04,-2.766174694792688459e-08
4.178074132147935327e-03,-1.858479275337715747e-04,-2.779693965562124695e-08
4.178074132147031536e-03,-1.863001122722957915e-04,-2.793246210162702619e-08
4.178074132146121673e-03,-1.867522970108199541e-04,-2.806831428594422563e-08
4.178074132145204872e-03,-1.872044817493441168e-04,-2.820449620857284526e-08
4.178074132144280264e-03,-1.876566664878682794e-04,-2.834100786951288508e-08
4.178074132143350453e-03,-1.881088512263923878e-04,-2.847784926876434178e-08
4.178074132142412835e-03,-1.885610359649165504e-04,-2.861502040632721206e-08
4.178074132141469145e-03,-1.890132207034406859e-04,-2.875252128220150253e-08
4.178074132140518517e-03,-1.894654054419647943e-04,-2.889035189638720327e-08
4.178074132139560082e-03,-1.899175901804889027e-04,-2.902851224888433413e-08
4.178074132138595576e-03,-1.903697749190129841e-04,-2.916700233969286864e-08
4.178074132137624998e-03,-1.908219596575370383e-04,-2.930582216881282333e-08
4.178074132136646614e-03,-1.912741443960611467e-04,-2.944497173624419822e-08
4.178074132135660423e-03,-1.917263291345852280e-04,-2.958445104198698669e-08
4.178074132134668162e-03,-1.921785138731092551e-04,-2.972426008604118873e-08
4.178074132133669828e-03,-1.926306986116333093e-04,-2.986439886840680766e-08
4.178074132132662821e-03,-1.930828833501573364e-04,-3.000486738908383354e-08
4.178074132131648875e-03,-1.935350680886813906e-04,-3.014566564807227961e-08
4.178074132130628858e-03,-1.939872528272053634e-04,-3.028679364537214588e-08
4.178074132129601034e-03,-1.944394375657293905e-04,-3.042825138098341249e-08
4.178074132128565404e-03,-1.948916223042533634e-04,-3.057003885490609929e-08
4.178074132127523703e-03,-1.953438070427773363e-04,-3.071215606714019304e-08
4.178074132126473328e-03,-1.957959917813013092e-04,-3.085460301768570699e-08
4.178074132125417749e-03,-1.962481765198252550e-04,-3.099737970654262128e-08
4.178074132124353496e-03,-1.967003612583491737e-04,-3.114048613371095577e-08
4.178074132123281437e-03,-1.971525459968730923e-04,-3.128392229919069059e-08
4.178074132122203306e-03,-1.976047307353970652e-04,-3.142768820298183898e-08
4.178074132121116502e-03,-1.980569154739209568e-04,-3.157178384508440757e-08
4.178074132120022759e-03,-1.985091002124448212e-04,-3.171620922549836989e-08
4.178074132118920342e-03,-1.989612849509687399e-04,-3.186096434422374577e-08
4.178074132117812721e-03,-1.994134696894926315e-04,-3.200604920126053524e-08
4.178074132116696426e-03,-1.998656544280164417e-04,-3.215146379660873166e-08
4.178074132115571458e-03,-2.003178391665403062e-04,-3.229720813026832180e-08
4.178074132114439551e-03,-2.007700239050641165e-04,-3.244328220223933875e-08
4.178074132113300705e-03,-2.012222086435879267e-04,-3.258968601252174943e-08
4.178074132112153186e-03,-2.016743933821117641e-04,-3.273641956111557368e-08
4.178074132110997860e-03,-2.021265781206355472e-04,-3.288348284802079827e-08
4.178074132109835595e-03,-2.025787628591593304e-04,-3.303087587323742982e-08
4.178074132108665524e-03,-2.030309475976831406e-04,-3.317859863676546832e-08
4.178074132107486779e-03,-2.034831323362068967e-04,-3.332665113860491379e-08
4.178074132106301096e-03,-2.039353170747305985e-04,-3.347503337875575959e-08
4.178074132105106739e-03,-2.043875018132543817e-04,-3.362374535721799911e-08
4.178074132103904575e-03,-2.048396865517781106e-04,-3.377278707399164560e-08
4.178074132102693738e-03,-2.052918712903017582e-04,-3.392215852907669242e-08
4.178074132101475963e-03,-2.057440560288254872e-04,-3.407185972247314620e-08
4.178074132100250380e-03,-2.061962407673491619e-04,-3.422189065418100032e-08
4.178074132099016125e-03,-2.066484255058728095e-04,-3.437225132420024817e-08
4.178074132097773195e-03,-2.071006102443964843e-04,-3.452294173253090297e-08
4.178074132096523327e-03,-2.075527949829201048e-04,-3.467396187917295811e-08
4.178074132095263918e-03,-2.080049797214437253e-04,-3.482531176412640697e-08
4.178074132093996702e-03,-2.084571644599673729e-04,-3.497699138739126941e-08
4.178074132092721681e-03,-2.089093491984909392e-04,-3.512900074896751896e-08
4.178074132091437985e-03,-2.093615339370145326e-04,-3.528133984885516884e-08
4.178074132090145616e-03,-2.098137186755380989e-04,-3.543400868705421245e-08
4.178074132088846308e-03,-2.102659034140616382e-04,-3.558700726356464978e-08
4.178074132087536592e-03,-2.107180881525852316e-04,-3.574033557838648745e-08
4.178074132086219937e-03,-2.111702728911087708e-04,-3.589399363151971884e-08
4.178074132084894608e-03,-2.116224576296322287e-04,-3.604798142296433734e-08
4.178074132083559739e-03,-2.120746423681557408e-04,-3.620229895272036280e-08
4.178074132082217063e-03,-2.125268271066792258e-04,-3.635694622078778198e-08
4.178074132080865713e-03,-2.129790118452027107e-04,-3.651192322716658826e-08
4.178074132079504822e-03,-2.134311965837261686e-04,-3.666722997185678826e-08
4.178074132078136126e-03,-2.138833813222496265e-04,-3.682286645485838199e-08
4.178074132076758755e-03,-2.143355660607730302e-04,-3.697883267617137606e-08
4.178074132075371844e-03,-2.147877507992964610e-04,-3.713512863579575062e-08
4.178074132073977126e-03,-2.152399355378198376e-04,-3.729175433373151890e-08
4.178074132072573735e-03,-2.156921202763432141e-04,-3.744870976997868090e-08
4.178074132071160803e-03,-2.161443050148665907e-04,-3.760599494453723001e-08
4.178074132069739197e-03,-2.165964897533899402e-04,-3.776360985740715960e-08
4.178074132068308917e-03,-2.170486744919132896e-04,-3.792155450858849616e-08
4.178074132066869097e-03,-2.175008592304365578e-04,-3.807982889808119996e-08
4.178074132065420603e-03,-2.179530439689598802e-04,-3.823843302588530411e-08
4.178074132063962567e-03,-2.184052287074831754e-04,-3.839736689200078874e-08
4.178074132062495859e-03,-2.188574134460064436e-04,-3.855663049642766710e-08
4.178074132061020476e-03,-2.193095981845296846e-04,-3.871622383916592594e-08
4.178074132059535553e-03,-2.197617829230529257e-04,-3.887614692021557189e-08
4.178074132058041089e-03,-2.202139676615761667e-04,-3.903639973957659171e-08
4.178074132056537951e-03,-2.206661524000993536e-04,-3.919698229724900525e-08
4.178074132055025272e-03,-2.211183371386225404e-04,-3.935789459323279928e-08
4.178074132053503052e-03,-2.215705218771457001e-04,-3.951913662752797380e-08
4.178074132051971291e-03,-2.220227066156688870e-04,-3.968070840013453542e-08
4.178074132050430857e-03,-2.223844544064870787e-04,-3.984260991105247091e-08
4.178074132048881749e-03,-2.226648089443707937e-04,-4.000477521261950153e-08
4.178074132047323967e-03,-2.228719095546134038e-04,-4.016714495193957707e-08
4.178074132045757512e-03,-2.230130816299792120e-04,-4.032966571140621065e-08
4.178074132044184985e-03,-2.230949180239556707e-04,-4.049228941517362165e-08
4.178074132042605519e-03,-2.231233523046819399e-04,-4.065497279498058236e-08
4.178074132041019115e-03,-2.231037246834828406e-04,-4.081767690939198059e-08
4.178074132039426639e-03,-2.230408413505510291e-04,-4.098036671111621203e-08
4.178074132037827224e-03,-2.229390278770598062e-04,-4.114301065759084869e-08
4.178074132036224339e-03,-2.228021772770650427e-04,-4.130558036050970736e-08
4.178074132034614516e-03,-2.226337932632170709e-04,-4.146805027039721656e-08
4.178074132032999488e-03,-2.224370291769012362e-04,-4.163039739272535729e-08
4.178074132031380124e-03,-2.222147230253643084e-04,-4.179260103241889990e-08
4.178074132029756423e-03,-2.219694290151284647e-04,-4.195464256391016550e-08
4.178074132028128385e-03,-2.217034459320635614e-04,-4.211650522418823711e-08
4.178074132026495142e-03,-2.214188426834525316e-04,-4.227817392654327689e-08
4.178074132024858431e-03,-2.211174812858498822e-04,-4.243963509293644932e-08
4.178074132023217382e-03,-2.208010375541549243e-04,-4.260087650313277198e-08
4.178074132021572865e-03,-2.204710197217767803e-04,-4.276188715892079445e-08
4.178074132019924010e-03,-2.201287851987837770e-04,-4.292265716191018884e-08
4.178074132018271686e-03,-2.197755556542374815e-04,-4.308317760354967661e-08
4.178074132016616760e-03,-2.194124305902931771e-04,-4.324344046614308258e-08
4.178074132014957497e-03,-2.190403995588906022e-04,-4.340343853376386893e-08
4.178074132013294764e-03,-2.186603531567757113e-04,-4.356316531207815958e-08
4.178074132011628562e-03,-2.182730929210196223e-04,-4.372261495618544090e-08
4.178074132009960626e-03,-2.178793402349865388e-04,-4.388178220567526850e-08
4.178074132008288352e-03,-2.174797443437040737e-04,-4.404066232617824838e-08
4.178074132006614344e-03,-2.170748895676972165e-04,-4.419925105676188292e-08
4.178074132004936866e-03,-2.166653017954384662e-04,-4.435754456258699442e-08
4.178074132003255919e-03,-2.162514543265529009e-04,-4.451553939229826207e-08
4.178074132001572370e-03,-2.158337731307032482e-04,-4.467323243967592358e-08
4.178074131999887086e-03,-2.154126415805859981e-04,-4.483062090912219360e-08
4.178074131998198333e-03,-2.149884047116277315e-04,-4.498770228459906329e-08
4.178074131996507845e-03,-2.145613730557127533e-04,-4.514447430167232206e-08
4.178074131994814755e-03,-2.141318260915365396e-04,-4.530093492235117178e-08
4.178074131993119063e-03,-2.137000153499253683e-04,-4.545708231244390605e-08
4.178074131991419901e-03,-2.132661672086226675e-04,-4.561291482117799306e-08
4.178074131989719005e-03,-2.128304854075976145e-04,-4.576843096285813964e-08
4.178074131988016374e-03,-2.123931533128224094e-04,-4.592362940035859848e-08
4.178074131986311140e-03,-2.119543359536721458e-04,-4.607850893026619037e-08
4.178074131984603305e-03,-2.115141818565842294e-04,-4.623306846950903551e-08
4.178074131982894603e-03,-2.110728246953524282e-04,-4.638730704332247846e-08
4.178074131981182431e-03,-2.106303847763912310e-04,-4.654122377441829625e-08
4.178074131979468524e-03,-2.101869703754735068e-04,-4.669481787323710937e-08
4.178074131977752882e-03,-2.097426789407949273e-04,-4.684808862917545642e-08
4.178074131976034639e-03,-2.092975981757315483e-04,-4.700103540269024927e-08
4.178074131974315528e-03,-2.088518070133219690e-04,-4.715365761819268278e-08
4.178074131972593815e-03,-2.084053764933006142e-04,-4.730595475765284492e-08
4.178074131970870367e-03,-2.079583705514287915e-04,-4.745792635484381684e-08
4.178074131969145184e-03,-2.075108467298915479e-04,-4.760957199016137156e-08
4.178074131967418267e-03,-2.070628568166554037e-04,-4.776089128596169291e-08
4.178074131965689615e-03,-2.066144474208902245e-04,-4.791188390236535294e-08
4.178074131963958361e-03,-2.061656604908489599e-04,-4.806254953348086848e-08
4.178074131962226240e-03,-2.057165337799591914e-04,-4.821288790400590865e-08
4.178074131960493251e-03,-2.052671012663057775e-04,-4.836289876616837434e-08
4.178074131958757660e-03,-2.048173935301650936e-04,-4.851258189697336907e-08
4.178074131957020335e-03,-2.043674380937858341e-04,-4.866193709572549527e-08
4.178074131955283009e-03,-2.039172597271918675e-04,-4.881096418179888783e-08
4.178074131953543081e-03,-2.034668807234046807e-04,-4.895966299263026224e-08
4.178074131951801419e-03,-2.030163211461436228e-04,-4.910803338191268291e-08
4.178074131950058889e-03,-2.025655990527560593e-04,-4.925607521796988864e-08
4.178074131948314625e-03,-2.021147306948545405e-04,-4.940378838229324832e-08
4.178074131946569493e-03,-2.016637306988906461e-04,-4.955117276822500188e-08
4.178074131944822626e-03,-2.012126122286704674e-04,-4.969822827977316197e-08
4.178074131943074893e-03,-2.007613871316197684e-04,-4.984495483054493400e-08
4.178074131941325424e-03,-2.003100660704214438e-04,-4.999135234278681608e-08
4.178074131939575088e-03,-1.998586586414903836e-04,-5.013742074652063864e-08
4.178074131937823885e-03,-1.994071734815997963e-04,-5.028315997876606760e-08
4.178074131936071814e-03,-1.989556183638456239e-04,-5.042856998284077648e-08
4.178074131934317141e-03,-1.985040002840142491e-04,-5.057365070773070387e-08
4.178074131932563336e-03,-1.980523255383134491e-04,-5.071840210752318325e-08
4.178074131930807796e-03,-1.976005997933301069e-04,-5.086282414089679093e-08
4.178074131929051388e-03,-1.971488281489924604e-04,-5.100691677066228068e-08
4.178074131927293246e-03,-1.966970151952359563e-04,-5.115067996334930439e-08
4.178074131925535104e-03,-1.962451650630025481e-04,-5.129411368883457128e-08
4.178074131923775227e-03,-1.957932814701397988e-04,-5.143721792000709781e-08
4.178074131922015350e-03,-1.953413677627107456e-04,-5.157999263246700143e-08
4.178074131920253738e-03,-1.948894269521719781e-04,-5.172243780425441699e-08
4.178074131918492126e-03,-1.944374617488344760e-04,-5.186455341560543206e-08
4.178074131916730515e-03,-1.939854745919781913e-04,-5.200633944873254006e-08
4.178074131914967168e-03,-1.935334676769549073e-04,-5.214779588762698371e-08
4.178074131913203822e-03,-1.930814429795812970e-04,-5.228892271788087155e-08
4.178074131911438741e-03,-1.926294022780924444e-04,-5.242971992652711515e-08
