gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
1.771518643260922704e-02,9.946153741683885427e-03,3.853579320392644045e-03
-6.981895479802915612e-04,2.253713470614265076e-03,-4.461811809019075245e-03
2.874680109188882185e-02,-7.324451076694401749e-03,7.039457151476006917e-03
2.308709348554943697e-02,-3.105280597543298368e-02,-7.879374663408081694e-03
4.314993846981571697e-05,-2.598513140982145007e-03,1.763390851427209041e-02
-1.661203136744172915e-02,-8.866698643001666783e-03,1.346242883834052918e-02
-1.068344412863142349e-02,2.132773968895459310e-02,-6.413971589552311565e-03
8.184052215138199610e-03,-3.336454580844467992e-03,-2.352185169600846254e-02
-7.686040379935063331e-04,-2.840983914326515938e-02,-2.492968193359287529e-02
-6.282807123271121237e-03,1.984350710509307641e-02,-1.171586183716322518e-02
-4.815619128134977279e-04,-1.041188289018728577e-02,1.912257397107336790e-02
4.045886036732415127e-03,-2.884058881995376494e-02,1.526168207396608537e-02
3.435462222048442805e-04,6.690037773138809984e-02,2.224011430957063828e-02
-9.421519959396888050e-03,8.453267954113724211e-03,-3.905516171137316493e-03
-6.184587562817989333e-03,-1.439456737644765998e-02,-2.050722783402299677e-03
-3.514775839319507489e-03,1.349158743289966336e-02,1.023853919087323178e-02
5.046260306828933249e-03,1.197298228082497445e-02,1.783583880431507257e-02
-1.013768549175034228e-02,3.001484710204827683e-02,-1.592772752891592411e-02
-8.954796325238330301e-03,-2.765848398915375303e-02,-1.516483302332794977e-03
3.249433598341268381e-02,7.946205057327359461e-03,8.879877095718188146e-03
5.887779378257338098e-04,-6.688730787323977217e-03,-2.340542438532116579e-03
4.873328159541998744e-02,1.096826341610035102e-02,1.165461954428875270e-02
4.146083690581051778e-02,-4.390842769588790100e-03,2.093737112541708186e-03
-5.877061915704402326e-03,2.328745089701051221e-02,-6.893113650831385504e-03
5.546836132220538639e-03,-3.121869944640399616e-02,1.792368819103915337e-02
-3.265383243736382640e-02,1.909057510456872372e-02,1.746366234039383944e-02
4.894569113988339257e-03,-1.699721393174843595e-02,2.373595750110879879e-02
1.349453402973667913e-02,3.124673750918183224e-03,-5.299058949218655307e-02
1.303431517290512889e-02,-7.429916050942972881e-03,1.224750454090148960e-02
3.003020225996504405e-03,5.926245515076234566e-02,4.990473564027168331e-03
1.842802079897377238e-02,-1.157905828956152725e-02,2.647710156047591162e-02
-8.831786007707717601e-03,1.231477763351147836e-02,-3.899562066009266970e-02
-3.237965551985333423e-02,7.569786167939408263e-03,3.458929539669407249e-02
5.763254728639385796e-04,1.199719050820066517e-02,-3.612675511384338262e-02
1.526159205552763201e-02,-1.422827291938483750e-02,-4.567612245859380138e-03
1.469509189762544486e-02,-3.832929921092353281e-02,-9.717220597845280814e-04
6.100972171762212432e-02,-2.850444733820918855e-02,1.488058670668812936e-02
5.662808951347058500e-03,-3.696747942975477010e-03,-2.370606901195239022e-02
2.281586078354864641e-02,-4.255782784251460268e-03,-6.713192809725882469e-03
-3.740743420606581354e-02,1.966186245677179313e-04,1.221721565454085036e-02
2.316812380394737275e-02,1.773929561008374262e-02,1.363722698371192844e-03
1.325607653387484222e-02,-4.361389250408916063e-03,5.040021058951586752e-02
-2.501174362521888309e-02,1.030307083338203623e-02,3.001906721011839488e-02
2.987022026714891351e-02,-2.014137555694803239e-02,-7.301895343170754053e-03
6.424890942541746849e-03,-1.173343935426556309e-02,2.993797483180877378e-02
1.212745928740846697e-02,1.225485897339692078e-02,-3.180300341815060078e-02
5.433824842360223534e-02,-3.442276820089554962e-02,2.037685501858560455e-02
-6.175392188302285257e-03,2.228465297213205742e-02,2.851171701641409817e-02
1.801845423789216749e-02,5.497913120185715652e-03,1.922116397278601091e-02
-4.909644457548716263e-03,-7.772711609144088325e-03,-3.501502552761437403e-02
-2.946605040101071046e-03,-1.084329639826693776e-03,-2.716218355881502150e-02
2.008770774326823494e-02,1.758009040103657855e-02,-1.080155624809343677e-02
-1.306510969529658082e-02,8.234973303264749717e-03,2.527107712349818333e-02
-2.567031394284893450e-02,1.635108764931594502e-02,-1.008026023033731407e-02
2.839553066076433777e-02,-1.611548048383198463e-03,1.341445530416236678e-03
2.948125148522975827e-03,2.039541675500439535e-02,-9.607941701491215861e-03
-9.579537337391320559e-03,3.362561132343990823e-03,-1.806323596153239491e-03
-1.604280381321174578e-02,3.159448278266805028e-03,6.703655469390033123e-03
-1.189106832104833031e-04,-6.830122757342389425e-03,-2.219872514605880989e-02
2.803096219116583618e-02,-1.309857660952634499e-02,1.576445325776432843e-02
6.429057919163309875e-03,1.035054264271965084e-02,6.494768182701698978e-03
1.400871092996025741e-03,-1.999649612328378845e-02,7.147529617630801226e-03
2.758205470357726757e-02,9.467046336895310055e-03,-1.301061876846749260e-02
2.773397436518104317e-02,2.755622133553848468e-02,3.746542061675621699e-04
9.116366788555731876e-03,-1.808797295512202044e-02,1.995562530189232825e-02
7.257784268102211202e-03,-2.261036080287784009e-02,5.278598900391510279e-03
7.465504872590410061e-03,-1.853120212634425459e-02,-3.727768559114382190e-03
7.484713280704489644e-03,1.547479958919117243e-02,-1.466035339348142278e-04
-5.173627501668304207e-02,9.474668101284892258e-03,1.027227713419671083e-02
9.208109866556389925e-03,-1.753017268309576757e-02,2.302724174426594439e-02
-1.023133743672407191e-02,2.010234609425723754e-02,-3.489566484236346355e-02
-2.244860613404153424e-03,-2.023541515348999467e-02,5.199261054805407768e-03
-4.185435352023624683e-02,3.252923125225964159e-03,-4.518443173263141793e-02
8.231952806903943681e-03,1.365882850759917583e-02,2.211629545296403890e-02
-5.730639088762443795e-02,-2.754182283683322130e-02,6.181100034343515320e-02
1.458165861972184063e-02,-1.499096456274280967e-02,2.766842687565175540e-02
4.788848491101340213e-03,-3.541184906387803959e-03,-1.972676691122376980e-02
4.224643175045975259e-03,-2.426313532710445975e-02,2.012217284862381425e-02
-2.522712197986883009e-02,-5.305733061418669606e-03,-1.802605005669995208e-02
-5.608241521802261259e-04,2.727525878971447451e-02,1.103752890512146347e-02
-2.180785527377034419e-02,-2.390204526258250112e-02,3.127985010088889239e-02
-5.009972494493183243e-02,-1.395135297727600684e-02,-3.155953041548230364e-02
3.943322551722441838e-02,-1.895490766235466765e-02,2.326327518734366828e-02
3.149354786228664854e-02,6.273320128323167828e-03,-1.742936593119949820e-02
8.925167710743496519e-03,4.003748934894919148e-02,-1.385541436102575089e-02
-2.161325577551435548e-02,8.046660966428025030e-03,2.063431369890154216e-03
-6.648624994171403735e-03,-1.552350370358703967e-04,-2.367871022101148554e-02
3.026691903893869232e-02,3.455869236371102247e-03,-3.211390264653705365e-03
-1.033336564122360086e-02,-8.561354704829684387e-03,2.075023382172895905e-02
3.788247246983938304e-03,-2.330799427095225571e-02,-1.004377403887406033e-03
-4.265662056438459734e-03,1.283507890759084773e-02,-2.917896433376962473e-02
4.200795406127416642e-03,4.082133996668400877e-02,-9.089314882677194604e-03
2.584712795897775237e-02,1.547462963019055962e-02,5.262684903098432954e-03
-2.884645881467790170e-03,3.349924109493343863e-03,-2.176197013794651733e-02
-4.239795072404333592e-03,3.515021728176927207e-02,6.421646288347781888e-03
1.536634654090859690e-02,-2.949688155559394148e-02,8.914907389323347559e-03
2.469385119328250042e-02,-1.883285268374242788e-02,4.907812144153928489e-03
-1.258885453942764840e-02,8.751063016990202545e-03,7.002444946672053278e-03
3.403607800090341362e-02,-1.294984385770528434e-02,1.456270601967473918e-02
2.037769650443000714e-03,3.394611589810449942e-02,-5.664863016337426220e-03
-2.891527300294611386e-02,-1.261815478897796577e-02,3.119869216207357947e-03
-1.669545063476229191e-02,-2.986309313914235677e-03,-1.166873338658587327e-02
4.233141721507010374e-02,9.477181477162576265e-03,8.559466884544028251e-03
-5.742448976096122155e-03,1.207593501133155667e-02,-3.816496452835936581e-02
2.467611795013687284e-02,-2.249645507613470471e-02,3.169796234002533741e-02
-7.434457166258592181e-03,2.742673450223143822e-02,1.127755729440785629e-02
2.838952581732981373e-02,1.520563056403705093e-02,-7.228645187445571774e-03
1.873507325044021510e-02,5.969357492789029163e-02,-3.998375302456418784e-02
3.457658183430033227e-02,1.334755094487385073e-02,7.178288918260070095e-03
7.643443762763009637e-03,4.124255184249923240e-02,-1.901084535583966520e-02
-5.288944327010058205e-03,1.719461596404963863e-02,-3.514859567557043069e-02
6.990849331778092347e-03,-9.261161517489479829e-04,-3.003663379094254071e-02
-9.565969209272941545e-03,-5.104080975032233153e-02,-4.808892709862413323e-02
-7.391564077942640830e-03,-8.679856957240773526e-04,-5.117740872229605692e-02
-4.088421120224518257e-02,1.829273997114888237e-02,-2.848171210207369949e-02
1.704517847629967095e-02,1.571145517465703800e-02,-1.861169932156833901e-03
-1.457168279839747907e-02,2.000100771307320412e-03,3.698159109251537846e-02
-2.390821942804356726e-02,1.145200370068213958e-02,2.518858967630654283e-02
3.684599308378401494e-02,-1.484766865227264872e-02,4.714350093158443250e-02
1.385202191032406348e-02,1.272524058182869164e-02,-2.501733079374195839e-02
-1.859769942995932041e-02,1.314533505835515682e-02,1.322588540860036637e-03
1.772304402048043015e-02,-2.155478987973093521e-02,-3.462239520839072160e-02
1.415714204465192035e-02,4.979716253569627452e-03,3.019469893812661704e-02
-1.670964551391380254e-02,-1.949337337644821769e-02,-1.300750233147453597e-02
-1.721820595906526155e-03,2.489905152104791505e-02,-9.494187570969661594e-03
2.889911489877716039e-02,3.269265407619202212e-03,3.420211244827809759e-03
-1.086572758876980412e-03,3.159280030015397533e-02,-8.151191848664907785e-03
7.649990273912779352e-03,3.523640374902314160e-02,2.663277565540685121e-02
8.631972911806140916e-03,-8.771848917595980594e-03,8.130231322173046837e-03
3.263155537404991563e-02,-2.626547635595934474e-02,-1.944749453671651201e-03
8.942995945060018548e-03,-2.888621129556991074e-02,-6.305875205215493752e-03
-1.427027895173372564e-02,-6.296218124795863007e-03,4.532348460739742124e-02
1.372465147432232017e-02,-4.213474772185212512e-03,2.236505558813864554e-04
-1.250915477877046975e-02,3.586990810974359251e-03,2.591075761653868770e-02
2.086277935369717715e-02,-2.296310621881458500e-02,-1.118310316291688290e-02
3.169909886209999750e-02,-1.688727363972663403e-02,-1.076765713883917792e-02
5.287639533027501705e-03,2.818314097292255564e-03,1.758481079357108318e-02
-1.978332218703696826e-02,-1.184627503212375838e-02,1.220672996892147900e-02
3.733379992161076771e-02,-1.092774864684996003e-02,-2.897824016999977614e-03
-1.201437427847879859e-02,6.680224347473927467e-03,4.180822557984891635e-03
1.012285858928409568e-02,6.880551208931992742e-03,6.335027039980932646e-03
1.870801310474498602e-02,5.277203254567875736e-03,-2.491056694036437175e-02
1.052035526565768195e-02,-2.231548483387126372e-02,5.324252758613859902e-03
-5.119644124117816303e-03,-3.294714099011571834e-02,1.458364971803656311e-02
-3.009851059957391068e-03,-1.162592822104183132e-02,-6.810410057039261583e-03
-9.821837870966243500e-03,7.697600203405180908e-04,-5.471695415127915060e-03
6.010073052519134679e-02,2.823282861534421456e-02,2.486692372393919503e-03
-1.450283049548147310e-02,3.422000076932167623e-02,4.348883140009521774e-03
1.095097320487616738e-02,7.415393327623892583e-03,5.199681374419918949e-03
-1.245517507417658043e-02,1.087553951214338503e-02,-4.081165778908661841e-03
1.777585731700640631e-02,3.358959482696107380e-03,8.855475441429325190e-03
-9.615692870866986500e-03,-1.640013629497353784e-02,-4.127122743940736700e-03
6.824038766751965891e-03,1.729523202133500040e-02,-2.279469776107086176e-02
1.151745109045787356e-02,-2.440287397666714413e-03,1.392994737029976289e-02
-3.490416614925973687e-02,-2.688369627674817852e-02,1.516541587963729683e-02
1.422339166082924218e-02,-3.471363509695889887e-02,2.768028975074076498e-02
-1.052906750080793985e-02,-2.044303892361493472e-02,3.519546327198895541e-02
2.204644751153952975e-02,8.535586695672153085e-03,6.193408711228396563e-03
1.062419022988782529e-03,-2.870967227326230373e-02,-1.836598983772271335e-02
-5.900659799813028896e-04,3.889646855566545203e-03,-9.766733848442841689e-03
-2.429804051485514888e-03,-3.553934137194540016e-02,1.915080895705616225e-03
-5.571179547699234812e-03,-2.094613658316736137e-03,-3.832481683073247700e-03
3.795533156093428787e-03,-1.203788141031108139e-03,-3.471767241773195123e-02
1.323984668175584405e-02,2.927264963617349711e-02,-5.375574871050290207e-03
4.392507959184226325e-03,6.556944727356075857e-03,1.187069297004177126e-02
5.476403583696801830e-02,-4.775680012560733732e-03,9.309260882124756678e-03
2.878015363003465915e-02,-1.700437968092656169e-02,3.147049729060618500e-02
2.880179016328377264e-02,-2.179978282202816448e-02,1.386165670605576071e-02
-3.404360837873124553e-03,-2.265564045764196718e-02,-1.729357881373056252e-02
4.131487685055333647e-02,-1.075022133439648697e-02,-1.559426112010790441e-02
2.310124015833444895e-04,4.376524925508992921e-03,1.298379020151549726e-02
-8.254466341824656271e-04,-1.942584483567828119e-02,6.762436309758789073e-03
-5.105124651964692032e-04,-7.543430457094714783e-03,-1.190830760306953347e-02
1.668589247478590581e-02,-2.098553966213181909e-02,-8.066294220830300121e-03
6.654660854642921279e-03,-4.259442122470454700e-02,-1.507351254595747135e-03
6.677665182835925599e-04,1.441910203607133997e-02,2.025355322451439025e-02
-1.817356206160321980e-02,-1.768096512680844209e-02,-1.805011941017737015e-04
4.510152323391571245e-03,-1.732294284090051678e-02,-1.551094221932562169e-02
-3.882417530973461474e-04,-1.866902397750497180e-03,-9.798900477294158334e-03
7.094618435131067047e-03,4.532915195629737271e-02,4.246361503696860842e-03
1.427126266787407706e-02,3.786517024642700735e-02,1.447892832829248029e-02
-1.961987561828449841e-02,1.458515456903468691e-03,8.802304119342062652e-03
4.115205626076194612e-02,-3.017769757236142200e-02,1.514326002706234235e-02
3.750179612021116698e-03,1.309734876876935197e-02,4.986917997106812481e-03
-5.895338230331445073e-04,-9.417660201645130721e-03,3.928072236324527122e-02
-2.353728994096521490e-02,9.852964653866158346e-04,6.726826671748497091e-03
1.092312254119790806e-02,-7.258068925611894755e-03,-3.070654319541123167e-02
2.622948741312315993e-02,-3.424526993161042948e-02,-1.758318874703487106e-02
-4.315283279251088126e-04,-1.142619225729347293e-02,-1.809749544389282344e-02
3.384318506459091380e-02,-4.989491440917394154e-03,-5.087544760274199940e-02
7.427608250372229499e-03,4.881600927847447140e-03,-1.549439771564559316e-03
1.322326570784397581e-02,-4.836231042818199370e-03,-2.557529368163914837e-04
4.432948709629132289e-03,8.488346620915071875e-03,1.112647009641992392e-04
1.645980524183018184e-02,3.728739366081522399e-02,1.849227087513746065e-02
-1.096936932505719305e-03,-2.412616677328672035e-02,1.958195446579486659e-02
1.567268729835800956e-02,5.849423453307849019e-03,-1.802676943246012825e-02
3.325749211740232792e-03,3.133741906810048883e-02,2.334546241321739171e-02
2.807414260294546077e-02,9.467862396231960936e-03,1.203589993665462286e-02
3.235544405375655186e-02,-1.116620297623525417e-02,-2.151554497965650625e-02
2.534358822422919100e-02,-1.541073820559196034e-02,5.874382611933542074e-03
2.225606396835522888e-02,2.977309916490705408e-03,-1.782580931661455551e-02
2.684992235712979972e-02,2.203196288938408937e-03,-1.226349733698464499e-02
-6.215933779276032467e-03,2.038201325658123286e-02,-2.169463710633293130e-02
-2.849895300137153878e-02,1.999436437697914987e-02,-4.295976512621595307e-03
-1.089015039277683485e-02,1.627925133607378491e-02,-2.768394391846505653e-02
-1.471829588753419994e-02,-4.947835245345083045e-03,1.265654426005050591e-02
6.058167867289485087e-02,1.159978569638883510e-02,-5.607350402292676480e-05
-2.532293038515721992e-03,-3.576772690552371126e-02,9.177719129112251253e-03
-2.849604349968319975e-02,2.318582045685103205e-02,1.814448551672711088e-02
-9.023271913226748805e-03,6.193531853354722339e-03,3.130816491752581605e-03
2.677751758251044681e-02,2.916985835780032746e-02,-6.250532713513329633e-03
-2.748053845298142547e-02,3.443666937053623672e-02,-7.098607592172685721e-03
2.525875170761869223e-02,-2.787698994604068461e-02,-2.191763645880162245e-02
-2.009895852790251694e-02,1.446342909997079366e-02,-7.935036724848590350e-03
-5.724353636288633494e-03,6.280889158031541415e-03,2.452824406451918626e-02
2.771471199035635546e-02,-3.482352717624225685e-02,-3.762871158561173490e-02
2.269187011206580049e-02,2.862984535574605340e-03,-7.938788015921500671e-03
3.736938373983528586e-03,4.517069239779876455e-02,1.954477542234045809e-02
2.006488850628218579e-02,-2.265390113966820121e-02,3.545731622306927400e-02
3.761970658328536721e-02,1.585578348282426844e-02,-3.758876073759397085e-02
2.042539433187754230e-03,-2.806006286235237981e-03,-1.432123264385767349e-02
2.257692086533693437e-02,-9.257672434109355877e-03,-3.202495030059490135e-03
-2.214732465555479049e-02,2.588810449367924191e-02,1.492563545958938004e-02
-3.402208178587460240e-03,1.624399649328637021e-02,6.148229050484977157e-03
3.872343830514212402e-03,-1.240941737225548236e-02,-1.084638513982621490e-02
-5.424786051628265916e-03,-1.398525644125100595e-02,-2.009481789518786574e-02
-5.138276897523825007e-03,-2.651094702415887280e-02,8.679747877741592760e-03
-1.844226450535597223e-02,1.278390664832132484e-02,-8.543458815561927322e-03
6.094408865423690119e-02,1.303467030065639728e-02,1.016672672274120635e-02
-4.153799449876503791e-03,-4.994397817440630188e-03,3.494140300834533419e-02
-2.856749056339421850e-03,4.847737193807277051e-02,-8.483734750160527166e-03
-1.844816325328210369e-02,3.086257964204986489e-03,-2.100029110331102719e-02
4.310110173991490989e-02,-4.062959964319611678e-03,2.845221888811187618e-03
-6.681835428088068150e-03,-2.116506785894739680e-03,-1.233896920417245843e-03
-1.411893130467986243e-02,-7.619161995077599475e-03,-5.567260978345111612e-03
2.121198012386123731e-03,3.227402695023726120e-02,1.440183485111408770e-02
-7.370009103979657632e-03,1.549202672109729721e-02,2.160433840674369499e-02
-2.196349641078031156e-03,3.198319946358488958e-02,2.882793143258662732e-02
2.863425004942206104e-03,-3.293268087688981660e-02,1.082605564268999260e-02
1.356607794200669244e-02,3.137798003016437076e-02,-2.530757466560046992e-02
1.625242897489619998e-03,3.990132545691520150e-02,1.898705773309216152e-02
-6.603729513963815974e-03,2.305000341909277557e-03,-3.646286592032341872e-02
2.041475358380554286e-02,-2.766794115914546909e-02,-9.592947054677170016e-03
1.739630370278889490e-02,4.330332653287951444e-02,6.646477687039730256e-03
2.722586733438041567e-03,2.772067483289419182e-02,-1.981800645829518912e-02
3.121119055490997191e-02,4.957373356597982207e-03,6.951999882698125903e-03
-2.172725584124470671e-02,3.636002381252528837e-02,3.437081699435639865e-03
3.406873035748658046e-02,-1.843049089607434396e-02,1.622557034418480384e-02
2.626901207442662589e-02,3.414004904083453584e-02,-1.807330842550103345e-02
1.541956875078405714e-03,-2.272148221461117376e-02,-1.200885104298699858e-02
4.472431669490405798e-02,-3.423272516011063860e-02,3.048555707035050834e-03
-1.058692428434891177e-02,-2.390916366312870189e-02,-3.664503220642897213e-02
2.848209435125714090e-02,-3.865594559807416369e-02,-7.184983055663248137e-03
-1.046524414687710104e-02,6.613683847138587986e-03,-1.649494814859936084e-02
-1.730175951160450865e-02,-3.799461059463879204e-03,-2.885791020512754046e-02
-6.963721083951354522e-03,-1.653341718451222658e-02,-3.751752567249643650e-02
1.069166179292994380e-02,2.894160818457970977e-02,1.722631289910334790e-02
2.756954483620354529e-02,5.290353204393776453e-03,3.620089426685875467e-02
2.635292072670177357e-02,-3.656844388291326849e-03,1.042880319472777421e-02
3.297254490910325416e-04,-2.096501342543553859e-02,1.198678065822808385e-02
5.883235378777809665e-02,-8.243825075465975247e-03,7.269549184771494262e-03
-5.566636642520291986e-03,9.310176947863162827e-03,4.084967884154496257e-03
-1.186815526444170944e-03,-5.811285985817722828e-03,-8.606624610407342946e-03
3.685903679797750132e-02,1.901357150589981504e-02,9.290970549070116588e-03
2.850456906019008946e-02,-4.378243683361695421e-02,4.150550882927932228e-02
-6.976925029941019639e-04,-7.742994664694574994e-03,8.860285781134121441e-04
-1.802060254338756079e-02,9.582903938746710829e-03,1.985230764658667962e-02
-1.918140536624897766e-02,1.652785428398482678e-02,3.542991362464415622e-02
-1.228575106820632874e-02,-2.841963932133944118e-02,3.875469293273233265e-03
2.990046110975425747e-02,-1.177659568008326656e-02,1.885862096468145233e-02
4.014828939243224315e-02,-1.304259431192535644e-02,3.017873555729936458e-02
-9.341116539931621984e-03,7.400256148439580961e-03,-1.341125195129218295e-02
3.157580232504203499e-02,9.936852681339414933e-03,8.920934448439794134e-03
1.732541837016987260e-02,9.059555658055966007e-03,2.521657507952424285e-02
-6.734022645587243484e-03,5.548889744730884158e-03,1.007809680556354288e-02
1.105931827298157338e-02,1.935764549007779750e-02,-5.810307681644756063e-03
1.299614132338454409e-02,3.110209748727293250e-02,-2.509165124806464822e-02
-2.705866436418194465e-02,-3.037767026624356177e-03,1.161011137726747355e-02
3.167504742018267122e-02,-1.602497693633970349e-02,-6.079008073628883700e-03
1.451480164840056840e-02,2.249440065263764998e-02,-2.244342101167443038e-02
-9.108178617745901068e-03,2.102634557759750986e-02,-8.262402551028544262e-03
-1.763607126656875634e-02,2.508410348134663612e-02,1.429125402441153159e-02
1.382655228659689377e-04,1.572057547484931924e-03,-1.181193775791578200e-02
1.825088759134151431e-02,-1.755546881259966666e-03,1.419694330598686438e-02
-1.984361377358339132e-02,6.294394859285562657e-04,7.101037812833030198e-03
-4.862842035813564820e-03,-1.746104933682258303e-02,-2.843616288626732783e-02
-1.269240772168066418e-02,3.291386837739771528e-03,3.851517505992028967e-02
2.284990833888167136e-02,-1.663450632989577418e-02,9.957788344184670751e-03
-7.870779892404217853e-03,2.426155076492329116e-02,-9.849770534205706460e-03
-1.945234973152058788e-02,7.866340669596356971e-03,9.517307300009743634e-03
-2.909064339780938896e-03,-7.366546108848682529e-03,1.961214165958741554e-02
2.384200426110708385e-02,-3.354014226503625531e-03,2.844459949894335982e-02
-3.254135770359073854e-03,2.905566541461452549e-03,2.251121085079616294e-02
-3.018078711248169468e-02,2.543566443737519181e-02,-1.378561574289512495e-02
4.244123882808506672e-03,-4.040576908312629167e-02,-1.100115449148418578e-03
1.582661359501125881e-02,-8.479549893938148619e-03,-7.048040254560340029e-03
-5.276876718737597005e-03,-6.184770651607448579e-03,2.391244533573230746e-02
-8.644206493035060460e-03,1.171199196121941281e-02,-3.907336932138810726e-02
2.265022107883962396e-02,1.497315376622075644e-02,2.366832144900280280e-02
-2.458560212460772325e-03,-2.092617311089279425e-02,-1.088800266255766057e-02
-5.583293883436402094e-02,1.406552097296460795e-02,-1.697929440741342139e-02
-4.411584776912973183e-02,-7.116893493010608904e-03,-2.561444003024382354e-02
4.681479187742155351e-02,5.502346867945751268e-04,5.351403069489076188e-03
-1.950790554198197913e-02,4.002534803742309986e-03,1.479633392179859758e-02
2.051133931714998332e-02,-4.411889376823688314e-02,-7.236224731094240137e-03
9.353751420479044371e-03,-1.780216143935529557e-02,-3.767425856989781196e-05
1.946793255062766875e-02,2.671876239992950278e-02,-3.996031115221503061e-03
-2.599184029789964809e-02,-1.145955448096694189e-02,-1.487069788471513665e-02
-9.642078740229998932e-03,-1.677747859804968808e-02,-3.924099239844601981e-03
4.960338849330835076e-02,-2.369304584714550937e-02,1.858649151377570960e-02
-1.481352191937035552e-02,-2.984371978922972183e-03,2.106143547614029200e-03
-3.174292730142844188e-02,2.686080456389224134e-03,9.691448654464277987e-03
4.456916171711635538e-02,5.783771865418492128e-03,1.021446472263500081e-03
5.874139299418350280e-02,-7.222848091661384674e-03,-2.811361367460332022e-02
2.558746915785711090e-02,3.388467083934886687e-02,-1.120202583735076599e-02
1.315069378550966705e-03,-1.312269828546054054e-03,7.397398769851090336e-03
1.818959818383754368e-02,-1.240069460186022515e-02,-8.902144814335289161e-03
2.992523683999778750e-02,-1.061219386523651852e-02,1.126320672169093748e-02
4.879202938734121531e-02,3.419267174381323410e-02,-6.071295785121558035e-03
-1.231228992428636676e-02,-4.158092655353788115e-03,1.732359302950019914e-02
2.491080913499883406e-02,2.920425188492300258e-03,1.194715424527702068e-02
-8.346081390222529622e-03,1.275076017197002143e-02,-5.759219059671161559e-03
-2.026756353649466005e-02,-1.378209278835826335e-02,-5.352189506497078905e-03
-7.449463411416419947e-03,1.478779297911029210e-02,2.252587407459757246e-02
-4.706960179208283246e-03,5.754187275487094091e-03,3.555757951821694697e-04
-1.222785307952863228e-02,-3.176336896437061824e-02,-2.384214533411126505e-02
-3.871138500188824050e-02,1.141610906431567325e-02,-7.262269922515989830e-03
-1.890133668872287856e-02,1.718740719069196746e-02,-1.429908161780053810e-02
8.921721138834883338e-03,6.231789753775938100e-03,3.967170772841229279e-03
-4.195567998919769170e-02,-2.756225671638666292e-03,-3.676767847222651986e-02
-1.377879995831634945e-02,5.852292763029097455e-02,3.462618279166984614e-02
1.901246662911734719e-02,2.500248195103883624e-03,5.388816486160661473e-03
5.009424079382001141e-03,-6.607346600081639813e-03,1.667915691627612496e-02
1.978810334140034335e-02,5.596610416689502127e-02,-2.202355868735327016e-02
-4.126747226208346705e-04,-6.205221193953674649e-03,2.943214970762969562e-02
1.895305381893414368e-02,-1.169801139034112696e-02,3.433897141053250234e-03
1.924308142510328459e-02,-1.612780107596048854e-02,-4.410832722197031291e-02
3.994637644000335885e-02,1.168078328679827190e-03,-3.906877958333172807e-03
-2.329580841957478582e-02,-1.277206196472359563e-02,2.632858431230422971e-02
2.231702400415281479e-02,-2.312339725712966171e-02,7.397460928891349922e-03
4.619942654316008639e-03,9.068143757329925198e-03,-8.170771280613145851e-03
4.240130587779200599e-02,1.143364578853210602e-03,8.998174364847217818e-03
2.367451356908433988e-02,1.458556030107034489e-02,3.133746980090448137e-02
-1.257328384819458161e-02,-2.341476131316359496e-02,5.975221214003852144e-03
2.270590827575920054e-02,2.230328612461231208e-02,-2.701737179594533231e-02
6.001013827148190399e-02,-5.352462998851518529e-03,6.443793435394454261e-02
3.112556308818158896e-02,1.701703612726718218e-02,1.149747079000190339e-02
1.358453832882065490e-02,-2.465384264267579326e-02,1.781315817116578938e-04
1.226826974754418546e-03,-2.331871704851402535e-02,3.793561699389613913e-03
-6.326433465669485841e-03,-1.243127522520443007e-02,-9.875653580147277302e-03
-3.951304261395610987e-03,5.618789972128029886e-03,-6.490073431812810835e-04
1.958823601033889486e-02,1.312514143678944912e-03,2.761737170468178638e-04
1.322604382937443875e-02,-2.709564762514352770e-02,-3.787127369623127099e-02
-2.003347071116095592e-03,-2.326096333666746729e-02,1.666536009134689245e-02
1.984716147142468606e-02,-2.527915756783798151e-02,-7.929962483603709630e-03
-8.916566399199500614e-03,5.964424456283199880e-03,8.823370548017435769e-03
-2.046473588648879335e-02,-1.971494060147974819e-02,-1.693236637603093633e-02
-7.562897448325876923e-04,-4.980819753594504379e-02,5.810924085520901422e-03
-3.316328627670459689e-02,2.291914549732433637e-02,5.355794714103682096e-03
2.573565792353509421e-02,-1.328580352657723375e-02,7.431668059833930993e-03
1.993989103594018264e-02,-3.351094474614518121e-02,-2.309675404584474873e-02
4.474440306271990769e-02,2.838509216060717058e-02,5.149208737975246621e-03
-1.868536384291556544e-03,2.744252725899468809e-02,2.196187259711456299e-02
2.117360552385017664e-02,1.797493765003318339e-02,-6.520148590074795365e-03
-1.162977017553210903e-02,4.582463783856240147e-02,2.733864583544207486e-02
3.437651786741639792e-02,3.083450186128018113e-03,-1.537595012493859527e-02
6.563381327953508176e-03,3.610419209052893874e-02,9.682208362599014490e-03
-2.849617708813976732e-02,4.770077598497906440e-02,-5.219206424263575332e-03
2.933076916745960133e-02,3.137909983685001868e-03,2.116041303884277913e-03
2.804641801688156563e-02,-1.551150017709911413e-02,1.927869857486524735e-03
6.682861892086889612e-03,2.758088063999927439e-03,8.028901114787025117e-03
2.537052403741015330e-02,3.706895773934281574e-02,9.521245854311981630e-03
8.818074270867977751e-03,-9.978002295939623206e-03,1.196632538025539302e-02
