Yaw (deg),Pitch (deg),Roll (deg)
-5.954754111576481164e-03,3.733473816370497023e+00,2.001205033178924883e-02
-5.721192747423622070e-03,3.735228280827042724e+00,1.986466136496972679e-02
-5.687847008405654860e-03,3.736958630909541057e+00,1.990292415740321785e-02
-5.537067000922952370e-03,3.738579711095402658e+00,1.971670762289678275e-02
-5.512204989411097905e-03,3.740532801756417225e+00,1.946111011586945660e-02
-5.707427744985877835e-03,3.742307547029818160e+00,1.928397657451406261e-02
-5.458469873286139230e-03,3.743954064616201727e+00,1.946081613806401045e-02
-5.492459410703061720e-03,3.745504835238387731e+00,1.942881953507676757e-02
-5.302541348700198082e-03,3.747052227470398122e+00,1.952068128043065592e-02
-5.098797572063768282e-03,3.748881145115921409e+00,1.963076452636703176e-02
-5.263202859457403494e-03,3.750778609721221457e+00,1.962748897684917990e-02
-5.029391514472944524e-03,3.752561307165062754e+00,2.005572349474673763e-02
-5.294961025957673449e-03,3.754434857874193732e+00,1.982041563401872389e-02
-5.314579096499829659e-03,3.755831143837248920e+00,1.978966266545445843e-02
-5.193200637161261499e-03,3.757623287782839494e+00,1.990620132041213269e-02
-5.547645709538557603e-03,3.759316103769280826e+00,2.017210926843676644e-02
-5.334290940917842117e-03,3.761455393204899522e+00,2.013796523673008765e-02
-5.437923840326050820e-03,3.763289515227293158e+00,2.020959323130426186e-02
-5.045574806780479815e-03,3.765147293608309909e+00,2.004695059689140871e-02
-5.145871554982291672e-03,3.766964962009981210e+00,2.028657853742998202e-02
-5.080701458567609199e-03,3.768745048390712338e+00,2.010974452782654867e-02
-5.212292867427730653e-03,3.770485792567736638e+00,2.023431380832813736e-02
-5.294081479586814666e-03,3.772058876178173037e+00,2.042280176325689603e-02
-5.407270546825697181e-03,3.773929544071012554e+00,2.083733808582989219e-02
-5.224959186008459877e-03,3.775558549109711670e+00,2.082340744753482034e-02
-5.538411562747739929e-03,3.777360808211129850e+00,2.092043693966276485e-02
-5.506573330379113673e-03,3.779463263743771062e+00,2.120103811547781325e-02
-5.773524776517817425e-03,3.781313214577635140e+00,2.126407100851023316e-02
-6.026292156519426693e-03,3.783076429171072341e+00,2.131658103193545539e-02
-6.231359621495779870e-03,3.784679307853935804e+00,2.129406157704353056e-02
-6.424478599029466615e-03,3.786384061486946617e+00,2.169279469196576729e-02
-6.507545771220989844e-03,3.788401646035063131e+00,2.193892926705783009e-02
-6.619779836575564146e-03,3.790164341213402288e+00,2.171243572824445647e-02
-6.517435080330889752e-03,3.792111982273988602e+00,2.147043490869221180e-02
-6.722957237869727279e-03,3.794090183794875504e+00,2.131872146287811312e-02
-6.484935677426624176e-03,3.795961058558811718e+00,2.144752022420037818e-02
-6.530756163756416821e-03,3.797702462482172248e+00,2.154483943767077081e-02
-6.545294460154918621e-03,3.799663467769399450e+00,2.180933671035581792e-02
-6.426313397363954578e-03,3.801265632028953068e+00,2.146475977671690946e-02
-6.140654949640342655e-03,3.802684377598217758e+00,2.167042157372165920e-02
-6.141579149428973844e-03,3.803960301923595910e+00,2.161720820515508623e-02
-5.880270324876905701e-03,3.805899366017679863e+00,2.167320492151727715e-02
-5.532433897616003023e-03,3.807913727123508618e+00,2.170101137105136246e-02
-5.730199645469208521e-03,3.809776244462741435e+00,2.193824931045291332e-02
-5.826551177859289922e-03,3.811492729824022430e+00,2.177011411969463975e-02
-5.387850232384133221e-03,3.813334671185301339e+00,2.191054766622401589e-02
-5.518390357418654323e-03,3.815334794223172565e+00,2.180906037042279824e-02
-5.479024703993584655e-03,3.816685674483417667e+00,2.189997122129771004e-02
-5.670973220830876314e-03,3.818369338952804615e+00,2.184175549979726350e-02
-5.654358948098950864e-03,3.820052725587288922e+00,2.165509654281327911e-02
-5.787906816132468678e-03,3.821988107934619183e+00,2.154095383154736032e-02
-5.627013833354485399e-03,3.823475140930436389e+00,2.156838081887491390e-02
-5.429071923518694401e-03,3.824873368442524235e+00,2.203642859888962219e-02
-5.615954375732748124e-03,3.826579500012480484e+00,2.200370840432717967e-02
-5.859722747146587155e-03,3.828569036999541542e+00,2.203684892570915640e-02
-5.816424642211761795e-03,3.830075196316017561e+00,2.188050551540816208e-02
-5.531812799469668085e-03,3.831960022234614627e+00,2.214056488595594896e-02
-5.438327755382284245e-03,3.833666815246977944e+00,2.212544246117623473e-02
-5.498013607306616833e-03,3.835117700792861406e+00,2.230463468286028594e-02
-5.137831648693681925e-03,3.836622431670897893e+00,2.272432336674641909e-02
-4.858234046945992569e-03,3.838354559365707352e+00,2.307454476157732096e-02
-4.870043911743584392e-03,3.840104799981321371e+00,2.335078412940512493e-02
-5.051631669262884698e-03,3.841841184463767878e+00,2.348534947532824810e-02
-5.005600538914205602e-03,3.843809205247113781e+00,2.338362330550166832e-02
-5.317401916904216860e-03,3.845438595937989756e+00,2.356227561099183063e-02
-5.097750927746940754e-03,3.847136433981995118e+00,2.361811019761102942e-02
-5.374396642385407055e-03,3.848844755761546832e+00,2.366672826934153318e-02
-5.312995824686460658e-03,3.850919229395427745e+00,2.410318153575186431e-02
-5.307916017662450692e-03,3.852577186136759035e+00,2.408068145566115079e-02
-5.493078704711152477e-03,3.854807769856257949e+00,2.397492018478023304e-02
-5.301654850272775193e-03,3.856889397104553474e+00,2.350072558998860320e-02
-5.253551658918695182e-03,3.858509062958340952e+00,2.340148029287183323e-02
-5.192476097725201752e-03,3.860221505257135366e+00,2.317037875557704726e-02
-4.997260488461218418e-03,3.862144240252311178e+00,2.332809645910977059e-02
-5.173947408986998703e-03,3.864036651698186553e+00,2.312666450827872630e-02
-4.796948211188504715e-03,3.865611791193142910e+00,2.323283258661672582e-02
-4.505885435592673315e-03,3.867214820681082799e+00,2.328558086344388947e-02
-4.461668093322461968e-03,3.869272782836404190e+00,2.330374741271515338e-02
-4.392997952840088996e-03,3.871148795837919376e+00,2.372256930256345583e-02
-4.727665097162604170e-03,3.872957663160034869e+00,2.379147898036003406e-02
-4.684314634485518131e-03,3.874778530864834369e+00,2.365747615124437486e-02
-4.836169026699900508e-03,3.876392532107754807e+00,2.360967126741336103e-02
-4.741798485539284319e-03,3.878517632492699985e+00,2.404209938803316196e-02
-4.930573774490357858e-03,3.879956889893795058e+00,2.442449263337666612e-02
-4.589385837017434175e-03,3.882001813272612178e+00,2.470063103741337862e-02
-4.597093424443401445e-03,3.883539901421662499e+00,2.461127788084177190e-02
-4.741900448657430066e-03,3.885349565943207573e+00,2.528699840303463842e-02
-4.527929575296266336e-03,3.887167711197004660e+00,2.540124828662539136e-02
-4.927127185747533569e-03,3.889000166807405012e+00,2.529240707862296517e-02
-4.768321628770398439e-03,3.890949014505989734e+00,2.499772133031038721e-02
-4.917801522909973425e-03,3.892686421040838507e+00,2.487871485977376923e-02
-5.069030681932405052e-03,3.894086538913303031e+00,2.474852478127630151e-02
-5.141495202228805149e-03,3.895671161898540014e+00,2.487836677347334338e-02
-5.323374151035523139e-03,3.897998751787024485e+00,2.453216805051853383e-02
-5.176587076917947561e-03,3.899432199584054182e+00,2.446407818277137464e-02
-5.071627246249550691e-03,3.901578198400740494e+00,2.454432677365933971e-02
-5.221696179622924670e-03,3.903418648674084057e+00,2.437151937947621208e-02
-5.246455011435657671e-03,3.905374774257727388e+00,2.446923315796520337e-02
-5.423164885976656038e-03,3.907654849402748543e+00,2.458146249334252492e-02
-5.300234614183753357e-03,3.909444263268244679e+00,2.433165481820356163e-02
-5.508342763163049521e-03,3.911162015837869710e+00,2.453017579599894166e-02
-5.697937217101312762e-03,3.912805233279306183e+00,2.474033788341625101e-02
-5.843865303513932907e-03,3.914607091929791505e+00,2.467433792097230294e-02
-5.392374672114603681e-03,3.916394197807469002e+00,2.454188739111835132e-02
-5.316078650735268744e-03,3.918177169424832407e+00,2.417468216988453295e-02
-5.305241971494327295e-03,3.919921136828720787e+00,2.431688308004843757e-02
-4.922772355365716626e-03,3.921425877984627384e+00,2.413561586653679286e-02
-4.697780677942886216e-03,3.923357393319423903e+00,2.412665620828774449e-02
-4.992615052143497580e-03,3.925150657973412116e+00,2.394337111408721339e-02
-4.909597824574910008e-03,3.927048082718244792e+00,2.389570645824613121e-02
-4.578896643577173159e-03,3.928730360940164257e+00,2.429005972026926710e-02
-4.444987473304008035e-03,3.930640391026197999e+00,2.450498073149309092e-02
-4.490652161980809333e-03,3.932666266697636193e+00,2.455064947799781919e-02
-4.502447916574862583e-03,3.934752370664195364e+00,2.497279746820198210e-02
-4.416039168247573934e-03,3.936802136195414636e+00,2.510564823901555859e-02
-4.198546407711899880e-03,3.938352714921614428e+00,2.504521829651446679e-02
-4.256153907499045028e-03,3.940225518225505486e+00,2.494842384578445371e-02
-4.210221699538184426e-03,3.941637178036567324e+00,2.533782860093227243e-02
-4.176136731977587481e-03,3.943345551644513503e+00,2.532373438317379877e-02
-3.894749082689394262e-03,3.945221547256428263e+00,2.515827599090296463e-02
-3.820530132756535299e-03,3.947089076872601243e+00,2.502965161240650049e-02
-3.995674071651783739e-03,3.948929048603923242e+00,2.477624278576114059e-02
-3.869896491619700084e-03,3.950924125525423936e+00,2.493442360699840710e-02
-3.724749742702167851e-03,3.952587455960834273e+00,2.510247027486860877e-02
-3.721017428160597329e-03,3.954317707425896611e+00,2.531022684589419661e-02
-3.873462287514282173e-03,3.956358088475321111e+00,2.520771687178448295e-02
-4.052305297830962119e-03,3.958344234157380903e+00,2.527858733261939550e-02
-4.241405109192073093e-03,3.960039118663103874e+00,2.499861017720223302e-02
-3.999012207707927820e-03,3.966808378214082165e+00,2.503179870562021250e-02
-3.702114513436485441e-03,3.974554075600935654e+00,2.517779075546664261e-02
-3.646120438989402211e-03,3.979797197582220836e+00,2.520805210900136512e-02
-3.384059296450502193e-03,3.979090603602075227e+00,2.514569196449999849e-02
-3.244953944181231537e-03,3.973198603944131158e+00,2.498529562843978744e-02
-3.138158637961973012e-03,3.962137964688189129e+00,2.479960879595682552e-02
-2.972931449000273431e-03,3.946302997624736797e+00,2.478944167711647981e-02
-3.321285050381368124e-03,3.926186118558045113e+00,2.438987016805935215e-02
-3.299334387099970255e-03,3.908122307790044658e+00,2.421444870692868873e-02
-3.446903307626651876e-03,3.891917393069467046e+00,2.410394376496535762e-02
-3.897005349656906120e-03,3.877887890401478632e+00,2.381926686419024580e-02
-3.932254536530684942e-03,3.864700946540033044e+00,2.359397946416482567e-02
-3.878324622828347324e-03,3.852969596047688849e+00,2.349420601703978637e-02
-3.768943793996575378e-03,3.842421134687757256e+00,2.342064325919869169e-02
-3.693845967784220672e-03,3.832821328079226042e+00,2.330870289570781406e-02
-3.505894809704088351e-03,3.823853281245233493e+00,2.335196702015784193e-02
-3.974087630349636482e-03,3.815984666360059396e+00,2.346722890422764732e-02
-3.814586971031582417e-03,3.808701728680395249e+00,2.317451722669941830e-02
-3.954694556311724035e-03,3.802155645072749390e+00,2.330816610300243813e-02
-4.012670334225731592e-03,3.796104758719666350e+00,2.297302918347903303e-02
-4.000713324558197517e-03,3.790498733676070930e+00,2.279646495939708847e-02
-4.000211838989394496e-03,3.785362675859093251e+00,2.254411232817625510e-02
-3.964230485859273831e-03,3.780584050742126667e+00,2.237854681590227199e-02
-4.045354504646643187e-03,3.776602832869229598e+00,2.213555319555967835e-02
-4.058141161982472926e-03,3.772678959756798012e+00,2.195681077629132658e-02
-3.939492870922975398e-03,3.768876243007369009e+00,2.183555153210796351e-02
-3.848940983365480104e-03,3.765759729357161856e+00,2.208099955969847900e-02
-3.651785220456365243e-03,3.762995233555617602e+00,2.188168719952173283e-02
-3.691185994519663276e-03,3.760688166906911878e+00,2.181392103809059665e-02
-3.646179159464782785e-03,3.757932052097884945e+00,2.204161224791940585e-02
-3.713675774177827363e-03,3.755482090206274215e+00,2.206960022308731770e-02
-3.776302304473439560e-03,3.753241912764381016e+00,2.203821853731123548e-02
-3.928184966007695206e-03,3.751284583096484493e+00,2.203367485094603548e-02
-3.825334961140363157e-03,3.749067262013183299e+00,2.231515447428632226e-02
-3.563157042688904451e-03,3.747479470393029644e+00,2.237519762497672954e-02
-3.619333343118046314e-03,3.745734545316310449e+00,2.250297070923239912e-02
-3.445668794902554191e-03,3.744024102150139921e+00,2.222816336059684275e-02
-3.118202383705316258e-03,3.742387005713163184e+00,2.272708673336452240e-02
-3.121877563817072355e-03,3.741330729869663418e+00,2.283163336713339014e-02
-2.906666815917223565e-03,3.740125499242572982e+00,2.280378636242962748e-02
-3.227717541959434101e-03,3.739405026540053356e+00,2.251107369302959502e-02
-3.029844236662037477e-03,3.738108954004046858e+00,2.236748955190146285e-02
-2.979257606639828995e-03,3.737152113873137171e+00,2.210131392667128575e-02
-3.061163057498543245e-03,3.736305338562981859e+00,2.255439560319943970e-02
-3.140934362815187789e-03,3.734888071221780681e+00,2.250780670499914760e-02
-2.924175125651433480e-03,3.733708819643887900e+00,2.280393968263044052e-02
-2.896206178536507754e-03,3.732529207032997398e+00,2.311044330044305026e-02
-2.858704983830018861e-03,3.731735317449478728e+00,2.286221802232615841e-02
-3.009841229560673067e-03,3.730965786120225669e+00,2.304578790910611144e-02
-3.291535835525596573e-03,3.730093070073642547e+00,2.339519325832689969e-02
-3.555009211773856731e-03,3.729490305223223778e+00,2.357370124229741029e-02
-3.546720089390779235e-03,3.728760877507044658e+00,2.368109547729367256e-02
-3.556477349539651292e-03,3.728363347498258484e+00,2.377246559007733379e-02
-3.514774590866893197e-03,3.727896340385709717e+00,2.400457499534643449e-02
-3.658389220786824759e-03,3.727122158151161102e+00,2.401228944484093755e-02
-3.421179177364843185e-03,3.726888829556798122e+00,2.371643005897666051e-02
-3.394956602247075749e-03,3.726327566516705048e+00,2.342614474937828803e-02
-3.804226647154050362e-03,3.725226079812218316e+00,2.379610527863927280e-02
-3.976804199787636537e-03,3.724658844043460260e+00,2.363698583232655068e-02
-3.730795595354354649e-03,3.723952671300617467e+00,2.380291089687478628e-02
-3.392754516571844323e-03,3.723437415473037859e+00,2.362621188841078357e-02
-3.437255373679196264e-03,3.722789579303932506e+00,2.367244424621920557e-02
-3.399788063006146683e-03,3.722177318585888184e+00,2.393260119292445892e-02
-3.429167820548515745e-03,3.721323916929274667e+00,2.431757902307562363e-02
-3.425224574319694817e-03,3.720589608400951320e+00,2.455179850909200087e-02
-3.170462210084694626e-03,3.719967983314198534e+00,2.462059720275277044e-02
-3.121575857970223643e-03,3.719553520510491040e+00,2.482322329932908078e-02
-3.301914400254925969e-03,3.718654272344692036e+00,2.455196228612472470e-02
-3.363917776598254143e-03,3.718061877079305244e+00,2.454016937184885089e-02
-3.165943871513886721e-03,3.717444421237050989e+00,2.456871541843614476e-02
-3.176540202291474636e-03,3.716840318002244903e+00,2.462468336379316711e-02
-3.342565895312359439e-03,3.715929708646107610e+00,2.460327330082394751e-02
-3.456758189711721038e-03,3.715318545346751211e+00,2.421100502623757533e-02
-3.753256636718481278e-03,3.714426626481505789e+00,2.438444030052543468e-02
-3.836680465261612522e-03,3.713799446369459467e+00,2.448984251906520526e-02
-3.955006425277809989e-03,3.713278856924084437e+00,2.415492674003870757e-02
-3.956292105455486499e-03,3.712896403610694396e+00,2.423400678682417764e-02
-3.811458277109542984e-03,3.712235621056823032e+00,2.421597207568054397e-02
-3.855457253553842920e-03,3.711461983086474792e+00,2.432399865029670483e-02
-3.934148031986379850e-03,3.710475653287632181e+00,2.458196764712432952e-02
-4.086294439201265498e-03,3.709901963873201591e+00,2.449407383401670801e-02
-4.097482304813412739e-03,3.708827481808104398e+00,2.457170790341611441e-02
-4.341448176158420671e-03,3.708337447533314624e+00,2.467177771428529648e-02
-4.229342714126833706e-03,3.707916202458477528e+00,2.451393660068882513e-02
-4.023545080054743116e-03,3.707435457545460888e+00,2.467411759625469728e-02
-4.253273454623258433e-03,3.706904943594275803e+00,2.483442936019384512e-02
-4.161386386899943064e-03,3.706061681784213580e+00,2.464427365018498350e-02
-3.696271353380788712e-03,3.705324530280726947e+00,2.452858074230263724e-02
-3.649356386828364347e-03,3.704626777369967705e+00,2.465253894057823150e-02
