gyro_bias_x (deg/s),gyro_bias_y (deg/s),gyro_bias_z (deg/s)
-6.581748738473881984e-05,1.721046931413307002e-01,-3.380559487404033252e-05
-6.914851120168673097e-05,1.721619995633688061e-01,-3.417107280441635366e-05
-6.299632745118047392e-05,1.722193037720893827e-01,-3.391932080439584337e-05
-6.889358140130949428e-05,1.722766062834806267e-01,-3.441469153343273035e-05
-6.042583665379819464e-05,1.723339063258643722e-01,-3.396969782793213017e-05
-8.229016179094480424e-05,1.723911691932496493e-01,-3.550101983168919248e-05
-1.058869371483921548e-04,1.724484190476565093e-01,-3.715934965044241000e-05
-1.283711380804608375e-04,1.725056677867796429e-01,-3.874919571257258373e-05
-1.227364479793663561e-04,1.725629848107935460e-01,-3.847261173137527223e-05
-1.410000453034390992e-04,1.726202476251147977e-01,-3.973071305471144151e-05
-1.338255720917587183e-04,1.726775658015783088e-01,-3.938725814577568473e-05
-1.435594781062365119e-04,1.727348565622732202e-01,-4.014207258810137191e-05
-1.337671593071274891e-04,1.727921728074042484e-01,-3.960334625458009582e-05
-1.296034914054211009e-04,1.728494864120488916e-01,-3.942028103181752620e-05
-1.273748640151626155e-04,1.729067972241320750e-01,-3.934846577672928923e-05
-1.117377920909112305e-04,1.729641011638944348e-01,-3.840343705910753810e-05
-1.111912627611874013e-04,1.730214097217892821e-01,-3.844091799652034369e-05
-1.055985640142515771e-04,1.730787187138665695e-01,-3.814814351128833749e-05
-1.402200187430232561e-04,1.731358931103764986e-01,-4.046067555634752516e-05
-1.353756737660813088e-04,1.731932120472810532e-01,-4.019742099857562923e-05
-1.459146336232562116e-04,1.732505014789857134e-01,-4.091745467920409896e-05
-1.488786092250594722e-04,1.733078082511929074e-01,-4.111615143460468084e-05
-1.216198806580971080e-04,1.733650948601884456e-01,-3.932209666626090686e-05
-1.292515525167807944e-04,1.734223965091637731e-01,-3.983130812531393143e-05
-1.330380869534837293e-04,1.734797040777134869e-01,-4.008694900566481207e-05
-1.269884098388207019e-04,1.735370199873963182e-01,-3.970905543163169224e-05
-1.378632546718391231e-04,1.735943076561961007e-01,-4.045126222384383792e-05
-1.375690111284280507e-04,1.736516178374540587e-01,-4.046054186594361725e-05
-1.372825622392139172e-04,1.737089265915532366e-01,-4.051252581502680838e-05
-1.352622995530031234e-04,1.737662360133305495e-01,-4.042234096098274159e-05
-1.210796910500212538e-04,1.738235424570420684e-01,-3.952853998385274885e-05
-1.207790026885986826e-04,1.738808493399200128e-01,-3.955611947609097951e-05
-1.050652864333588002e-04,1.739381492010036445e-01,-3.859499145610093766e-05
-9.384247367555639320e-05,1.739954529754449974e-01,-3.792014364857577112e-05
-1.005238205030638612e-04,1.740527517686658032e-01,-3.842558639859681367e-05
-7.373085567767837174e-05,1.741100123649176601e-01,-3.670758609422226698e-05
-9.300916436748994556e-05,1.741672862612425599e-01,-3.804360837894632974e-05
-7.679839516980863816e-05,1.742245836227595546e-01,-3.702024791676399642e-05
-9.768536794005035955e-05,1.742818523578248679e-01,-3.845129124554292959e-05
-9.983407313669313311e-05,1.743391645800889955e-01,-3.866303863603763260e-05
-1.021711006712521316e-04,1.743964747295985163e-01,-3.892392502554755404e-05
-1.253054112788892348e-04,1.744537224475472825e-01,-4.054742447163374864e-05
-1.120056645266166045e-04,1.745110347274857476e-01,-3.976849245839003498e-05
-9.727483226033775828e-05,1.745683412725388683e-01,-3.891497157203860851e-05
-8.568660128898770913e-05,1.746256493719967051e-01,-3.826525313195448471e-05
-9.253571722024869404e-05,1.746829547097487334e-01,-3.883014527998080053e-05
-1.055358409958236386e-04,1.747402440693851811e-01,-3.979087824940318496e-05
-9.641408480616941339e-05,1.747975543036922319e-01,-3.932004359425452493e-05
-1.033603579600145755e-04,1.748548558600311609e-01,-3.992648942041883474e-05
-1.071777678632711300e-04,1.749121607257095590e-01,-4.029086548692305107e-05
-1.260828722689108451e-04,1.749694224903336759e-01,-4.162233790048405757e-05
-1.183758598681871281e-04,1.750267350330096672e-01,-4.116899790937609361e-05
-1.168070896997351290e-04,1.750840447143942047e-01,-4.113209627495391607e-05
-1.170354708195332831e-04,1.751413516360154909e-01,-4.121976734473292042e-05
-9.888972788487262295e-05,1.751986458553550230e-01,-4.010870127296513619e-05
-1.022033045360102709e-04,1.752559503857089029e-01,-4.038131038140948983e-05
-1.129772530084118687e-04,1.753132393420439583e-01,-4.116744636937063863e-05
-1.095457396592787404e-04,1.753705475889695553e-01,-4.099926389864764299e-05
-1.203381705236455365e-04,1.754278340206580078e-01,-4.177910250082772536e-05
-1.241535228031885195e-04,1.754851342509089474e-01,-4.209389903129884069e-05
-1.170440064740278427e-04,1.755424418020580801e-01,-4.170134682640799231e-05
-1.238648734901494927e-04,1.755997353409284589e-01,-4.221406922940614263e-05
-9.420039149582067875e-05,1.756569930137309998e-01,-4.030570769218144858e-05
-8.663898401521980441e-05,1.757143016913156885e-01,-3.985559659772418213e-05
-9.691356092177243469e-05,1.757715969719660931e-01,-4.060110129182646155e-05
-9.361243558433830368e-05,1.758289061637090533e-01,-4.043129585813566535e-05
-5.721736410179873735e-05,1.758861163374274839e-01,-3.803015662107034757e-05
-5.029852685396599739e-05,1.759434276967777044e-01,-3.758480204765008088e-05
-6.774675647426263718e-05,1.760007196068798796e-01,-3.877092315913022446e-05
-9.278533740157507653e-05,1.760579778786953431e-01,-4.051193160484843891e-05
-1.112125261626163437e-04,1.761152567899726407e-01,-4.180379484528724425e-05
-1.239432070361427623e-04,1.761725505151029159e-01,-4.271483455987223665e-05
-1.138674502651992838e-04,1.762298696849491919e-01,-4.208019233214842095e-05
-1.116551563720248402e-04,1.762871872881927870e-01,-4.199630383382963952e-05
-9.900705463572232021e-05,1.763444979450678740e-01,-4.120745168630759921e-05
-8.867261994177180772e-05,1.764018084639504824e-01,-4.058774165029176080e-05
-1.020067287039577155e-04,1.764590996433424985e-01,-4.159200725492385238e-05
-1.181445333244385390e-04,1.765163783295079780e-01,-4.281121405037929638e-05
-1.059526880895574779e-04,1.765736894819019687e-01,-4.214582857334757822e-05
-1.149498958866769234e-04,1.766309878874807726e-01,-4.290361661021959523e-05
-9.703003009007319876e-05,1.766882868129189821e-01,-4.183018830263514668e-05
-8.531868837584891596e-05,1.767455936476267087e-01,-4.118082099551060470e-05
-7.386409655186140506e-05,1.768028979623455510e-01,-4.054259134896451213e-05
-6.612429244990041617e-05,1.768602050392435177e-01,-4.014798593280368794e-05
-7.920289114355297103e-05,1.769174994061558648e-01,-4.118788374234261517e-05
-8.795232112124520981e-05,1.769748001710380325e-01,-4.192087447991998012e-05
-6.695587161617582621e-05,1.770320793993413466e-01,-4.062742764393965136e-05
-8.119991282099422720e-05,1.770893720044725284e-01,-4.165184307246718300e-05
-7.262638348458183666e-05,1.771466793625738612e-01,-4.112377028978451190e-05
-6.392558323486247345e-05,1.772039843088507594e-01,-4.056106280544962285e-05
-8.532368460569442312e-05,1.772612535557556157e-01,-4.204566828303501114e-05
-9.619478466253945979e-05,1.773185507643735837e-01,-4.279820477534536805e-05
-1.056275885513770105e-04,1.773758486259728595e-01,-4.346505261707709559e-05
-1.049000054165021419e-04,1.774331592290663284e-01,-4.345011377743985447e-05
-1.134422518522568255e-04,1.774904554588161709e-01,-4.406296616363734821e-05
-1.016228872050798938e-04,1.775477613276036648e-01,-4.333918848471830445e-05
-1.177404674394037337e-04,1.776050358744887814e-01,-4.450810948530567002e-05
-1.251929782359447396e-04,1.776623327229727434e-01,-4.507201273065379593e-05
-1.457872071648009442e-04,1.777195815539461543e-01,-4.651841338069974478e-05
-1.417154895406870887e-04,1.777768957713574127e-01,-4.633418884569532112e-05
-1.373448665480955322e-04,1.778342085807355644e-01,-4.616127850797545812e-05
-1.363838184013291667e-04,1.778915171782857185e-01,-4.623756217291860691e-05
-1.264263868896648487e-04,1.779488272527906534e-01,-4.568266967149300315e-05
-1.049791382684155420e-04,1.780061160704684564e-01,-4.440529092780821734e-05
-7.014984175922721744e-05,1.780633429291013925e-01,-4.221407904900663832e-05
-7.642091557732306735e-05,1.781206556242359296e-01,-4.278991881027780679e-05
-9.374721886028553508e-05,1.781779407122236758e-01,-4.407599007115451024e-05
-8.570551020249650952e-05,1.782352545525115184e-01,-4.361634395274056734e-05
-8.609170077941336627e-05,1.782925683610241674e-01,-4.371093208322086111e-05
-6.985268918942476248e-05,1.783498634906116320e-01,-4.268208959168570286e-05
-9.077578727826758598e-05,1.784071357938741553e-01,-4.414487841081640512e-05
-1.094233483465855035e-04,1.784644111729460081e-01,-4.544507120201641295e-05
-1.201409201051175155e-04,1.785217079531552231e-01,-4.621287065455735170e-05
-1.366405752864754324e-04,1.785789823664883924e-01,-4.735717939708173111e-05
-1.222066639560408111e-04,1.786362965760358301e-01,-4.640092404468037525e-05
-1.119093838836186751e-04,1.786936117512376576e-01,-4.573764622384484112e-05
-1.504652501787415912e-04,1.787507632323002693e-01,-4.838612380341894673e-05
-1.523408199616378624e-04,1.788080831997235220e-01,-4.854923075431049484e-05
-1.613661272121678556e-04,1.788653827316371570e-01,-4.922165678207488806e-05
-1.541806931438355864e-04,1.789227087657790927e-01,-4.877574198452641851e-05
-1.432829240794992283e-04,1.789800318882721897e-01,-4.806035563785054617e-05
-1.482902095895312009e-04,1.790373384554315161e-01,-4.839685546919786949e-05
-1.691171039527497155e-04,1.790945842324267734e-01,-4.983502585389521666e-05
-1.616858381476191336e-04,1.791519081395331336e-01,-4.932015953489526553e-05
-1.323430669054681346e-04,1.792091955488576138e-01,-4.730465629548290447e-05
-1.454094514142416968e-04,1.792664842414235793e-01,-4.818267834276206190e-05
-1.326587842133244218e-04,1.793238054666620174e-01,-4.728860577177749212e-05
-1.107967803126836640e-04,1.793811058721346829e-01,-4.581234268166601718e-05
-1.200439482504305313e-04,1.794384096402806827e-01,-4.649444520553282554e-05
-1.172610237625150415e-04,1.794957284653953544e-01,-4.635239693846802885e-05
-1.310851685585765435e-04,1.795530141985950678e-01,-4.739247568810598727e-05
-1.294716604441040902e-04,1.796103301967218735e-01,-4.737776779713246978e-05
-1.099451545933930781e-04,1.796676308949522460e-01,-4.611677241632751060e-05
-9.761836388877042031e-05,1.797249408589236819e-01,-4.533566658676820385e-05
-7.947858191630049259e-05,1.797822352215675823e-01,-4.418846805847413819e-05
-8.127637465416276809e-05,1.798395485738250588e-01,-4.440598465594502921e-05
-7.459451321943892253e-05,1.798968586906300182e-01,-4.401540578427486582e-05
-8.619924040497716779e-05,1.799541561403502354e-01,-4.486899581880545893e-05
-9.309927575979432348e-05,1.800114600721287594e-01,-4.537010076788423830e-05
-6.199767132186441388e-05,1.800686993185536544e-01,-4.326271287829383099e-05
-4.417784306362174248e-05,1.801259858274905090e-01,-4.208737436233129446e-05
-2.245861442377424986e-05,1.801832523403662789e-01,-4.065957999180233189e-05
-2.827424917272882392e-05,1.802405715163923061e-01,-4.112013421024415447e-05
-7.035752976475642684e-05,1.802977597256600062e-01,-4.409406515953764541e-05
-5.769912892231186807e-03,6.908606084737715092e-01,-6.614194311355941353e-04
-1.691285863728705929e-02,7.647572755194191885e-01,-1.466508708576724686e-03
-1.048379314340410449e-02,4.991704217682821354e-01,-9.035681810652632529e-04
-1.445681129337093342e-02,-6.426409635537767839e-02,-9.326154941192221293e-04
-1.006574015336159783e-02,-6.217401743828252503e-01,-3.829855771635320484e-04
-1.086014352403389185e-02,-1.126339010099711047e+00,-2.186507529372996145e-04
-1.257013047722192051e-02,-1.583338954662038445e+00,-1.399536728018022872e-04
-1.259952900355106736e-02,-1.997508791316077392e+00,3.690135766376721266e-05
-1.145940937721259476e-02,-1.803040380158329903e+00,3.109957453759201653e-05
-1.042918147920267498e-02,-1.628024547583081461e+00,2.614848751046876607e-05
-9.477945363327031428e-03,-1.470516014473658206e+00,2.332128508793638097e-05
-8.657114489044962988e-03,-1.328764049061040176e+00,1.835543596839432653e-05
-7.899017327547552814e-03,-1.201193045095358070e+00,1.517783054616874276e-05
-7.223196330522872396e-03,-1.086384866609903410e+00,1.187503412903220191e-05
-6.603917373635113247e-03,-9.830632388017370715e-01,9.640355063290086972e-06
-6.076199950600977284e-03,-8.900794463731716011e-01,5.634322819437724894e-06
-5.586374886457775961e-03,-8.063998105923404491e-01,3.034160733141968087e-06
-5.134776812328321546e-03,-7.310938783378753136e-01,1.426808911183304358e-06
-4.729172653093801498e-03,-6.633242688188011327e-01,-1.022543399558725608e-07
-4.345261320422924740e-03,-6.023373218193768253e-01,-2.087022472794418679e-07
-4.018365338325825993e-03,-5.474548271204471295e-01,-1.573339285885279587e-06
-3.718884349904552807e-03,-4.980663097194202305e-01,-2.467342640953550475e-06
-3.463291714894851069e-03,-4.536223676983017206e-01,-4.217657337189264440e-06
-3.216441766197980067e-03,-4.136285523881993442e-01,-4.695226152086589168e-06
-3.016208971078998286e-03,-3.776398345376687504e-01,-6.595373034108048162e-06
-2.814299251752146614e-03,-3.452557319828851723e-01,-6.889237225807024060e-06
-2.650196972282131171e-03,-3.161157642528936162e-01,-8.324601661057120388e-06
-2.481703727398138718e-03,-2.898955229579656123e-01,-8.219970860149859433e-06
-2.332130328551969018e-03,-2.663030387727740034e-01,-8.280221077261734082e-06
-2.217174789272137372e-03,-2.450755272811859231e-01,-9.631674854761130346e-06
-2.114771566613820198e-03,-2.259764943220307631e-01,-1.089186588781648162e-05
-2.019791199481203205e-03,-2.087930996741583500e-01,-1.183555380046875474e-05
-1.920125216184934711e-03,-1.933337802510663450e-01,-1.175497136853805609e-05
-1.844699647070905746e-03,-1.794261160130805610e-01,-1.261673033941565589e-05
-1.756895554046775760e-03,-1.669149467306503820e-01,-1.205618222690403020e-05
-1.691105185553479738e-03,-1.556606323810289794e-01,-1.241049775012124060e-05
-1.610825000739462718e-03,-1.455374511649028813e-01,-1.133491899676731145e-05
-1.568854714846686571e-03,-1.364323332260914956e-01,-1.237429481184970043e-05
-1.517244520216883734e-03,-1.282434694463285840e-01,-1.235213438659305169e-05
-1.467393279989927289e-03,-1.208792196275418479e-01,-1.209701440294726565e-05
-1.438091281794989752e-03,-1.142571168904680107e-01,-1.288544940251206844e-05
-1.420095558078642234e-03,-1.083029324529421050e-01,-1.416937626457724247e-05
-1.381223640232646845e-03,-1.029499260031463415e-01,-1.385506606144853628e-05
-1.352133391468587301e-03,-9.813795066243065357e-02,-1.398167223905304384e-05
-1.330656552616686509e-03,-9.381289875357218255e-02,-1.435523483101304604e-05
-1.299987265890256271e-03,-8.992608384881538297e-02,-1.395340823068343752e-05
-1.301023410974176025e-03,-8.643363098338134598e-02,-1.542887004754613304e-05
-1.274910733007296763e-03,-8.329620296818011915e-02,-1.495894885857874970e-05
-1.264984241654225957e-03,-8.047823827627520465e-02,-1.544400036662887338e-05
-1.268937811687408839e-03,-7.794776119744215026e-02,-1.670014185753612368e-05
-1.256932853280157787e-03,-7.567610415090261777e-02,-1.677837709428492015e-05
-1.250557729018183508e-03,-7.363733455771739878e-02,-1.711722090002037474e-05
-1.241899883368237801e-03,-7.180817705245483296e-02,-1.721859623682439185e-05
-1.233543448201412755e-03,-7.016766577789977644e-02,-1.726147608998042349e-05
-1.220857314126698933e-03,-6.869694082252951473e-02,-1.693782774994284553e-05
-1.207718950850736024e-03,-6.737901877299187769e-02,-1.653122002826589934e-05
-1.198876565788646814e-03,-6.619861674696826681e-02,-1.638673159364481812e-05
-1.192090799051623729e-03,-6.514198339151926198e-02,-1.635968425619092366e-05
-1.190360965745512322e-03,-6.419673663029588917e-02,-1.658085533709247484e-05
-1.170871867363428671e-03,-6.335174867400179821e-02,-1.562597389893966018e-05
-1.172532082166897853e-03,-6.259698207660274738e-02,-1.599739690185121138e-05
-1.188545339343777306e-03,-6.192337359740620467e-02,-1.729176785665798499e-05
-1.183719205705377822e-03,-6.132291134731154142e-02,-1.719763519187782658e-05
-1.186224964151789268e-03,-6.078821248849541892e-02,-1.753002141959335988e-05
-1.166831856910606610e-03,-6.031272420334252843e-02,-1.638000378073922983e-05
-1.150895532596197483e-03,-5.989051621180003365e-02,-1.541788760950689550e-05
-1.161963916817342112e-03,-5.951623038690523337e-02,-1.619487477090272230e-05
-1.173716737578424981e-03,-5.918509650167521480e-02,-1.698773216833384682e-05
-1.172380966665990953e-03,-5.889283658327624377e-02,-1.695133670611856066e-05
-1.167853016617770041e-03,-5.863553644149403082e-02,-1.670109061910728183e-05
-1.179339879156289603e-03,-5.840965958601977009e-02,-1.748162010620558541e-05
-1.164708912056843220e-03,-5.821213762809228365e-02,-1.655374436106345451e-05
-1.166139502128357187e-03,-5.804008870907003542e-02,-1.666651599797655436e-05
-1.163071062073963921e-03,-5.789098078809548631e-02,-1.652183944209230422e-05
-1.155422158414398269e-03,-5.776251657300945919e-02,-1.605446171380873574e-05
-1.163694761073226416e-03,-5.765260437806420807e-02,-1.660462526356433916e-05
-1.162809367999579485e-03,-5.755943114705525110e-02,-1.659002449848449449e-05
-1.162655278643011511e-03,-5.748130385461381470e-02,-1.660820741003799457e-05
-1.168826020553458654e-03,-5.741670556816433346e-02,-1.703321984697250650e-05
-1.146834629935517815e-03,-5.736430351980137399e-02,-1.561549241746551549e-05
