ref_pos_lat (deg),ref_pos_lon (deg),ref_pos_alt (m)
1.130461834688024350e-03,1.122894113968849264e-03,-1.249999819737918614e+02
1.130461834688024350e-03,1.122894113107833578e-03,-1.249999836359789782e+02
1.130461834688024350e-03,1.122894112321196113e-03,-1.249999851318715685e+02
1.130461834688024350e-03,1.122894111602671481e-03,-1.249999864781056260e+02
1.130461834688024350e-03,1.122894110946503869e-03,-1.249999876896530111e+02
1.130461834688024350e-03,1.122894110347407359e-03,-1.249999887799878877e+02
1.130461834688024350e-03,1.122894109800529278e-03,-1.249999897612365345e+02
1.130461834688024350e-03,1.122894109301417458e-03,-1.249999906443121773e+02
1.130461834688024350e-03,1.122894108845987711e-03,-1.249999914390363358e+02
1.130461834688024350e-03,1.122894108430494767e-03,-1.249999921542479910e+02
1.130461834688024350e-03,1.122894108051505826e-03,-1.249999927979019105e+02
1.130461834688024350e-03,1.122894107705875184e-03,-1.249999933771570966e+02
1.130461834688024350e-03,1.122894107390721248e-03,-1.249999938984563528e+02
1.130461834688024350e-03,1.122894107103405287e-03,-1.249999943675979495e+02
1.130461834688024350e-03,1.122894106841511048e-03,-1.249999947898001125e+02
1.130461834688024350e-03,1.122894106602828060e-03,-1.249999951697590177e+02
1.130461834688024350e-03,1.122894106385332767e-03,-1.249999955117010302e+02
1.130461834688024350e-03,1.122894106187174437e-03,-1.249999958194297136e+02
1.130461834688024350e-03,1.122894106006661064e-03,-1.249999960963680934e+02
1.130461834688024350e-03,1.122894105842245490e-03,-1.249999963455967702e+02
1.130461834688024350e-03,1.122894105692513050e-03,-1.249999965698881113e+02
1.130461834688024350e-03,1.122894105556171375e-03,-1.249999967717371590e+02
1.130461834688024350e-03,1.122894105432039767e-03,-1.249999969533893136e+02
1.130461834688024350e-03,1.122894105319040096e-03,-1.249999971168653303e+02
1.130461834688024350e-03,1.122894105216186824e-03,-1.249999972639838148e+02
1.130461834688024350e-03,1.122894105122580928e-03,-1.249999973963814028e+02
1.130461834688024350e-03,1.122894105037401885e-03,-1.249999975155310068e+02
1.130461834688024350e-03,1.122894104959899862e-03,-1.249999976227581584e+02
1.130461834688024350e-03,1.122894104889391592e-03,-1.249999977192557878e+02
1.130461834688024350e-03,1.122894104825253227e-03,-1.249999978060974541e+02
1.130461834688024350e-03,1.122894104766916212e-03,-1.249999978842493249e+02
1.130461834688024350e-03,1.122894104713861429e-03,-1.249999979545808770e+02
1.130461834688024350e-03,1.122894104665615950e-03,-1.249999980178746171e+02
1.130461834688024350e-03,1.122894104621748480e-03,-1.249999980748347355e+02
1.130461834688024350e-03,1.122894104581865886e-03,-1.249999981260949937e+02
1.130461834688024350e-03,1.122894104545609948e-03,-1.249999981722257161e+02
1.130461834688024350e-03,1.122894104512654105e-03,-1.249999982137401844e+02
1.130461834688024350e-03,1.122894104482700852e-03,-1.249999982511003083e+02
1.130461834688024350e-03,1.122894104455479571e-03,-1.249999982847217836e+02
1.130461834688024350e-03,1.122894104430743065e-03,-1.249999983149787255e+02
1.130461834688024350e-03,1.122894104408266687e-03,-1.249999983422078031e+02
1.130461834688024350e-03,1.122894104387845956e-03,-1.249999983667119920e+02
1.130461834688024350e-03,1.122894104369294389e-03,-1.249999983887639701e+02
1.130461834688024350e-03,1.122894104352442201e-03,-1.249999984086091160e+02
1.130461834688024350e-03,1.122894104337135435e-03,-1.249999984264682666e+02
1.130461834688024350e-03,1.122894104323233361e-03,-1.249999984425401607e+02
1.130461834688024350e-03,1.122894104310608043e-03,-1.249999984570036418e+02
1.130461834688024350e-03,1.122894104299143039e-03,-1.249999984700196762e+02
1.130461834688024350e-03,1.122894104288732963e-03,-1.249999984817331011e+02
1.130461834688024350e-03,1.122894104279281106e-03,-1.249999984922742584e+02
1.130461834688024350e-03,1.122894104270700296e-03,-1.249999985017604729e+02
1.130461834688024350e-03,1.122894104262910303e-03,-1.249999985102973170e+02
1.130461834688024350e-03,1.122894104255839354e-03,-1.249999985179797903e+02
1.130461834688024350e-03,1.122894104249421094e-03,-1.249999985248933996e+02
1.130461834688024350e-03,1.122894104243596109e-03,-1.249999985311150823e+02
1.130461834688024350e-03,1.122894104238309539e-03,-1.249999985367140880e+02
1.130461834688024350e-03,1.122894104233512162e-03,-1.249999985417527313e+02
1.130461834688024350e-03,1.122894104229159090e-03,-1.249999985462870882e+02
1.130461834688024350e-03,1.122894104225209124e-03,-1.249999985503676214e+02
1.130461834688024350e-03,1.122894104221625619e-03,-1.249999985540397631e+02
1.130461834688024350e-03,1.122894104218374314e-03,-1.249999985573443695e+02
1.130461834688024350e-03,1.122894104215425067e-03,-1.249999985603182324e+02
1.130461834688024350e-03,1.122894104212749690e-03,-1.249999985629944490e+02
1.130461834688024350e-03,1.122894104210322812e-03,-1.249999985654028052e+02
1.130461834688024350e-03,1.122894104208121881e-03,-1.249999985675701168e+02
1.130461834688024350e-03,1.122894104206125648e-03,-1.249999985695204998e+02
1.130461834688024350e-03,1.122894104204315248e-03,-1.249999985712756683e+02
1.130461834688024350e-03,1.122894104202673549e-03,-1.249999985728551621e+02
1.130461834688024350e-03,1.122894104201184722e-03,-1.249999985742765602e+02
1.130461834688024350e-03,1.122894104199834890e-03,-1.249999985755556935e+02
1.130461834688024350e-03,1.122894104198610826e-03,-1.249999985767068011e+02
1.130461834688024350e-03,1.122894104197501254e-03,-1.249999985777426872e+02
1.130461834688024350e-03,1.122894104196495331e-03,-1.249999985786748908e+02
1.130461834688024350e-03,1.122894104195583300e-03,-1.249999985795137860e+02
1.130461834688024350e-03,1.122894104194756704e-03,-1.249999985802687092e+02
1.130461834688024350e-03,1.122894104194007304e-03,-1.249999985809480734e+02
1.130461834688024350e-03,1.122894104193328160e-03,-1.249999985815594243e+02
1.130461834688024350e-03,1.122894104192712550e-03,-1.249999985821095834e+02
1.130461834688024350e-03,1.122894104192154619e-03,-1.249999985826046753e+02
1.130461834688024350e-03,1.122894104191648947e-03,-1.249999985830502141e+02
1.130461834688024350e-03,1.122894104191190763e-03,-1.249999985834511449e+02
1.130461834688024350e-03,1.122894104190775514e-03,-1.249999985838119443e+02
1.130461834688024350e-03,1.122894104190399296e-03,-1.249999985841366339e+02
1.130461834688024350e-03,1.122894104190058423e-03,-1.249999985844288233e+02
1.130461834688024350e-03,1.122894104189749642e-03,-1.249999985846917525e+02
1.130461834688024350e-03,1.122894104189469918e-03,-1.249999985849283632e+02
1.130461834688024350e-03,1.122894104189216431e-03,-1.249999985851412987e+02
1.130461834688024350e-03,1.122894104188986797e-03,-1.249999985853329179e+02
1.130461834688024350e-03,1.122894104188778630e-03,-1.249999985855053524e+02
1.130461834688024350e-03,1.122894104188590196e-03,-1.249999985856605207e+02
1.130461834688024350e-03,1.122894104188419543e-03,-1.249999985858001565e+02
1.130461834688024350e-03,1.122894104188264935e-03,-1.249999985859258089e+02
1.130461834688024350e-03,1.122894104188125073e-03,-1.249999985860388847e+02
1.130461834688024350e-03,1.122894104187998222e-03,-1.249999985861406486e+02
1.130461834688024350e-03,1.122894104187883296e-03,-1.249999985862322234e+02
1.130461834688024350e-03,1.122894104187779213e-03,-1.249999985863146321e+02
1.130461834688024350e-03,1.122894104187685104e-03,-1.249999985863887844e+02
1.130461834688024350e-03,1.122894104187599886e-03,-1.249999985864555185e+02
1.130461834688024350e-03,1.122894104187522691e-03,-1.249999985865155736e+02
1.130461834688024350e-03,1.122894104187452651e-03,-1.249999985865696175e+02
1.130461834688024350e-03,1.122894104187389551e-03,-1.249999985866182470e+02
1.130461834688024350e-03,1.122894104187332088e-03,-1.249999985866620023e+02
1.130461834688024350e-03,1.122894104187280263e-03,-1.249999985867013805e+02
1.130461834688024350e-03,1.122894104187233425e-03,-1.249999985867368224e+02
1.130461834688024350e-03,1.122894104187190925e-03,-1.249999985867687116e+02
1.130461834688024350e-03,1.122894104187152327e-03,-1.249999985867974033e+02
1.130461834688024350e-03,1.122894104187117416e-03,-1.249999985868232244e+02
1.130461834688024350e-03,1.122894104187085757e-03,-1.249999985868464591e+02
1.130461834688024350e-03,1.122894104187057351e-03,-1.249999985868673775e+02
1.130461834688024350e-03,1.122894104187031547e-03,-1.249999985868861927e+02
1.130461834688024350e-03,1.122894104187007911e-03,-1.249999985869031320e+02
1.130461834688024350e-03,1.122894104186986878e-03,-1.249999985869183661e+02
1.130461834688024350e-03,1.122894104186967579e-03,-1.249999985869320795e+02
1.130461834688024350e-03,1.122894104186950232e-03,-1.249999985869444146e+02
1.130461834688024350e-03,1.122894104186934619e-03,-1.249999985869555132e+02
1.130461834688024350e-03,1.122894104186920525e-03,-1.249999985869655035e+02
1.130461834688024350e-03,1.122894104186907731e-03,-1.249999985869744989e+02
1.130461834688024350e-03,1.122894104186896022e-03,-1.249999985869825991e+02
1.130461834688024350e-03,1.122894104186885397e-03,-1.249999985869898751e+02
1.130461834688024350e-03,1.122894104186876072e-03,-1.249999985869964263e+02
1.130461834688024350e-03,1.122894104186867399e-03,-1.249999985870023238e+02
1.130461834688024350e-03,1.122894104186859593e-03,-1.249999985870076245e+02
1.130461834688024350e-03,1.122894104186852654e-03,-1.249999985870123993e+02
1.130461834688024350e-03,1.122894104186846365e-03,-1.249999985870166910e+02
1.130461834688024350e-03,1.122894104186840511e-03,-1.249999985870205563e+02
1.130461834688024350e-03,1.122894104186835306e-03,-1.249999985870240380e+02
1.130461834688024350e-03,1.122894104186830536e-03,-1.249999985870271644e+02
1.130461834688024350e-03,1.122894104186826199e-03,-1.249999985870299781e+02
1.130461834688024350e-03,1.122894104186822296e-03,-1.249999985870325219e+02
1.130461834688024350e-03,1.122894104186818827e-03,-1.249999985870348098e+02
1.130461834688024350e-03,1.122894104186815791e-03,-1.249999985870368704e+02
1.130461834688024350e-03,1.122894104186812972e-03,-1.249999985870387178e+02
1.130461834688024350e-03,1.122894104186810370e-03,-1.249999985870403805e+02
1.130461834688024350e-03,1.122894104186807985e-03,-1.249999985870418726e+02
1.130461834688024350e-03,1.122894104186805816e-03,-1.249999985870432226e+02
1.130461834688024350e-03,1.122894104186803865e-03,-1.249999985870444306e+02
1.130461834688024350e-03,1.122894104186802130e-03,-1.249999985870455248e+02
1.130461834688024350e-03,1.122894104186800612e-03,-1.249999985870465053e+02
1.130461834688024350e-03,1.122894104186799311e-03,-1.249999985870473864e+02
1.130461834688024350e-03,1.122894104186798010e-03,-1.249999985870481822e+02
1.130461834688024350e-03,1.122894104186796709e-03,-1.249999985870488928e+02
1.130461834688024350e-03,1.122894104186795841e-03,-1.249999985870495323e+02
1.130461834688024350e-03,1.122894104186794757e-03,-1.249999985870501149e+02
1.130461834688024350e-03,1.122894104186794107e-03,-1.249999985870506407e+02
1.130461834688024350e-03,1.122894104186793239e-03,-1.249999985870511097e+02
1.130461834688024350e-03,1.122894104186792589e-03,-1.249999985870515360e+02
1.130461834688024350e-03,1.122894104186791938e-03,-1.249999985870519197e+02
1.130461834688024350e-03,1.122894104186791288e-03,-1.249999985870522607e+02
1.130461834688024350e-03,1.122894104186790854e-03,-1.249999985870525734e+02
1.130461834688024350e-03,1.122894104186790420e-03,-1.249999985870528576e+02
1.130461834688024350e-03,1.122894104186789987e-03,-1.249999985870531134e+02
1.130461834688024350e-03,1.122894104186789553e-03,-1.249999985870533408e+02
1.130461834688024350e-03,1.122894104186789119e-03,-1.249999985870535397e+02
1.130461834688024350e-03,1.122894104186788903e-03,-1.249999985870537245e+02
1.130461834688024350e-03,1.122894104186788686e-03,-1.249999985870538950e+02
1.130461834688024350e-03,1.122894104186788469e-03,-1.249999985870540371e+02
1.130461834688024350e-03,1.122894104186788252e-03,-1.249999985870541650e+02
1.130461834688024350e-03,1.122894104186788035e-03,-1.249999985870542787e+02
1.130461834688024350e-03,1.122894104186787818e-03,-1.249999985870543924e+02
1.130461834688024350e-03,1.122894104186787602e-03,-1.249999985870544918e+02
1.130461834688024350e-03,1.122894104186787385e-03,-1.249999985870545771e+02
1.130461834688024350e-03,1.122894104186787168e-03,-1.249999985870546624e+02
1.130461834688024350e-03,1.122894104186787168e-03,-1.249999985870547334e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870548045e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870548613e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870549182e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870549608e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870550034e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870550461e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870550745e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870551029e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870551313e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870551598e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870551882e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870552166e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870552308e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870552450e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870552592e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870552734e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870552877e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553019e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553161e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553303e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553445e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553587e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553729e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
1.130461834688024350e-03,1.122894104186786951e-03,-1.249999985870553871e+02
