mag_x (uT),mag_y (uT),mag_z (uT)
2.756839458110540164e+01,-2.176126507592221149e+00,-1.639788595362875867e+01
2.756777947530499517e+01,-2.173899160408349740e+00,-1.639670044725314568e+01
2.756912227285184969e+01,-2.176039199375635391e+00,-1.639794631458753216e+01
2.756969684066252313e+01,-2.176943637119733488e+00,-1.639680814683548249e+01
2.757091950929491020e+01,-2.177455157970076716e+00,-1.639893771312600279e+01
2.756870506747873151e+01,-2.175146261622444843e+00,-1.639844270332742227e+01
2.756983372534686083e+01,-2.174929975659210424e+00,-1.639856194326578276e+01
2.756908144993407461e+01,-2.176849288937517279e+00,-1.639723146662798214e+01
2.756844710346167204e+01,-2.177691642431459851e+00,-1.639932416286957206e+01
2.756938618494483251e+01,-2.175388433953721279e+00,-1.639900263630057253e+01
2.757002072511766499e+01,-2.176276014561424166e+00,-1.639587797050542051e+01
2.756889488722090320e+01,-2.176173379066549618e+00,-1.639901912910193715e+01
2.756809467732414376e+01,-2.177310756860533214e+00,-1.639682402794607086e+01
2.757024019273048054e+01,-2.175349677232817580e+00,-1.639764207503409210e+01
2.756897651832204232e+01,-2.178416777374017510e+00,-1.639775618684652869e+01
2.756914511874862583e+01,-2.177088063869051737e+00,-1.639917483702814494e+01
2.756939168157494535e+01,-2.177049393081305961e+00,-1.639729421816864985e+01
2.756880738213521553e+01,-2.176939822982209449e+00,-1.639691656643676865e+01
2.756959850726340377e+01,-2.177105188804891789e+00,-1.639932234675940137e+01
2.757063368717555818e+01,-2.177566541189265070e+00,-1.639728019855367691e+01
2.756849599765770265e+01,-2.175962923752208678e+00,-1.639820640675803531e+01
2.756941318279808328e+01,-2.174002433999494333e+00,-1.639877477777254811e+01
2.756975877980197609e+01,-2.175749299484933452e+00,-1.639852929626649924e+01
2.757119947578788199e+01,-2.177711092915875390e+00,-1.639722458947769468e+01
2.757058565285059970e+01,-2.175341211454591139e+00,-1.639684467839182602e+01
2.756958843191873143e+01,-2.175630905679129867e+00,-1.639685732111258787e+01
2.756984490627420570e+01,-2.174944254307220159e+00,-1.639669780063373850e+01
2.756871277729811709e+01,-2.177722825849965016e+00,-1.639665988694673615e+01
2.757040512309623992e+01,-2.175347771251294304e+00,-1.639705201155048186e+01
2.756987277353894683e+01,-2.177763778041260867e+00,-1.639796963433910193e+01
2.756774744099556074e+01,-2.174842521103172999e+00,-1.639732529474903089e+01
2.756859479503715704e+01,-2.175890653200886149e+00,-1.639847203101593820e+01
2.756794074957416640e+01,-2.177377844693787257e+00,-1.639680635659635399e+01
2.757115904345643997e+01,-2.175451597154297811e+00,-1.639817656405217150e+01
2.756840372748631651e+01,-2.176266676568396896e+00,-1.639728283254668284e+01
2.757179810703386380e+01,-2.177193236213084582e+00,-1.639969447885642495e+01
2.756872279074406507e+01,-2.175295090638174944e+00,-1.639815466070893990e+01
2.756857063871150260e+01,-2.176206791692637754e+00,-1.639748449613417591e+01
2.756957717562755050e+01,-2.176199402243577108e+00,-1.639898355451832401e+01
2.756789779446082989e+01,-2.175793370848144281e+00,-1.639869745087665009e+01
2.756890739472377660e+01,-2.177218651447744069e+00,-1.639743859782113233e+01
2.757108654555456084e+01,-2.178627511002277917e+00,-1.639849815569306202e+01
2.757039895052043832e+01,-2.177342621561540792e+00,-1.639751215598569800e+01
2.757005884651035998e+01,-2.175492497017062377e+00,-1.639767244830841264e+01
2.756885498750329333e+01,-2.176755256150984419e+00,-1.639687128254857029e+01
2.756992479168523502e+01,-2.176731537459620114e+00,-1.639732293824687304e+01
2.756787200639131896e+01,-2.178877992048366075e+00,-1.639905609744128157e+01
2.756830685902385270e+01,-2.176841873652051174e+00,-1.639871819965954103e+01
2.756906031419247327e+01,-2.175635531354342955e+00,-1.639900904345207167e+01
2.756977136667199701e+01,-2.175506651812963543e+00,-1.639584863560206429e+01
2.756974152126904798e+01,-2.176316940573999048e+00,-1.639855523136653304e+01
2.757120039624877705e+01,-2.175531631145850131e+00,-1.639851654994783203e+01
2.757103094300670776e+01,-2.176004676457757192e+00,-1.639679585554348051e+01
2.756953760440180901e+01,-2.177943776493086236e+00,-1.639761320894471908e+01
2.756845895162173576e+01,-2.176340781539148228e+00,-1.639775011407368055e+01
2.756829781596874085e+01,-2.174909341433489463e+00,-1.639859081180818023e+01
2.757084777470529957e+01,-2.174693667964218591e+00,-1.639738133452182822e+01
2.757026412728836462e+01,-2.176543224018951950e+00,-1.639707466041274841e+01
2.757182339145185068e+01,-2.175982223911448354e+00,-1.639499248635724626e+01
2.756932414000979037e+01,-2.175475162486466552e+00,-1.639822342075313344e+01
2.757115517249154379e+01,-2.176843887296893154e+00,-1.639848439875453678e+01
2.757016466536326860e+01,-2.175766505379733040e+00,-1.639769525997716926e+01
2.757003701753422931e+01,-2.175853723792122274e+00,-1.639669972883215365e+01
2.757008210780469781e+01,-2.176518859136798323e+00,-1.639716260775087520e+01
2.756994290648377088e+01,-2.177345535549020106e+00,-1.639696727692536271e+01
2.757176757811852497e+01,-2.175573965279470556e+00,-1.639838989622138854e+01
2.757089149443212506e+01,-2.175599015809172698e+00,-1.639747273683328288e+01
2.756985607490399204e+01,-2.176782949739980655e+00,-1.639650594247330417e+01
2.757113737493368788e+01,-2.176718324619116629e+00,-1.639651384342626272e+01
2.756993729433672158e+01,-2.178186369327050009e+00,-1.639703409365048614e+01
2.756945888535912204e+01,-2.177096899106182093e+00,-1.639653343517602480e+01
2.756984860131766268e+01,-2.177770747850173105e+00,-1.639835622761745881e+01
2.757081156078352890e+01,-2.176268854634176630e+00,-1.639820170050806425e+01
2.756963517982288181e+01,-2.175326064571339924e+00,-1.639738703222983318e+01
2.757011281399784863e+01,-2.176441144119127369e+00,-1.639856505226134686e+01
2.757032644219568596e+01,-2.176835751631709837e+00,-1.639778221229247634e+01
2.757086599892660672e+01,-2.176200144707176598e+00,-1.639787409645632366e+01
2.756943075067891513e+01,-2.176764779129503058e+00,-1.639853751769332746e+01
2.757044445862733184e+01,-2.176871740571102887e+00,-1.639789197901739826e+01
2.756842519377569189e+01,-2.174823024250898129e+00,-1.639783337215555648e+01
2.756778532387502167e+01,-2.175261892150265108e+00,-1.639605326893481063e+01
2.756997226936634249e+01,-2.176473262023554511e+00,-1.639595579900309730e+01
2.756951073801099383e+01,-2.177097633687789191e+00,-1.639700367648549317e+01
2.756908332400159267e+01,-2.176774414070540509e+00,-1.639539789770450895e+01
2.757025532751918462e+01,-2.177770264040652215e+00,-1.639958532524186907e+01
2.756961492938024705e+01,-2.177137026554030630e+00,-1.639780021567151280e+01
2.756993695756780127e+01,-2.174925841912345170e+00,-1.639600288030716868e+01
2.756830209700849110e+01,-2.174945187326988272e+00,-1.639795102077561495e+01
2.757053131227704412e+01,-2.175768296453355344e+00,-1.639713374291901360e+01
2.756996743993657617e+01,-2.178532916792740082e+00,-1.639791714025963643e+01
2.756887707777957175e+01,-2.175230635793968137e+00,-1.639609540791867204e+01
2.756984861936435749e+01,-2.175453991108171614e+00,-1.639565802657358162e+01
2.756865584893477461e+01,-2.176806369990839762e+00,-1.639931495228660552e+01
2.756934522492029771e+01,-2.175427357092833525e+00,-1.639652856690156568e+01
2.757008891825083552e+01,-2.176394397779871426e+00,-1.639817837062240713e+01
2.756958267989174516e+01,-2.175872867608523720e+00,-1.639848801472144757e+01
2.756808504861025355e+01,-2.176011624471733796e+00,-1.639829987371521014e+01
2.757008096868017688e+01,-2.175831291070764451e+00,-1.639634965581177894e+01
2.757014058506327459e+01,-2.175283048963258636e+00,-1.639668611089193107e+01
2.756889328241852866e+01,-2.176024027488977275e+00,-1.639688497466297434e+01
2.757058278547591001e+01,-2.176416617459350888e+00,-1.639749918268868356e+01
2.756795007982322332e+01,-2.175367660525492131e+00,-1.639782710441088653e+01
2.756947436535795148e+01,-2.177425465500760549e+00,-1.639773808322014048e+01
2.756897227996145006e+01,-2.174414825164026954e+00,-1.639607188468856336e+01
2.756878718005352269e+01,-2.175922401928296779e+00,-1.639607420553593187e+01
2.756893434013854005e+01,-2.177652485195140208e+00,-1.639539155330882281e+01
2.757039325093422022e+01,-2.176333784457432419e+00,-1.639866173173881947e+01
2.757013889021426323e+01,-2.177572963025810271e+00,-1.639684206585924642e+01
2.757094457991505010e+01,-2.175602514172771063e+00,-1.639730391908891960e+01
2.756890939341237967e+01,-2.176039316989160088e+00,-1.639683522632184776e+01
2.756873923729417797e+01,-2.178935180544377292e+00,-1.639711324361154254e+01
2.756865644504797075e+01,-2.176740439250541392e+00,-1.639496606715802685e+01
2.757102850559220997e+01,-2.176683578596323443e+00,-1.639824108886205423e+01
2.756971610810198925e+01,-2.178738941611784607e+00,-1.639818287575214839e+01
2.757088088087959932e+01,-2.178310723378436897e+00,-1.639810096049217947e+01
2.757050778995877849e+01,-2.174595443211038592e+00,-1.639660549536907652e+01
2.757054566472219648e+01,-2.177396772854713891e+00,-1.639764002616908556e+01
2.757040143957476275e+01,-2.176589096719486971e+00,-1.639921975888062278e+01
2.756970228749854712e+01,-2.176636551783280638e+00,-1.639767714345618188e+01
2.756915521298029148e+01,-2.175903379240919922e+00,-1.639745034975030080e+01
2.756911553015455496e+01,-2.176632770454438592e+00,-1.639626028631778709e+01
2.756900695295949077e+01,-2.175293324979816312e+00,-1.639701407408412592e+01
2.756909560599100573e+01,-2.176421944844699308e+00,-1.639678925967401923e+01
2.757105955756208004e+01,-2.176143971969112911e+00,-1.639838104628774218e+01
2.757107143167290886e+01,-2.176406635056457262e+00,-1.639798921309480306e+01
2.756956233643780152e+01,-2.176035190951619125e+00,-1.639860227469311127e+01
2.756973431350219528e+01,-2.176458477774599221e+00,-1.639812865700212541e+01
2.757048883438702092e+01,-2.175440319848704895e+00,-1.639591480713619731e+01
2.756843370043646857e+01,-2.177417588502407853e+00,-1.639629655337866154e+01
2.757000379731327655e+01,-2.175815285273171362e+00,-1.639742073074500794e+01
2.756801730053513566e+01,-2.176766107576554976e+00,-1.639759252962367952e+01
2.756894156372791826e+01,-2.177301957937409771e+00,-1.639630569815967931e+01
2.756862348118764316e+01,-2.175206110862730302e+00,-1.640001340485912351e+01
2.756987295614711186e+01,-2.175748457160386007e+00,-1.639968161497036192e+01
2.756919077463828671e+01,-2.176224206553624807e+00,-1.639851677831590493e+01
2.756778728757639030e+01,-2.178127937927217150e+00,-1.639776059122461760e+01
2.756839684263184509e+01,-2.177706099609912460e+00,-1.639755182096389774e+01
2.756776420583969056e+01,-2.177226703574763889e+00,-1.639920102287972625e+01
2.756852881589304971e+01,-2.176273641968889727e+00,-1.639701544831270041e+01
2.756881548099132928e+01,-2.177534521271885293e+00,-1.639657630866793880e+01
2.757123016838328766e+01,-2.175412079571933610e+00,-1.639762656756425585e+01
2.757011713567930755e+01,-2.175846376891462430e+00,-1.639681117053129356e+01
2.757007748183815465e+01,-2.176339193599026611e+00,-1.639717050214138538e+01
2.756985622669567348e+01,-2.177082617828272060e+00,-1.639656522351173606e+01
2.756868656510147630e+01,-2.175046033669906009e+00,-1.639677518197896688e+01
2.756801149269943707e+01,-2.177140609785128245e+00,-1.639770106516637682e+01
2.756909110592789958e+01,-2.176777389196652202e+00,-1.639628681267740617e+01
2.757051074078148645e+01,-2.176414055973225903e+00,-1.639639460316677955e+01
2.756997177709008895e+01,-2.177307911317654554e+00,-1.639659404019943878e+01
2.756911601712836912e+01,-2.176595128072552843e+00,-1.639569548896526641e+01
2.756949322665104063e+01,-2.176087188657350957e+00,-1.639880634918107205e+01
2.756970917198280091e+01,-2.176835052078379906e+00,-1.639694086180523769e+01
2.756914869537924417e+01,-2.175862343196084847e+00,-1.639874219423283819e+01
2.757004157350311857e+01,-2.176932741430106510e+00,-1.639643410147209224e+01
2.756956194130088988e+01,-2.175689974682601058e+00,-1.639654341990021535e+01
2.757033245384898024e+01,-2.174848114758096251e+00,-1.639791670066367146e+01
2.756977642146909346e+01,-2.175907679628209745e+00,-1.639812896824894395e+01
2.756952257526090833e+01,-2.176173992422319348e+00,-1.639799976187850916e+01
2.757119962015187653e+01,-2.177275363951958642e+00,-1.639874821925422665e+01
2.756970772635140321e+01,-2.175506144367303829e+00,-1.639900923146716849e+01
2.757099208199624840e+01,-2.175898948034092673e+00,-1.639912770739963221e+01
2.756931551420176163e+01,-2.175316182487474936e+00,-1.639888322928575803e+01
2.756998379808615951e+01,-2.175040976617776511e+00,-1.639699648779080476e+01
2.756888615598374415e+01,-2.175627809755660724e+00,-1.639851114323360193e+01
2.756907583162698216e+01,-2.176985627186795558e+00,-1.639798945651258322e+01
2.757085305064793346e+01,-2.176108773261760998e+00,-1.639677115604348856e+01
2.757059361117051921e+01,-2.176057016898281127e+00,-1.639741939621287514e+01
2.756939887930725064e+01,-2.176742472094798764e+00,-1.639761018867346820e+01
2.757020788901587238e+01,-2.174787538300462231e+00,-1.639761558805741259e+01
2.756928316072807661e+01,-2.177418120735472584e+00,-1.639551021997264968e+01
2.756959265103130363e+01,-2.177407664221455708e+00,-1.639696507953734894e+01
2.757011488285085932e+01,-2.174770116702298139e+00,-1.639753589288861946e+01
2.756933320896840200e+01,-2.174816873477507517e+00,-1.639726899149924932e+01
2.757094564539626091e+01,-2.176124830412145883e+00,-1.639749386713943125e+01
2.757034235264376321e+01,-2.176809511624989035e+00,-1.639891207980920740e+01
2.757106950294679848e+01,-2.177557087118334955e+00,-1.639741631325340521e+01
2.757019081700431684e+01,-2.176087693620599950e+00,-1.639887086142138273e+01
2.756906219354716114e+01,-2.176536885103388386e+00,-1.639535018935979949e+01
2.756948858420473414e+01,-2.178129378648995473e+00,-1.639721547510725230e+01
2.757102706445320450e+01,-2.176877704418692883e+00,-1.639675029292709141e+01
2.756872456274586369e+01,-2.178350803779236955e+00,-1.639876161028069035e+01
2.757073906828930276e+01,-2.177339891625358792e+00,-1.639734686467753377e+01
2.757109232100792440e+01,-2.174599076257428543e+00,-1.639771543339872650e+01
2.757009333521756034e+01,-2.177448336775127835e+00,-1.639682393180078179e+01
2.756978655956907076e+01,-2.176429138330548074e+00,-1.639833168769308003e+01
2.757076818143155350e+01,-2.175642244190654218e+00,-1.639791515202324490e+01
2.757023835172191895e+01,-2.175530837670836437e+00,-1.639733658856270182e+01
2.756851841510119172e+01,-2.175876175583530081e+00,-1.639842852514229321e+01
2.756958791567864608e+01,-2.175975567324325510e+00,-1.639658662722389693e+01
2.756775292961713930e+01,-2.175583252967010495e+00,-1.639754624059168364e+01
2.756884981708964588e+01,-2.177513412796593162e+00,-1.639787902575641709e+01
2.757106035679643341e+01,-2.175905410954548369e+00,-1.639681374727614838e+01
2.756794338799720023e+01,-2.175806870217859679e+00,-1.639845307723999568e+01
2.756996542805508099e+01,-2.176195030395329688e+00,-1.639747381359082823e+01
2.756948053391518627e+01,-2.177269770081796008e+00,-1.639728130332400013e+01
2.756915163479610342e+01,-2.175502013848341409e+00,-1.639796608631537822e+01
2.757001870968899837e+01,-2.174359058782104004e+00,-1.639844673108645878e+01
2.756973744147838801e+01,-2.174472962754671723e+00,-1.639806231425932737e+01
2.756808722926367139e+01,-2.177320764270262998e+00,-1.639787603304361951e+01
2.756990205134096072e+01,-2.176792651379124255e+00,-1.639659120472370546e+01
2.757098630389990035e+01,-2.176682058469221470e+00,-1.639663161145941217e+01
2.757026311988062162e+01,-2.175801033594348510e+00,-1.639711730985670357e+01
2.757092180392101355e+01,-2.177730715481524193e+00,-1.639934683988282416e+01
2.757042616483994735e+01,-2.176740394386096789e+00,-1.639708994196208280e+01
2.757016318618472184e+01,-2.178734863953434964e+00,-1.639773705031631579e+01
2.756981774132246343e+01,-2.176194325597775592e+00,-1.639724825018241816e+01
2.756904578850120302e+01,-2.176774628167312819e+00,-1.639715796184518837e+01
2.756940234975111537e+01,-2.176707513950235207e+00,-1.639791337465547727e+01
2.757114674844036983e+01,-2.175699692009940733e+00,-1.639606796975714076e+01
2.756963830834925844e+01,-2.178542072027154219e+00,-1.639701816084007291e+01
2.757119027876113293e+01,-2.178082337215002440e+00,-1.639740305542997945e+01
2.756920223903371436e+01,-2.176933962869876726e+00,-1.639782173976084678e+01
2.757038348086593516e+01,-2.175866756520346890e+00,-1.639828798693131162e+01
2.756932735038217075e+01,-2.175608313707210861e+00,-1.639930379170333197e+01
2.757161630130512719e+01,-2.175662184799866949e+00,-1.639725581571719815e+01
2.756907292837261991e+01,-2.177764542008266968e+00,-1.639722286613739399e+01
2.756928038578518425e+01,-2.176869225390868579e+00,-1.639925945324839063e+01
2.757026604206947340e+01,-2.177090748381688812e+00,-1.639777644977289484e+01
