accel_bias_x (m/s^2),accel_bias_y (m/s^2),accel_bias_z (m/s^2)
-4.235182396145669098e-04,9.999908425758989583e-02,-6.148125040514086659e-05
-1.140473932813843376e-05,9.999999298115963553e-02,-3.568893310464760031e-05
-2.936961139224918030e-04,9.999955402176136099e-02,-5.420370375484030137e-05
3.008184680917416564e-05,9.999999005952966979e-02,-3.291164628724054550e-05
-5.101480854235435595e-05,9.999997971387640516e-02,-3.814070815441142370e-05
-7.744322202013750119e-05,9.999996212308476240e-02,-3.972315414061492340e-05
1.603076635815081511e-04,9.999986854669688785e-02,-2.433302985136851754e-05
-7.570444711339698474e-05,9.999996342720812725e-02,-3.979188011939585292e-05
1.330838906756821572e-05,9.999999331429054727e-02,-3.405919300513218106e-05
-6.781217724927379167e-04,9.999766956918716698e-02,-7.894044166744232426e-05
-4.968977360654167167e-05,9.999998044122848651e-02,-3.798263181188453854e-05
-3.094147011037280139e-04,9.999950638922734669e-02,-5.463015303467129023e-05
-1.954048351499338429e-04,9.999979816091393581e-02,-4.674106196048258738e-05
3.265811669642532371e-04,9.999946596638652208e-02,-1.229548247401256320e-05
-2.345611802821260530e-04,9.999971274523616893e-02,-4.931453089431051028e-05
-1.805900621513463835e-04,9.999982647896371590e-02,-4.573189916554118401e-05
-1.550902494842501270e-05,9.999999264230864660e-02,-3.508572878940707167e-05
-3.000389398882786184e-04,9.999953534434580238e-02,-5.392169772655403784e-05
-1.239578002710517706e-04,9.999991419080789257e-02,-4.238271828702422166e-05
-1.234568339533638362e-04,9.999991450347116284e-02,-4.310114393553650343e-05
-9.260352343029023495e-05,9.999994885272461831e-02,-4.066988944487025378e-05
1.230724069944858325e-04,9.999992076514979678e-02,-2.646027963142761957e-05
-9.436511936543799347e-05,9.999994709549066274e-02,-4.094048500961817880e-05
1.749927725038225284e-04,9.999984407701162370e-02,-2.370871016642470098e-05
1.239134153067118359e-04,9.999991958209084042e-02,-2.700075685219358057e-05
-1.688167990645360469e-04,9.999984675042322690e-02,-4.637650508736929967e-05
4.033556484079753052e-04,9.999918616130205884e-02,-8.443823251135936197e-06
-3.536235961655094951e-04,9.999935752746469397e-02,-5.868940726776067395e-05
2.318987666160345908e-04,9.999972914980841121e-02,-1.982238640793327326e-05
-3.868989471543070736e-04,9.999923305203844981e-02,-6.081289988377295294e-05
-9.621291352330500898e-05,9.999994490047386941e-02,-4.198782516194688526e-05
-1.031468095990103139e-04,9.999993748461154242e-02,-4.317185954101953390e-05
-4.697370201920978501e-04,9.999887405463982193e-02,-6.734193452147674145e-05
1.256545969735946354e-04,9.999991707360413040e-02,-2.821691965687137004e-05
1.736705176038527189e-04,9.999984593371417929e-02,-2.553007533242800028e-05
1.443875428476185259e-04,9.999989196064469621e-02,-2.756985421905495395e-05
-1.570225648772812237e-04,9.999986539674902974e-02,-4.758724826386401946e-05
-2.760558106510379271e-04,9.999960360469337117e-02,-5.542647023096550842e-05
8.726706810002219305e-05,9.999995677485247481e-02,-3.208561146067429113e-05
-1.770754049388022244e-04,9.999983071339757501e-02,-5.001592540516614015e-05
-1.344555175815462657e-04,9.999989865607453177e-02,-4.680265606367685848e-05
-4.040440562978889812e-04,9.999916309602024933e-02,-6.425337433708704028e-05
2.740196919810412813e-05,9.999998998304973630e-02,-3.539098810867884111e-05
-6.621308077076707983e-05,9.999996933199882532e-02,-4.182615486199876272e-05
-9.474652092161310016e-05,9.999994548290386254e-02,-4.389206114527379349e-05
2.253185222273686487e-04,9.999974348942348989e-02,-2.310006597599978861e-05
-1.174295343051795851e-04,9.999992080674854900e-02,-4.526531222065218569e-05
-2.531677005666310709e-04,9.999966459734435653e-02,-5.464919052651411925e-05
-2.401569175110959646e-05,9.999998938358774236e-02,-3.932593151423800570e-05
-2.660152150547731228e-04,9.999963076484755242e-02,-5.552296386499540809e-05
-1.629156512157011773e-04,9.999985542473870115e-02,-4.871880487272484172e-05
2.107915126253775935e-05,9.999999097554329586e-02,-3.688577829560261127e-05
-2.094340233374680402e-04,9.999976719333117381e-02,-5.194871927256269157e-05
4.150357511557915520e-04,9.999913816353460383e-02,-1.057712533129074619e-05
8.095765659096451833e-05,9.999996189426668680e-02,-3.266501264929916977e-05
-2.169249257113142293e-04,9.999975083420088728e-02,-5.269415853015785344e-05
2.081175913851505549e-06,9.999999276512389068e-02,-3.798215212131313514e-05
5.848561930465035049e-04,9.999828969364031594e-02,1.257078770417851374e-06
1.337864509977016369e-04,9.999990639937408887e-02,-2.865836615548141209e-05
-2.791443015647839909e-04,9.999959454336104780e-02,-5.629939875996333343e-05
-4.416321966104715720e-04,9.999900168941765199e-02,-6.798619539690909795e-05
-3.695726302590861094e-04,9.999929715554453646e-02,-6.312264307044853186e-05
-3.020093140187725747e-04,9.999952673869043351e-02,-5.867207330505469064e-05
7.374513866297375544e-05,9.999996727990717593e-02,-3.325164683989881336e-05
-4.586679933480196624e-05,9.999998078058475182e-02,-4.171473840265472251e-05
1.399935952837128527e-04,9.999989773544314120e-02,-2.923515341374801770e-05
1.215660235188413421e-04,9.999992137154328775e-02,-3.077965378095702938e-05
-2.732177799879324472e-04,9.999960994886106236e-02,-5.798379383499970539e-05
-3.450788351764474959e-04,9.999938448770981370e-02,-6.342457487468611125e-05
1.210799683013568995e-04,9.999992137539871762e-02,-3.262752442205955449e-05
-2.272327556069065344e-04,9.999972600623599495e-02,-5.624902230763377059e-05
2.266290845660348403e-04,9.999973992292120195e-02,-2.558527213596190067e-05
1.493965670387404699e-04,9.999988357281826279e-02,-3.108196503310945656e-05
1.651903929809308462e-04,9.999985902664287885e-02,-3.011288124351620810e-05
1.202269234754928771e-04,9.999992221029704864e-02,-3.321778754222716890e-05
-2.293848589515456711e-04,9.999972037647997247e-02,-5.750836721812819179e-05
-1.764765952635658245e-04,9.999982974691880300e-02,-5.391287950131557502e-05
3.270892153183916143e-04,9.999946310071795852e-02,-1.980437755478896224e-05
-2.510765834949099207e-04,9.999966801508131109e-02,-5.794327180763929347e-05
1.221824255487014509e-04,9.999992004260117862e-02,-3.260258055667072089e-05
1.392281254461540368e-04,9.999989825851410274e-02,-3.104538471787771802e-05
-3.705405073673611639e-04,9.999929189405815100e-02,-6.572989699242557467e-05
-2.239324738623107557e-04,9.999973387600254171e-02,-5.548851969564759469e-05
-2.175855335088224993e-04,9.999974801891632625e-02,-5.525114342126075161e-05
-5.666001520843942348e-05,9.999997405980791398e-02,-4.447111896096938633e-05
-2.169622279581445625e-04,9.999974932034529085e-02,-5.534672295015695550e-05
1.233825113561574558e-04,9.999991842067958159e-02,-3.305470192758461830e-05
-3.432372396758264204e-04,9.999938996949153669e-02,-6.476053474341889396e-05
-2.199138185084049545e-04,9.999974240548736848e-02,-5.618494994711762720e-05
-4.618253290513008730e-04,9.999890730023584806e-02,-7.249913299580436332e-05
-6.719985889393295002e-05,9.999996660160129225e-02,-4.651728273262957394e-05
-5.482166652036383315e-05,9.999997423275772124e-02,-4.634687338420282973e-05
-1.065952023124696658e-04,9.999993051469854843e-02,-5.034399973676453974e-05
5.204660701275946362e-05,9.999997868543218649e-02,-3.942161596941949419e-05
2.696910514675659575e-04,9.999963300027714386e-02,-2.581756456262242430e-05
5.401442139511654838e-04,9.999854091932841582e-02,-7.631089963819380492e-06
-1.162876943307219660e-04,9.999991884043123169e-02,-5.204881664975828187e-05
-3.198630735587147667e-04,9.999946706109090477e-02,-6.538434040865105169e-05
9.255959594800765029e-05,9.999995027288963167e-02,-3.712331880369624127e-05
-4.045910626120380885e-05,9.999998125904790980e-02,-4.594834910907589110e-05
2.487825980522025051e-04,9.999968702981328061e-02,-2.647939387432268537e-05
-3.711050458333430262e-04,9.999928821273999791e-02,-6.810279230274993059e-05
-3.675395881228430209e-04,9.999930162033247860e-02,-6.775025412608758470e-05
-2.614198789510610620e-04,9.999963989526164387e-02,-6.066683512738781488e-05
-3.806613025023686606e-04,9.999925201416121068e-02,-6.850971503109876050e-05
1.303036480291960484e-04,9.999990938872209412e-02,-3.381133960750312863e-05
8.321452577588710870e-05,9.999995845059765631e-02,-3.721856316560443660e-05
-7.507108732968090269e-04,9.999713816260334676e-02,-9.376819254800449182e-05
-1.776339758556654382e-04,9.999982712890503889e-02,-5.495779953847579352e-05
-3.053885335917293654e-04,9.999951316468051743e-02,-6.406770200371596268e-05
-3.817168445662514367e-05,9.999998228271482492e-02,-4.567690035823705015e-05
3.912260981857553546e-05,9.999998428486071844e-02,-4.015531113432140904e-05
-2.192335315525202003e-04,9.999974331896140101e-02,-5.720839518453017195e-05
-5.035735807113038030e-04,9.999870245598350971e-02,-7.694653008161594910e-05
-4.667875442359441273e-05,9.999997883397658549e-02,-4.532436566589960019e-05
3.483707943157748573e-04,9.999939152789592833e-02,-1.821648279750006809e-05
-3.402555539914521327e-04,9.999939991603484790e-02,-6.513517410463967366e-05
8.744441398533148743e-05,9.999995539383316201e-02,-3.570302289917858625e-05
2.684528982033022870e-04,9.999963679474509204e-02,-2.395747298199197965e-05
-2.361120709592976472e-04,9.999970385443490706e-02,-5.899250175117950475e-05
-4.224445705505676976e-05,9.999998061029780061e-02,-4.575309730696461730e-05
-3.269084671852371055e-04,9.999944382576335389e-02,-6.607111381568677247e-05
-8.151676265005498943e-05,9.999995455970452085e-02,-4.942746643065657614e-05
2.337064232368806025e-04,9.999972309118315694e-02,-2.762235384049083046e-05
1.419858846977211590e-04,9.999989350015314749e-02,-3.376339103985702493e-05
2.646913387725525492e-04,9.999964631585413211e-02,-2.598459662956112857e-05
-5.157351916458349111e-05,9.999997529893275838e-02,-4.775337640025126046e-05
9.319343189121475431e-05,9.999994955030792887e-02,-3.748226411352703321e-05
-2.140916086616278201e-04,9.999975373753007546e-02,-5.845696228544449476e-05
-1.520812345076914059e-04,9.999986991593502739e-02,-5.374099164496879381e-05
4.986310364516317829e-04,9.999875641550867722e-02,-9.079716504939573218e-06
3.207820695430679521e-04,9.999948314995264764e-02,-2.164731382307302874e-05
4.195213911890326207e-04,9.999911885378705290e-02,-1.517460065139660738e-05
-2.312230664987840236e-05,9.999998693230344182e-02,-4.559493473886982735e-05
-6.655967392657370207e-04,9.999774422155735532e-02,-9.017527750731150593e-05
-9.898563292365118640e-04,8.965275803927737208e-02,-1.076400106642344350e-04
-2.029236997698553348e-03,2.223993508467222990e-02,-1.504331896233654863e-04
8.389815262173488117e-04,-3.554365841870306408e-02,7.391203515539335992e-05
-8.600161190232017902e-04,-9.170472397356062288e-02,-1.948673496815552533e-05
5.278115456986779688e-04,-9.999857458168022462e-02,8.060151590058159605e-05
-2.990903881743495543e-04,-9.999955011683825390e-02,2.283352041777351795e-05
-4.704028094552935107e-04,-9.999889302723716233e-02,1.070159024136413927e-05
-2.059001967747029675e-04,-9.999978380242827147e-02,2.906159960609207437e-05
-2.291582013450982856e-04,-9.999973383015597905e-02,2.684057968595311624e-05
-1.570894573067628649e-04,-9.999987164357529434e-02,3.153047526917155031e-05
2.620686803690497400e-04,-9.999963866048139360e-02,5.989807945463743063e-05
-3.533585701361223550e-04,-9.999937413438846068e-02,1.761963433123095620e-05
-1.563264176252850761e-05,-9.999999072874232731e-02,4.012320973837485633e-05
-1.283650908179352797e-04,-9.999991237616745465e-02,3.235988710152353209e-05
6.425604217496442422e-05,-9.999996914403895543e-02,4.519239208873832519e-05
-4.524960171291185300e-04,-9.999897569427421140e-02,1.036583034244743338e-05
-1.926091767380042757e-04,-9.999981062099140561e-02,2.788316502269093375e-05
-4.885117678071438758e-06,-9.999999162579864542e-02,4.063220183199786487e-05
-1.942361593837322882e-05,-9.999999044840422735e-02,3.915408292344439505e-05
3.095683719326139133e-04,-9.999950207596094987e-02,6.125343240964550233e-05
-1.547007060542985091e-05,-9.999999117143719418e-02,3.906903377572160097e-05
7.651263261884678167e-05,-9.999996066852998022e-02,4.485654363876872560e-05
-1.666240841000314187e-04,-9.999985717116832706e-02,2.832243866757907900e-05
1.267538029458120099e-04,-9.999990841752887105e-02,4.743373566293232360e-05
-2.557787997824719287e-04,-9.999967052021614677e-02,2.174979990257613696e-05
1.228383651158823577e-04,-9.999991377867090137e-02,4.642191771250555167e-05
-1.844425601723454335e-04,-9.999982653491773510e-02,2.596013015018528184e-05
1.784283239967195426e-04,-9.999982817479326214e-02,5.028265129874572682e-05
1.421487569688171452e-04,-9.999988766832867970e-02,4.754000984790684146e-05
-2.007912528774949000e-04,-9.999979532051883613e-02,2.487422571359318077e-05
-2.190162250667881418e-04,-9.999975725891688261e-02,2.408424503292709326e-05
-1.696724814046572920e-04,-9.999985230742078346e-02,2.738143686683752989e-05
7.780116009735098097e-05,-9.999996024416146767e-02,4.356771297866316741e-05
-1.711527705835168538e-04,-9.999984982503506981e-02,2.723416153590573909e-05
1.763593209866276415e-04,-9.999983173376693346e-02,5.050354642901510764e-05
-5.455104965396534016e-05,-9.999997882710631725e-02,3.547902577092667647e-05
3.128569508318274723e-04,-9.999949274671975086e-02,5.975723437103776546e-05
-2.154461204182127245e-04,-9.999976486489610406e-02,2.469685582695352392e-05
2.602796635154139984e-05,-9.999998805586229889e-02,4.136873659963320488e-05
8.531988313480892185e-05,-9.999995328410755946e-02,4.542789725869400379e-05
-1.861390822146204074e-04,-9.999982294339905542e-02,2.763206318311727262e-05
-3.319971662424624497e-04,-9.999944734076479658e-02,1.759042966794223639e-05
6.370591370464552799e-05,-9.999997037621002893e-02,4.320085272048261696e-05
-3.913298982809956822e-05,-9.999998585657482453e-02,3.601796697545652523e-05
-1.211188791044316671e-04,-9.999992170386301504e-02,3.145533963114622802e-05
7.672703068196970000e-05,-9.999996075583240940e-02,4.429215214963115306e-05
-4.226864554582864539e-04,-9.999910593060394592e-02,1.221639158826887877e-05
4.929218830690379705e-05,-9.999997836794505268e-02,4.355101257060609943e-05
-1.874473933494359864e-04,-9.999982048738387252e-02,2.767608585238471130e-05
-4.119632059843166254e-04,-9.999915053578324609e-02,1.335809414251486578e-05
-1.401944279263880432e-04,-9.999989670552894561e-02,3.169236370498384873e-05
-2.172836813441748189e-04,-9.999976029902284125e-02,2.698035951051093952e-05
-1.661498365223327243e-04,-9.999985731887121865e-02,3.050306908793933795e-05
-1.561435070736370931e-04,-9.999987319256187224e-02,3.131575877561274294e-05
-6.592534942249910358e-05,-9.999997120027094566e-02,3.760044264354909908e-05
-3.585512486685284801e-05,-9.999998574167774656e-02,3.957365625754396908e-05
-8.781550403998975767e-05,-9.999995507943171269e-02,3.567280321295570076e-05
-1.081692227402382281e-04,-9.999993577087121222e-02,3.384140787387873841e-05
-1.843841265614040454e-04,-9.999982565314041727e-02,2.952685885987051280e-05
1.284641862327483340e-04,-9.999990517537972468e-02,4.961721392262724844e-05
-2.064396302590910308e-04,-9.999978296305545022e-02,2.810730973868681389e-05
-4.593857131013484585e-04,-9.999894417536797642e-02,1.133923448724453339e-05
-1.234946407945918207e-04,-9.999991820727344161e-02,3.328081002451477565e-05
-2.427943115507682635e-04,-9.999970188067205945e-02,2.597496855336078021e-05
1.349047189158884710e-04,-9.999989588790253459e-02,5.121645700609815850e-05
1.083115211509141310e-04,-9.999992889587924760e-02,4.989422292924059930e-05
-3.348605627779273168e-04,-9.999943709341251041e-02,2.119915408585578071e-05
-3.657584502240642920e-04,-9.999932919119805530e-02,1.954652127149150245e-05
-1.576742986412001839e-04,-9.999987037911348131e-02,3.260331348202104838e-05
-9.952937298782746128e-05,-9.999994385821217580e-02,3.636287018681559835e-05
-3.707670509945610411e-04,-9.999931089119684646e-02,1.879041397135513517e-05
6.496175071008077268e-05,-9.999996776148445399e-02,4.719823105531694655e-05
-1.896398102466063723e-04,-9.999981549429302896e-02,3.062433223417219063e-05
-1.135002718307019307e-04,-9.999992950327213359e-02,3.488594127382167205e-05
-2.817248997777886078e-05,-9.999998773692238274e-02,4.072991753975835333e-05
-2.924129288792201554e-04,-9.999956964920192481e-02,2.376243754638142079e-05
-1.468672985759462090e-04,-9.999988682744673230e-02,3.262659121005024470e-05
-1.579277261139831029e-04,-9.999987015876099505e-02,3.204784341087371337e-05
-2.677801395554836117e-04,-9.999963837059500094e-02,2.489070282840012065e-05
2.127590620230426538e-04,-9.999975784474832152e-02,5.625453957734432626e-05
-3.460420465516833199e-06,-9.999999083255001198e-02,4.267921519327696448e-05
1.696900831489198884e-04,-9.999984157934184437e-02,5.375297400757497572e-05
-3.885372483811440998e-04,-9.999924362477440043e-02,1.769970740965772554e-05
1.256064556341741109e-04,-9.999990800718430717e-02,5.120129861547949800e-05
-2.429621475430162659e-04,-9.999970119088280596e-02,2.703939741221091054e-05
