accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-1.000000492156110710e+01,9.683443482984902255e-06,-9.771170947848704103e+00
-1.000000012400069771e+01,1.453700015618831156e-06,-9.771183670158523071e+00
-1.000000457251550223e+01,9.916555907637422245e-06,-9.771207426520440720e+00
-1.000001207396530312e+01,7.955663620391243326e-06,-9.771218994051004358e+00
-1.000000806373615347e+01,5.246538808744027638e-06,-9.771239930810642349e+00
-1.000000539891369833e+01,2.329822818145680447e-06,-9.771265466372474506e+00
-1.000000408882790737e+01,9.459234371597242356e-06,-9.771265425084926903e+00
-1.000000930701715696e+01,4.082294455136804896e-06,-9.771300269926268101e+00
-1.000000638459985325e+01,4.394830454569081183e-06,-9.771306553255124427e+00
-9.999999211808216160e+00,1.305893076708924586e-05,-9.771315475291713071e+00
-1.000000728496002900e+01,1.582186521574951299e-05,-9.771335145112686860e+00
-1.000000109196573561e+01,1.913454289864068969e-06,-9.771364201157750173e+00
-1.000000824231343977e+01,6.322414781981584090e-06,-9.771371191671965661e+00
-1.000000538481515200e+01,1.285543666450164912e-05,-9.771383541148829011e+00
-1.000000012502978564e+01,5.243492218900870576e-06,-9.771407371260499630e+00
-1.000000097420718959e+01,-1.985062830762710722e-06,-9.771424832181326181e+00
-1.000000705238529086e+01,1.182806630461259206e-05,-9.771436139370392127e+00
-1.000000117001884625e+01,1.655855708742802696e-05,-9.771457998383608512e+00
-9.999998656797322028e+00,7.444246126021663345e-06,-9.771467683805978410e+00
-9.999997546785886371e+00,4.558404620927787883e-06,-9.771488878518535870e+00
-1.000001045094957597e+01,1.010041600757539122e-05,-9.771500891797323618e+00
-1.000000660154383247e+01,5.931726647471104576e-06,-9.771520079158104721e+00
-1.000000513682514658e+01,6.295915058989944695e-06,-9.771545540325936585e+00
-9.999999806252844792e+00,2.525899559483660069e-06,-9.771559131243868990e+00
-1.000000098306546015e+01,3.491044443594362677e-06,-9.771569192012000471e+00
-9.999998790916610147e+00,7.827324398849421785e-06,-9.771582970714282723e+00
-9.999993981509307517e+00,7.693743796819336423e-06,-9.771594132448838010e+00
-1.000000378878838170e+01,-1.059968232137225241e-06,-9.771617224287030723e+00
-9.999992197555652496e+00,1.009753054595230267e-05,-9.771634123662050087e+00
-1.000000484881427454e+01,6.299456407896223901e-06,-9.771649000145300690e+00
-1.000000311275936760e+01,7.312792492350085465e-06,-9.771665057039749414e+00
-9.999997359144538578e+00,1.120574492387097575e-05,-9.771683545936214799e+00
-1.000000787861510076e+01,-4.473971420080833991e-07,-9.771693947307795725e+00
-9.999999533946652974e+00,1.211863498381989894e-05,-9.771722185468586730e+00
-9.999999732814503162e+00,1.001497124819429637e-05,-9.771733710808735651e+00
-1.000000165664999052e+01,-4.144574344079504408e-06,-9.771746545147575347e+00
-1.000000834083181189e+01,-3.160144840195499923e-07,-9.771770165229019867e+00
-9.999999085941926324e+00,6.721822242140998548e-06,-9.771780063581818609e+00
-1.000000018385857281e+01,5.992603046432231865e-06,-9.771791941053241004e+00
-1.000000255303522678e+01,-1.057721766827333103e-06,-9.771805981860056889e+00
-9.999999329979809559e+00,5.221006977907556703e-06,-9.771825868809246529e+00
-1.000000926844552573e+01,5.309487671401165400e-06,-9.771842753221649858e+00
-1.000000828431618416e+01,4.489933154767396370e-06,-9.771861162539501322e+00
-1.000000469478575837e+01,6.541771220532530446e-06,-9.771885410749129974e+00
-9.999997088300704107e+00,5.855940527569243693e-06,-9.771897598463255008e+00
-9.999998449514826859e+00,-3.310649379851610088e-06,-9.771917814079152720e+00
-1.000000635145992511e+01,3.316481675035890953e-06,-9.771926894381277151e+00
-1.000000286432518770e+01,8.420857396164754854e-06,-9.771951410011455508e+00
-9.999999712754570780e+00,8.242445574812557434e-06,-9.771952802406415728e+00
-1.000000808797094365e+01,1.766646498473772864e-05,-9.771975987952179921e+00
-9.999999663560553032e+00,8.996460041676836462e-06,-9.771994088482001573e+00
-1.000000095443814629e+01,3.101418367553638409e-06,-9.772006519376850164e+00
-1.000000372623465417e+01,4.408943730277648364e-06,-9.772028969137311449e+00
-1.000000652340337659e+01,4.492163722213502556e-06,-9.772041380387550547e+00
-9.999999873381286264e+00,3.755494251415737623e-06,-9.772055627106167819e+00
-1.000000229500291837e+01,3.687759768866146498e-07,-9.772070519014906864e+00
-1.000000134415958364e+01,6.552175923985547119e-06,-9.772078748326844533e+00
-1.000000172316759617e+01,1.821722167710716027e-06,-9.772107205513131944e+00
-1.000000739614252865e+01,1.011381454630441907e-05,-9.772126982986739208e+00
-1.000000273260971717e+01,-3.398517402368898062e-06,-9.772137309518234005e+00
-1.000001064678707152e+01,9.445034421247644927e-06,-9.772158664469728251e+00
-1.000000016933920577e+01,3.113475459628399711e-06,-9.772167066805268476e+00
-1.000000207811211617e+01,2.196524352561952457e-06,-9.772187210233690635e+00
-1.000000342611519066e+01,1.004009476346902287e-05,-9.772204905543793174e+00
-1.000000204429375650e+01,9.312940037949762466e-06,-9.772221831458198338e+00
-1.000000168416526414e+01,-2.597867087963116989e-06,-9.772228023088864290e+00
-9.999997745530563975e+00,2.204458695666101386e-05,-9.772251644241970681e+00
-9.999998255467959396e+00,1.292979902938679679e-05,-9.772264779101231369e+00
-1.000000246592368569e+01,1.033479402412035243e-05,-9.772285480617616926e+00
-9.999999345548134855e+00,1.128024487849448298e-05,-9.772302966354972753e+00
-9.999999901132321511e+00,7.918114988498914473e-07,-9.772320253033482729e+00
-1.000000576346248593e+01,1.020481573906850689e-05,-9.772332579470663916e+00
-9.999993660495119840e+00,1.133378161773045023e-05,-9.772345776456264232e+00
-1.000000179060357830e+01,1.077269199621669769e-05,-9.772370891529590153e+00
-1.000000690892143673e+01,4.262715068937290971e-06,-9.772379028573430659e+00
-1.000000699474174759e+01,-2.348175599810918768e-06,-9.772401761009755106e+00
-1.000000527674779605e+01,5.417843670264859843e-06,-9.772414640944559139e+00
-1.000000167199788770e+01,1.152780309079492853e-05,-9.772433144956112372e+00
-1.000000532921033347e+01,4.995556656515203951e-06,-9.772451531737607056e+00
-9.999997157933602665e+00,5.654503451918833973e-06,-9.772464935542414466e+00
-1.000000506126828981e+01,-2.944892444405889374e-06,-9.772471015548374496e+00
-1.000000073860283045e+01,1.054944381409105018e-05,-9.772503471417548937e+00
-1.000000642678630847e+01,-7.939029337082157686e-08,-9.772510029194577896e+00
-1.000000057885263338e+01,1.029387482779973302e-05,-9.772528080530417327e+00
-1.000000173894037125e+01,-2.865999514172109364e-06,-9.772542136907501842e+00
-9.999999142838879251e+00,5.344339632385682475e-06,-9.772553366704340050e+00
-1.000000750817912198e+01,3.645432384073112091e-06,-9.772579628986377998e+00
-1.000000054268194738e+01,-1.737189042027080410e-06,-9.772594279269229745e+00
-1.000000338149221513e+01,1.128558436400317852e-05,-9.772607857552735311e+00
-1.000000527349098256e+01,9.045784298213512727e-06,-9.772621820188261310e+00
-1.000000375821205267e+01,1.326266972269810439e-06,-9.772642887568473213e+00
-1.000000657941850690e+01,6.831735612422830555e-06,-9.772653832254377448e+00
-1.000000219432451587e+01,4.784018921219753999e-06,-9.772677355467736859e+00
-1.000000096236646563e+01,3.604010315399362450e-06,-9.772688809492489526e+00
-1.000000253950777029e+01,8.717722525407786073e-06,-9.772705675787651813e+00
-9.999996220555356530e+00,8.466282889580118278e-07,-9.772723126490317824e+00
-1.000000079305391054e+01,1.076357977951088133e-05,-9.772737046465891808e+00
-1.000000262015674402e+01,5.138097430817297200e-07,-9.772763477408652477e+00
-1.000000065605670407e+01,7.865593739874542005e-07,-9.772772583215147080e+00
-1.000000544947592118e+01,5.091211673146890707e-06,-9.772791520137699806e+00
-1.000001115778103333e+01,3.897207031968598611e-07,-9.772808680835188611e+00
-9.999998127039582130e+00,-8.559192204349552104e-07,-9.772820703285194810e+00
-1.000000337819570895e+01,1.985226563747098699e-06,-9.772836263630205522e+00
-1.000000433675666223e+01,6.483651739589505095e-06,-9.772846385514945666e+00
-9.999998301510432341e+00,2.904348146073363888e-06,-9.772871430810527116e+00
-1.000000623214066486e+01,6.980726268759164214e-06,-9.772886377922135992e+00
-1.000000006713595191e+01,6.452809573121444377e-06,-9.772897154455378654e+00
-1.000000557484325192e+01,5.788038468743878411e-06,-9.772911327458524866e+00
-1.000000200476342016e+01,5.067211086525684038e-06,-9.772926520235625247e+00
-9.999993063983614761e+00,4.420096726958628290e-06,-9.772951350841132978e+00
-9.999997576009176825e+00,1.150995923961338396e-05,-9.772956808872496737e+00
-9.999998306480987864e+00,8.367957547093831370e-06,-9.772978562886477150e+00
-9.999997461979655000e+00,2.865082672321026898e-06,-9.772993967386454983e+00
-1.000000375174159828e+01,5.974468251756195715e-06,-9.773011844874510246e+00
-1.000000691477970882e+01,2.932638750131964186e-06,-9.773028807450033995e+00
-1.000000726974156251e+01,7.782946313348978659e-06,-9.773041108327980453e+00
-9.999997445356097359e+00,3.451415892550944268e-06,-9.773066135315135128e+00
-1.000000276812078326e+01,7.980467509828989301e-06,-9.773078724088225755e+00
-1.000000775053818103e+01,4.769852498103961556e-06,-9.773100229904947867e+00
-1.000000151248540270e+01,8.828643986392901053e-06,-9.773107288094807998e+00
-9.999994599098402048e+00,2.398614983324392476e-06,-9.773128427649899308e+00
-1.000000677772886704e+01,5.472474036866180931e-06,-9.773138781270478859e+00
-1.000000383332824505e+01,7.056010685518767427e-06,-9.773156465496633416e+00
-1.000000381967035956e+01,1.163147601940043046e-05,-9.773177020570743778e+00
-1.000000129565543006e+01,4.250864659151695185e-06,-9.773185896016110874e+00
-1.000000092712534894e+01,7.529553952361329555e-06,-9.773200267734186042e+00
-1.000000205103661699e+01,-2.547531134108882095e-07,-9.773216299581164890e+00
-1.000000202526409865e+01,6.190026943377076234e-06,-9.773233433447387597e+00
-9.999992907268792308e+00,6.296290845744458001e-07,-9.773251043706423502e+00
-1.000000805414379101e+01,6.405088636418158730e-06,-9.773263558169668741e+00
-1.000000012686261641e+01,2.810822495239450514e-06,-9.773283753920090078e+00
-1.000000087387087611e+01,2.833025328676750735e-06,-9.773298999594329572e+00
-1.000000153700112016e+01,1.277198755997991563e-05,-9.773315338203701685e+00
-9.999998224901027299e+00,1.353734039522257746e-05,-9.773330427981104407e+00
-9.999999511172674715e+00,8.609383799118901714e-06,-9.773352528600637967e+00
-1.000000044295956236e+01,3.679523407116115492e-06,-9.773366144447011905e+00
-1.000000785171566697e+01,7.661080620035253314e-06,-9.773382219853919750e+00
-1.000000632234349673e+01,1.034917146796274516e-05,-9.773398673898780586e+00
-1.000000210688046742e+01,9.372703614650304297e-06,-9.773412897139168720e+00
-1.000001245079074685e+01,4.423779583192017341e-06,-9.773437523798429893e+00
-9.999995360544170708e+00,4.722432606132342756e-06,-9.773447425434078184e+00
-1.000000371114930786e+01,4.600001307156487411e-06,-9.773461483720975451e+00
-1.000000586222917676e+01,6.068123182001161281e-06,-9.773476449458437187e+00
-1.000000907456803212e+01,5.991075253545988996e-06,-9.773494863452025783e+00
-1.000000296765139218e+01,-1.305586588172121215e-07,-9.773503910768644332e+00
-1.000000780662736766e+01,3.957103220364960257e-06,-9.773530822562291220e+00
-1.000000740555216971e+01,6.637113455622820518e-06,-9.773539349959870393e+00
-1.000000581841108449e+01,4.220671345499102110e-06,-9.773567443375046793e+00
-1.000000542380742630e+01,-6.753833878501342602e-07,-9.773573835270502386e+00
-1.000000273880502277e+01,5.192006412308091694e-06,-9.773586509665708633e+00
-1.000000571337149680e+01,1.244950432464338251e-05,-9.773604436316787769e+00
-1.000000509013487360e+01,5.661769052736437248e-06,-9.773619859373409824e+00
-1.000000670749148490e+01,8.650808886413044268e-07,-9.773630150574726727e+00
-9.999993283736467120e+00,9.676642783087163611e-06,-9.773651513839475058e+00
-1.000000574195254188e+01,1.091525324541888578e-05,-9.773667300336612129e+00
-1.000000384149806365e+01,7.818924285012562885e-06,-9.773685589109362581e+00
-1.000000544927405244e+01,-2.907936403207537213e-06,-9.773700131733090046e+00
-1.000000711171174750e+01,-2.548712868888698006e-06,-9.773717938664001181e+00
-9.999998419041697062e+00,6.534326140400320279e-06,-9.773731681026491813e+00
-9.999996704150172278e+00,-7.629909262010784772e-07,-9.773749733116034122e+00
-1.000000032253699089e+01,3.220163387910510822e-07,-9.773760374754933977e+00
-9.999998244399643355e+00,8.315362741451446841e-06,-9.773778865518842451e+00
-1.000000370236383240e+01,3.155846838417877137e-06,-9.773791789835698296e+00
-1.000000173844213869e+01,3.503908091923739666e-06,-9.773813017738939735e+00
-1.000000675329632571e+01,7.671869158776436468e-06,-9.773832419760999812e+00
-1.000000522956985982e+01,3.977118468697287768e-07,-9.773842095103695726e+00
-1.000000678800402909e+01,6.981590599733093979e-06,-9.773857556172327321e+00
-1.000000095111182397e+01,3.692267702639211868e-06,-9.773878026211665571e+00
-1.000000764284893506e+01,1.379991347366780571e-05,-9.773888421409491656e+00
-9.999999631855214233e+00,1.829468900474467057e-06,-9.773909351322119576e+00
-1.000000572327594028e+01,-2.127960963138349865e-06,-9.773918532733549824e+00
-1.000000837928318376e+01,9.103645890455205447e-06,-9.773941233967404330e+00
-9.999995220774291482e+00,8.000747895398421534e-06,-9.773957038289617927e+00
-1.000000544429711091e+01,5.380367558254912480e-06,-9.773975318178269589e+00
-9.999996590215166847e+00,8.467495092875007285e-06,-9.773994461778386267e+00
-1.000001323675450493e+01,9.175177312714399993e-06,-9.773999067986263611e+00
-1.000000742236073847e+01,4.493099753488957892e-07,-9.774023885811597978e+00
-9.999998515180227088e+00,1.237581673726106677e-05,-9.774037272056279591e+00
-1.000000024201362869e+01,3.222419325517470174e-06,-9.774046632982633653e+00
-9.999998376668647992e+00,1.004730265988736690e-05,-9.774070544666159321e+00
-1.000000604567730278e+01,9.591653218803912535e-06,-9.774079351424440176e+00
-1.000000262417086638e+01,7.020864980523461706e-07,-9.774103661651286856e+00
-1.000000668659058434e+01,9.665969791880596283e-06,-9.774113366606528075e+00
-1.000000279367419509e+01,5.583599763823864357e-06,-9.774127737983532072e+00
-9.999997426689223090e+00,3.574057656959707742e-06,-9.774144943183467049e+00
-1.000000116767983904e+01,3.139413412208746943e-06,-9.774160324497913166e+00
-1.000000043309391984e+01,2.056041875738671022e-06,-9.774171367333158500e+00
-1.000000499604373694e+01,8.570580233811695922e-07,-9.774199621151179684e+00
-1.000000333976693234e+01,1.061623445442774310e-05,-9.774207150902542551e+00
-1.000000188149076941e+01,4.950816103424749505e-06,-9.774229560740758771e+00
-1.000000254517668985e+01,9.102212652079297122e-06,-9.774238997823369246e+00
-9.999999226239394190e+00,4.309025748740220790e-06,-9.774257902045452084e+00
-1.000000501094751293e+01,6.310445242238217186e-06,-9.774271400933775666e+00
-1.000000080919082457e+01,2.252096878816581167e-06,-9.774288084497177564e+00
-9.999995586923988711e+00,6.574381724763070263e-06,-9.774310513047756999e+00
-1.000000507691354557e+01,3.441015050895950716e-06,-9.774318118905545916e+00
-1.000000045366045143e+01,5.273001676591591421e-06,-9.774339527425413010e+00
-1.000000485052343535e+01,-2.125400706702079173e-06,-9.774349552807676034e+00
-1.000000397587959888e+01,4.034789628809569488e-06,-9.774368620326704615e+00
-1.000000071647119348e+01,2.460053715712211863e-07,-9.774379848934621862e+00
-1.000000149172079134e+01,9.531484564443936367e-06,-9.774395226877208742e+00
-1.000001222883817853e+01,3.917342975899573868e-06,-9.774410076009576898e+00
-9.999998913392964539e+00,2.969070578177316053e-06,-9.774429187105905470e+00
-1.000000164796593616e+01,3.383597337995638173e-06,-9.774443055433801320e+00
-9.999998156112468450e+00,2.332594823208089185e-06,-9.774466954049758627e+00
-9.999999200797278220e+00,8.106507756136395161e-06,-9.774476028010100848e+00
-9.999998696270425924e+00,-2.796205152323795774e-06,-9.774489994483596789e+00
-1.000000035445012969e+01,2.147939911958068640e-07,-9.774510012143824866e+00
-1.000000736143920577e+01,3.742938319376728882e-06,-9.774528080297439914e+00
-9.999996643724841761e+00,6.734515788794177829e-06,-9.774548236365774301e+00
-1.000000310524979774e+01,1.155267345780952899e-05,-9.774560610891922963e+00
-1.000000361445659713e+01,4.008763039575574899e-06,-9.774576296954274213e+00
-1.000001400646668692e+01,-1.381571791363646796e-06,-9.774589006993823048e+00
-9.999996923167595142e+00,1.257700376531540122e-05,-9.774597098795497985e+00
-9.999996708414590429e+00,5.390364673221535702e-06,-9.774615870957461539e+00
-1.000000447742755050e+01,-4.090647752282557337e-06,-9.774628000636649716e+00
-1.000000488492190520e+01,-1.808141173844855077e-07,-9.774657714176569812e+00
-9.999996543498903989e+00,7.271618875244225793e-07,-9.774669416276054790e+00
-9.999998817753613878e+00,1.067026500963186175e-05,-9.774677136582269554e+00
-1.000000533189500729e+01,6.354180866451366835e-06,-9.774707679539847760e+00
-1.000000256594790926e+01,1.461540088294999096e-05,-9.774718094308182614e+00
-9.999998212937235564e+00,1.046777287485555879e-05,-9.774730432018156279e+00
-1.000000654359966390e+01,6.011998951041144944e-06,-9.774748698915455947e+00
-1.000000144786083922e+01,-3.571856336026870062e-06,-9.774769706208026321e+00
-1.000000638314819135e+01,2.207527124173403068e-06,-9.774778983962033152e+00
-1.000000303362648246e+01,-1.219994933784744164e-06,-9.774795314130816593e+00
-1.000000531863339681e+01,3.013812069843964465e-06,-9.774815172716339262e+00
-1.000000983760735629e+01,4.031124913371165909e-06,-9.774822663618634166e+00
-1.000000196192131874e+01,3.003416033028851576e-07,-9.774841223761461251e+00
-1.000000489213215182e+01,6.366518638247541995e-06,-9.774856724499610294e+00
-1.000000638130177322e+01,1.923218724173834258e-06,-9.774872185588554530e+00
-1.000000777045872624e+01,5.549684277781566643e-06,-9.774893712283120095e+00
-1.000000531137959214e+01,-1.591324977915060479e-07,-9.774905928435540403e+00
-1.000000648620416577e+01,5.408851450057030585e-07,-9.774920241868310100e+00
-1.000000560439571551e+01,3.246523956643032090e-08,-9.774933667308188134e+00
-1.000000958095147929e+01,6.641684407277028218e-06,-9.774951355752113713e+00
-1.000000725598573226e+01,4.415583271178856623e-06,-9.774960366446087789e+00
-9.999999093480745671e+00,1.015762625803438797e-05,-9.774989609994243267e+00
-1.000000581445914172e+01,5.326863687895859178e-06,-9.774998624289464644e+00
-1.000000502681585424e+01,6.430990681313865834e-06,-9.775012757749003356e+00
-1.000000353559958732e+01,5.856402154403615788e-06,-9.775037028183085397e+00
-1.000000635583438680e+01,-1.770061497576847847e-06,-9.775042043331387376e+00
-1.000000248274193204e+01,8.509854028493607747e-06,-9.775063599661033109e+00
-1.000000017269486285e+01,5.692757117568208468e-06,-9.775077971076953531e+00
-1.000000068943941933e+01,1.090125234743122973e-06,-9.775095534789373986e+00
-1.000000558027265285e+01,6.098339503362904023e-06,-9.775106649681946536e+00
-1.000000714963363180e+01,1.354902327686575105e-05,-9.775123773759794688e+00
-1.000000646931703940e+01,3.965627016899567145e-06,-9.775142757265422588e+00
-1.000000033077086847e+01,-5.547816406432855928e-07,-9.775161337262810335e+00
-1.000000623596344695e+01,7.066123004601517911e-06,-9.775167500645110863e+00
-9.999999057661472790e+00,8.871114828384238360e-06,-9.775189038137323649e+00
-1.000000511914100443e+01,8.897072568186963391e-06,-9.775194042076646994e+00
-9.999998373280366337e+00,-1.091362707113975667e-07,-9.775221182459418401e+00
-9.999993942022305404e+00,6.695498650933501108e-06,-9.775225432305861162e+00
-1.000000904565663795e+01,6.623366250510196053e-06,-9.775246325602358510e+00
-9.999998673976438823e+00,2.018347982685989541e-07,-9.775259702896788028e+00
-1.000001222245789556e+01,-1.186567891102486212e-06,-9.775282119171237127e+00
-1.000000152444141754e+01,-1.191092938415838038e-06,-9.775299044710378027e+00
-1.000000615544733762e+01,4.403386803114523661e-06,-9.775310212607438487e+00
-1.000000773185911918e+01,2.946047139462286275e-06,-9.775328835868759114e+00
-9.999999091118569439e+00,6.024093672669619751e-06,-9.775342223068330227e+00
-1.000000414895811396e+01,5.687487559867725587e-06,-9.775357589895678601e+00
-1.000000799853298261e+01,1.156634886286208485e-05,-9.775374202095035159e+00
-1.000000356455776895e+01,3.306682068432867504e-06,-9.775385973373397874e+00
-1.000000528784067200e+01,4.100293144327640875e-07,-9.775400105376343518e+00
-1.000000278572496271e+01,2.022464943003095168e-06,-9.775417031776045818e+00
-9.999995095708685611e+00,7.801815215653080425e-07,-9.775423622161799386e+00
-1.000000606953237892e+01,1.005267802254187537e-05,-9.775454653938417948e+00
-1.000000325266256063e+01,6.318585159195773036e-06,-9.775463445725467437e+00
-9.999998467182553696e+00,-3.084577308246444586e-06,-9.775483700048827274e+00
-1.000000123050045886e+01,6.388298207200957141e-06,-9.775492356810614680e+00
-1.000000774910452783e+01,8.640540858181926042e-06,-9.775513884728900038e+00
-1.000000595845731333e+01,6.287862487178572704e-06,-9.775527537641361064e+00
-1.000000023368246183e+01,1.158063673800412737e-05,-9.775545197152084143e+00
-9.999999193881336623e+00,2.447302986471080639e-06,-9.775563696380290324e+00
-1.000000697270429839e+01,7.694105400994706210e-06,-9.775577288898425365e+00
-1.000000016707344663e+01,7.186700081804400854e-07,-9.775598869467010843e+00
-1.000000131432904560e+01,-3.621278506097353009e-08,-9.775606515019262588e+00
-9.999996847155449231e+00,-1.352232827879648921e-06,-9.775622082014809422e+00
-1.000000544837383920e+01,4.198435614662066493e-06,-9.775636220068065541e+00
-1.000000736303346827e+01,7.670830593939339858e-06,-9.775659046229053573e+00
-1.000000842659374811e+01,3.616556679117410946e-06,-9.775667722548782024e+00
-1.000000035348282346e+01,4.871287345867455332e-06,-9.775684174774823987e+00
-9.999999999264126416e+00,5.835891042830217447e-07,-9.775695457677684885e+00
-1.000000737734683298e+01,1.173207025645532888e-05,-9.775716226528201602e+00
-9.999996775396096993e+00,9.378689847633024781e-06,-9.775740575431957069e+00
-9.999997485448110623e+00,9.086017249180278378e-06,-9.775747783498905719e+00
-9.999999963115751456e+00,7.728102411762890521e-06,-9.775767698691296914e+00
-1.000000128401871891e+01,1.709838935655427336e-06,-9.775776630816086055e+00
-9.999994735062232465e+00,3.064180959165330128e-06,-9.775793269639933669e+00
-1.000000623987546078e+01,9.942843539335506766e-06,-9.775813603478587410e+00
-1.000000338276072576e+01,7.137729088970015280e-06,-9.775826168731981625e+00
-1.000000605808084586e+01,3.904322389133245742e-06,-9.775841514711837377e+00
-1.000000806965467781e+01,4.921902588988343360e-06,-9.775860333238004074e+00
-1.000000138401068561e+01,1.199449250720753506e-06,-9.775871667298037693e+00
-1.000000600739112322e+01,-5.488069103701419794e-06,-9.775883792986951093e+00
-1.000000642818375596e+01,4.996840397312981281e-06,-9.775898950266322274e+00
-1.000000279685739280e+01,2.496710094952030878e-07,-9.775925034603444530e+00
-9.999999361448246304e+00,8.401254450747157679e-06,-9.775928738237038118e+00
-1.000000875841625003e+01,1.271052746394101876e-06,-9.775958908477155873e+00
-9.999999255423210442e+00,3.420363801158815059e-06,-9.775967531691653889e+00
-1.000000214453877767e+01,6.162510411453592541e-06,-9.775988925526499784e+00
-1.000000973011063543e+01,1.016058895095464140e-05,-9.775997623205482157e+00
-9.999999126880460665e+00,4.999380164607532247e-06,-9.776007427914008119e+00
-1.000000188799138812e+01,2.547538603281660605e-06,-9.776028775708454077e+00
-1.000000076483437184e+01,2.506439512834076327e-06,-9.776046748947127440e+00
-9.999999967781723953e+00,1.250629870181663999e-05,-9.776056290853595954e+00
-1.000000492122152451e+01,6.437712984402137241e-06,-9.776076875453245663e+00
-9.999998213111796375e+00,6.676807272185813916e-06,-9.776090474853177170e+00
-1.000000191258800974e+01,-1.940788154741334383e-06,-9.776101772362753906e+00
-1.000000050472788438e+01,4.114624734018245620e-06,-9.776123086544236784e+00
-9.999997389389138291e+00,1.457311847269250063e-06,-9.776128744641962243e+00
-1.000000164097778388e+01,7.655223931716577678e-06,-9.776156196124325959e+00
-9.999995911452707276e+00,3.272354737113704672e-06,-9.776164939519979669e+00
-1.000000312545242309e+01,6.440178941459031220e-06,-9.776178888283448387e+00
-1.000000422677661049e+01,2.198213059638722155e-06,-9.776203420092814511e+00
-1.000000142168802064e+01,3.104630647830208959e-06,-9.776209325199523903e+00
-1.000000244215444489e+01,2.366389058046585780e-06,-9.776229657013141505e+00
-9.999997756018348838e+00,2.942844015009780808e-06,-9.776244086086091301e+00
-1.000000447976566953e+01,1.924354352044474902e-06,-9.776262239568740853e+00
-1.000000109370437507e+01,7.142921340119650766e-06,-9.776270696066733379e+00
-1.000000871052870188e+01,2.205591426618895347e-06,-9.776297982345619531e+00
-1.000001151046397041e+01,-4.826947468205740208e-07,-9.776298616075406400e+00
-9.999998023224785371e+00,1.083260022321080185e-05,-9.776322664640456850e+00
-1.000000216787938889e+01,4.047495855942189156e-07,-9.776338583286404926e+00
-1.000000641244103505e+01,7.966259721860981217e-06,-9.776352873291354939e+00
-1.000000229225631898e+01,6.133505785614695130e-06,-9.776365570340372457e+00
-1.000000493334214724e+01,9.234078732989928846e-07,-9.776374308529211632e+00
-1.000000670582239160e+01,3.882511850836876271e-06,-9.776392529802651055e+00
-9.999998831227918217e+00,6.722923769144143591e-06,-9.776410375488335802e+00
-1.000000092614875058e+01,2.938711895871323285e-06,-9.776432156814657048e+00
-1.000000474377729809e+01,5.884932564868881466e-06,-9.776435393892580095e+00
-1.000000232957919266e+01,1.094923411776923394e-06,-9.776463560661550645e+00
-1.000000236523142583e+01,1.426124472211770132e-06,-9.776483605433178070e+00
-9.999998351418591724e+00,3.250144029818832642e-06,-9.776484057510632653e+00
-1.000000033872324323e+01,9.206274575695996010e-06,-9.776507672336563814e+00
-9.999997113584210950e+00,-2.308781151059059953e-06,-9.776517872487232808e+00
-9.999999356111828774e+00,3.298880505292807632e-06,-9.776533807474676152e+00
-1.000000284740468359e+01,9.813885943317555730e-06,-9.776553918933149845e+00
-1.000000537898328190e+01,2.370792349732376781e-06,-9.776569170464801672e+00
-1.000000258846267975e+01,1.458164205366367937e-06,-9.776577315129909351e+00
-9.999998980987545139e+00,2.845330108799295914e-06,-9.776598780714889969e+00
-1.000000905126003659e+01,7.862533364119675600e-06,-9.776619057240088395e+00
-9.999996716093548343e+00,7.579247182555554138e-07,-9.776628239738109016e+00
-1.000000488878558258e+01,-1.148408983972500511e-07,-9.776646524150711670e+00
-1.000000409989702099e+01,8.575486087090407561e-06,-9.776645074304395777e+00
-1.000000939769791408e+01,2.434693108702986257e-06,-9.776670995445730483e+00
-9.999997620449862623e+00,3.964473286268372845e-07,-9.776691017347166834e+00
-9.999998072983729003e+00,4.133438879759931911e-06,-9.776711050434789385e+00
-9.999999822259725946e+00,-3.819976754181632678e-06,-9.776719492818656931e+00
-1.000001031113868066e+01,-1.410069600558151624e-06,-9.776735289027792319e+00
-1.000000583893929651e+01,8.516510307445383392e-06,-9.776756525749540572e+00
-9.999997606986585907e+00,7.043856689351463965e-06,-9.776762180072188002e+00
-1.000000252236349496e+01,5.070251998049420260e-06,-9.776779473959461342e+00
-9.999995994123686671e+00,2.419946812756955113e-06,-9.776790176468857396e+00
-1.000000520297431272e+01,2.490672042957156280e-06,-9.776811427927091458e+00
-9.999996939060457279e+00,3.017243138876638110e-06,-9.776822102587301444e+00
-9.999994823804239985e+00,2.896399066062747058e-07,-9.776842170638852636e+00
-1.000000993877375244e+01,-1.930612149561705360e-06,-9.776859320912436147e+00
-1.000000546039883709e+01,1.755423009381838312e-07,-9.776867513482923044e+00
-9.999998569411117089e+00,8.563739071845601268e-06,-9.776886375624103565e+00
-1.000000725381462630e+01,4.841056236356425718e-06,-9.776908011895173445e+00
-1.000000190004522871e+01,1.746258540354597286e-06,-9.776918347688797084e+00
-9.999995460085877141e+00,7.907108629239586583e-06,-9.776927336546826552e+00
-1.000000105170444797e+01,4.529473539709785916e-06,-9.776945693581838626e+00
-1.000000281518696355e+01,6.095714760621420749e-07,-9.776967060021544143e+00
