gps_lat (deg),gps_lon (deg),gps_alt (m),gps_vN (m/s),gps_vE (m/s),gps_vD (m/s)
1.544445312818251703e-02,-4.274903497582581782e-05,6.735955230783003955e+00,1.850933654910584778e+02,-8.821421095733847362e-02,4.479686000100369103e-02
1.566572406948717883e-02,-4.565043513274866531e-05,-2.916365512615828881e-01,1.860950502892670215e+02,1.565652440592722391e-02,1.181132590746727246e-02
1.572144121390169763e-02,-5.214812861316161390e-05,-1.311094605431932436e+01,1.871403281724703334e+02,-3.284596381536551007e-02,1.108530286786309632e-01
1.606658573322404873e-02,-3.437824345302539146e-07,1.031788549871975880e+00,1.881244306456846687e+02,-4.445647838707889044e-02,-6.658256534813478122e-02
1.616303252381914857e-02,8.038572427303924516e-05,1.036286229802744607e+01,1.890827427413895521e+02,-3.790977561661609818e-02,4.810879281598762214e-02
1.628788059196235177e-02,-1.825268263767560468e-05,3.871212561402599395e-01,1.900356395361345960e+02,2.832392922281993380e-02,1.906146368134518237e-02
1.649225205278768980e-02,-8.631902270214474114e-05,-5.613778607574569257e+00,1.911400244533193984e+02,-6.796291444923076991e-03,8.168373150119120907e-02
1.672367176628205068e-02,-4.444616550250728230e-05,9.391692569509155319e+00,1.920823641774209136e+02,-2.135729556166989992e-02,2.602732141026829066e-02
1.682246144386193021e-02,5.217110282707996616e-05,2.977665173863451198e+00,1.930993372416736236e+02,-5.288992360164416345e-02,-2.462817563758524023e-02
1.707464694772890812e-02,2.042737595011559170e-05,-4.712024934911168472e+00,1.941577731967785780e+02,-3.228279200866707166e-02,3.935032575497580953e-02
1.724481629058913917e-02,5.597433855969356856e-05,2.283006713392433384e-01,1.950633385027927034e+02,-3.508296060711031672e-02,-6.956252072627119865e-02
1.733548491856922932e-02,-4.063727273679493100e-05,1.624700097449970793e+00,1.960289800081817475e+02,4.642480724710101175e-02,-7.912125424558611245e-03
1.755327311112795871e-02,7.986220819101567833e-06,-3.479436989296518679e+00,1.971384648519705820e+02,6.410982462369094192e-02,-2.778128680967879155e-02
1.775084194911821442e-02,-2.038794978537492022e-06,-5.366873398499052428e+00,1.981302929188264841e+02,7.069733378002651669e-02,3.090477909226362410e-02
1.797159205166163481e-02,-2.910367224852324850e-05,8.853314844926062577e+00,1.990879225958991299e+02,1.083016264838693871e-02,3.612666905186968230e-02
1.811219663166858604e-02,-3.633729663246926034e-05,2.937965682815842694e+00,1.992679836898913948e+02,3.698327185185495275e-02,-1.002957903363295607e-02
1.815984276156381444e-02,-6.581240283146908183e-05,-2.435471267287901753e+00,1.986533231356586953e+02,4.277818753367892968e-02,-6.903324525320207738e-02
1.849351785116359198e-02,6.484276307232781885e-05,-3.831058447205440309e+00,1.977517414942281562e+02,-5.554338489251993416e-02,4.102932885895832493e-02
1.863768940377706282e-02,-3.174809648707708489e-05,-3.459955563012011126e+00,1.968629519146852260e+02,-3.212715836855273982e-02,3.647394173430108105e-02
1.877329030387102013e-02,4.765257276712077091e-05,-1.141663423185790016e+01,1.958412018295217933e+02,-6.336155451348754464e-02,6.885078876435157813e-02
1.897219159301278407e-02,-3.709074784621813785e-05,5.637807237314881093e+00,1.949825603390754054e+02,2.150409943257020756e-02,-3.928485657013569554e-02
1.917172581831986036e-02,5.591850112024064954e-05,7.204453974969413643e+00,1.938455328409828837e+02,-5.491518475045267800e-02,1.699572374858165924e-02
1.935149419491731526e-02,-3.161912126640346388e-05,-7.042319372496035790e+00,1.928722487129868171e+02,-3.977176370085071765e-03,-5.726468027858883092e-02
1.949402784220868184e-02,-1.417285552566122843e-05,-4.108495888409080088e+00,1.918928050574347992e+02,3.406842247389406386e-02,-5.319952661587352971e-02
1.956258688916234431e-02,1.770162048916250428e-05,7.079794341239297850e+00,1.909025770047085189e+02,1.121272208941086201e-03,1.138113133820832790e-01
1.994717182067752212e-02,1.952287473861578400e-05,1.644685347807794740e+00,1.899169365476107316e+02,9.594760207521989270e-02,2.201404551451274089e-02
2.007097644448523066e-02,7.252583277789963288e-05,-1.493873968601559810e+01,1.889679740988684671e+02,-3.536649098629839755e-02,6.308109825256372205e-02
2.018971241334615793e-02,-2.161335256440908548e-05,-2.811100837046648149e+00,1.878622797098325634e+02,4.093436907107433909e-02,-2.487954473721958742e-02
2.036776084149517774e-02,-2.310490950869432120e-05,-3.985796420746806623e-02,1.868651442180507161e+02,-1.766108169631474753e-02,8.644557127183656597e-02
2.049304059752896784e-02,-4.046365367223082058e-05,1.124032786244949733e+01,1.858518832549850970e+02,2.179489699814823531e-02,-9.493556884703480830e-03
2.068563920424480035e-02,8.037115056273717081e-05,3.104512828299939464e+00,1.848623027118843822e+02,-5.021717387195481774e-02,3.091198774508271616e-02
2.099644683032725681e-02,-8.311888496707990897e-05,5.415585578508359532e+00,1.839238608273512057e+02,-3.869422461451005324e-02,-5.596928028065983711e-03
2.110085593019499217e-02,1.318067982510635922e-05,-6.450248806509005783e-01,1.829101017531689592e+02,3.530800459189933210e-02,8.945555358791223988e-02
2.122220619817685727e-02,6.225735738775159194e-05,-2.445144974626298762e+00,1.818034503714559378e+02,2.346302931388688593e-03,-2.587421605597200677e-02
2.127021826022972364e-02,6.564779460021241393e-05,-2.897728054959901822e+00,1.809150063878488481e+02,9.491212899736960196e-02,9.452566996715063008e-02
2.150541362294955058e-02,1.321248611651242376e-05,1.299838007461151745e+00,1.799065593066193287e+02,-1.236910332152809655e-01,-4.473676895952525927e-03
2.171362902551261798e-02,-8.315175919148682087e-05,-5.639780167525566767e+00,1.789389688465320774e+02,-5.087292960713199474e-02,-5.089382950015769458e-02
2.187786421876388582e-02,-3.597451062543848943e-06,8.161629220626687164e-02,1.778260882883279805e+02,1.788542558354768233e-02,-2.546446808020155772e-02
2.199740219190806506e-02,-9.216834678748970469e-06,2.497006501070226037e+00,1.768093940212201005e+02,6.721920746697146454e-02,4.281113899128177747e-02
2.215503291550508999e-02,-5.313456251892524211e-05,-9.655376557685237060e+00,1.758875887620233414e+02,-7.580655093548244183e-02,-7.674589299377609919e-02
2.241327676497733429e-02,-2.720428886393067542e-05,-1.847096195917514905e+01,1.749483180266055626e+02,-1.276404073812515208e-02,-1.954236002772101379e-03
2.246440647294344756e-02,-8.081404643307604505e-06,-4.250370786157491310e+00,1.739640821417955294e+02,-9.300609148791089131e-02,-5.823945219594031837e-03
2.262168859932215531e-02,-3.577408941645994733e-05,1.031841918703856464e+01,1.729683174726619939e+02,-5.818386527825365750e-02,6.005513864165192006e-02
2.282670037440356209e-02,-2.363842730958861207e-05,-9.105796096190360345e+00,1.719806562980390083e+02,6.955610624032275424e-02,5.570081928396670989e-02
2.292533793099764058e-02,7.815705121017818847e-06,-9.682757495999625874e+00,1.709058957953314746e+02,-3.913064093284135403e-02,-1.720849511765654150e-02
2.324672313025149747e-02,-5.849959919120020714e-05,7.935783288501334631e-01,1.698853741175847745e+02,2.839096716851718591e-02,-6.511509596369516317e-02
2.319171639839008245e-02,1.432787435849921667e-05,5.995524224682450942e+00,1.689509238405443909e+02,-4.513730178440911178e-02,-1.919564192542680403e-02
2.344366633488158616e-02,3.551439653712154461e-05,-3.042921299568783766e+00,1.680127558776592025e+02,-6.829141810208830266e-02,4.255107494530321888e-02
2.354402437850169894e-02,5.874292155379383142e-07,-4.692932823400240316e+00,1.669198945508033773e+02,-1.150300534599285607e-01,3.285891380074710730e-04
2.362940666694209393e-02,-2.588673567660138670e-05,-1.300372748316863149e-02,1.658341313485719866e+02,5.446400642986809482e-02,1.139450910720135081e-02
2.382864822186782361e-02,-7.330921703797895080e-05,-3.104540868780779395e+00,1.649856663179775182e+02,-7.824283626386784691e-04,5.919648410059732968e-02
2.403076814303037670e-02,-9.901277266508786307e-06,-3.550488749567993096e+00,1.639022848421478784e+02,-8.829083542275112384e-02,2.853144730016007533e-02
2.416836789472174771e-02,-1.359423006371432460e-05,-1.853990265542078220e+01,1.629302209154779462e+02,6.313261557434843296e-02,3.626446678783745714e-02
2.433623265951960837e-02,4.292430143220180147e-05,-6.317208082127123703e+00,1.620075471416335517e+02,-2.922028853100920934e-02,6.836597414416035155e-04
2.449278586736822541e-02,3.374712832381325278e-05,3.068391955080348232e+00,1.609421246630966209e+02,-5.860264992084891766e-02,-4.623111916582406389e-02
2.459264141578925214e-02,1.613953085132082348e-05,2.954903592638367549e+00,1.598988331386109678e+02,-8.153784258527954978e-03,-4.087606803774533615e-02
2.477299029425716545e-02,6.683600586449287343e-05,-4.807834007259030318e-01,1.588257109194163093e+02,-1.166244604083794684e-01,5.527759271856876044e-02
2.488833660959761593e-02,-4.619820423467330903e-05,2.899525505372335221e+00,1.578939132376614225e+02,-5.007865105809738288e-02,-8.927925423610684474e-02
2.509796550995480394e-02,2.889097569691057732e-06,4.466314525396756885e+00,1.568563153577220532e+02,-3.150872882050070184e-02,-6.652559239126812352e-02
2.513618901052549690e-02,3.835164042366813654e-05,2.437809449591135103e+00,1.558585524428430631e+02,5.427748590977210519e-02,-5.453460811194839331e-02
2.520088479235841478e-02,-2.079428834216200391e-05,7.352390305897275269e+00,1.549026338761816817e+02,-1.898506404482948329e-02,2.409953833047942529e-02
2.538324317607647609e-02,7.412515147546263835e-05,-4.727671491868093767e+00,1.539083109175881248e+02,1.878105685355063378e-02,2.191302299607520224e-02
2.557912761027118093e-02,2.871982522606978080e-05,-7.195108716329063014e+00,1.528792418048480783e+02,-9.504548898480865912e-03,3.281877661326980476e-03
2.573386870755088596e-02,1.030578642135321029e-04,1.448532840127713994e+00,1.518830142666258780e+02,-7.608514046040820711e-02,3.242808894018777560e-02
2.589251186877577354e-02,4.215546038297764999e-05,4.069198318031067352e+00,1.509124698285020258e+02,-3.607441622257429037e-02,-9.153422011954117851e-03
2.608029202627177440e-02,4.747345657827202402e-06,1.440256033778635292e+01,1.499469449253242601e+02,3.026523754014477999e-02,1.256685492752824011e-03
2.610849533843954615e-02,-6.274010900202012329e-05,7.369439393837597052e+00,1.488141451198529239e+02,1.471481518362216610e-03,-1.084878346730373117e-01
2.628825807254509678e-02,-1.176590345543378147e-05,1.164159093146276192e+01,1.478085814981492661e+02,-8.792742045136822324e-03,-2.787137440065234548e-03
2.645602568331358387e-02,7.362711182939793333e-05,7.687218309038641451e-01,1.469132608932927440e+02,8.250903237611141236e-03,2.510966190904170489e-02
2.652696335338281669e-02,-1.697495815359521284e-05,1.159752566198461388e+01,1.458207614309650637e+02,-4.627611301941736421e-02,4.226893042585733173e-02
2.666325569348404131e-02,8.525150784259013853e-05,6.175992961076693710e+00,1.448736809640062404e+02,-3.780439514238271431e-02,-9.254299091531963117e-02
2.686751751986194564e-02,-4.428987622268989354e-05,6.651580497129692127e+00,1.438421050760098296e+02,2.697451853442641660e-03,-7.855281258809880540e-02
2.696275767277956856e-02,-4.784135315639683134e-05,-1.942717752907466400e+00,1.428595424491071810e+02,-6.845040158106666800e-03,1.397737396577215276e-02
2.702827222949173366e-02,3.665144983507936775e-05,2.645501476275331054e+00,1.419158928763787912e+02,-2.334931115301791191e-02,-2.740399910687714435e-02
2.723972757393952615e-02,3.382643938867430046e-05,1.872971653760902022e-01,1.409421832808031354e+02,1.965247827625778154e-02,4.128395389363138934e-02
2.732987005486227708e-02,2.016650355464102176e-05,-6.819491775953911983e+00,1.399514623294788578e+02,1.482600908611328774e-02,-5.288528963072090111e-02
2.744080967300642493e-02,-5.210595787812300992e-06,-5.479986439056743208e+00,1.388244739467497482e+02,4.561235974993413378e-02,-4.514738869735634985e-02
2.750129722811102753e-02,-1.483200245263020229e-05,2.539978341185030963e+00,1.378861743105937876e+02,7.378750989198315513e-02,1.241101950612840538e-01
2.765684419986791376e-02,-6.169121536446721583e-05,3.743007365821541255e-01,1.369126289781816581e+02,-2.265252677310508611e-02,-3.110510588349253702e-02
2.784738079209785749e-02,2.629439941189527048e-05,-5.131245637305843488e+00,1.360062352061784452e+02,3.069125748794349767e-02,5.661098428125347498e-02
2.795906405796291447e-02,2.788569495928224125e-05,4.822679615047994695e+00,1.349204527824977617e+02,-2.427212164625434584e-02,7.927160671520117052e-02
2.803772893536013097e-02,-3.934549503863277051e-05,-4.553403990399813139e+00,1.339386078467640573e+02,1.635756726619582921e-02,-5.360790792907590974e-02
2.818143377948660946e-02,-3.063859403580373569e-05,9.961388051127920917e+00,1.328703068312242124e+02,1.227807874458692119e-02,-9.482792151159540051e-02
2.827950148019875432e-02,-5.804251558077265299e-05,7.385135657054140879e+00,1.318785062830665424e+02,4.406429078510640251e-02,-3.249466612666329895e-03
2.837080721418958409e-02,-6.854538105958957834e-05,-7.417045679487755727e+00,1.309854258765915915e+02,4.122062296804878540e-02,1.741965860509460048e-02
2.864489508931540931e-02,3.038271535014525732e-05,-3.991295300955852277e+00,1.298892415321927274e+02,-3.037445045149135547e-02,6.626594034873872774e-02
2.867288852924420109e-02,-2.724357759395987368e-05,1.538177219679611518e+00,1.289119589475255054e+02,-4.179435573312553255e-03,1.030598313550970535e-01
2.872254423266267648e-02,5.952915719367094080e-05,1.585877039756353968e+00,1.279384864390535057e+02,1.208418578237497806e-02,1.661240295949539814e-02
2.890703514289877721e-02,-4.423596635845574587e-05,6.030651766087407495e+00,1.269041046153426890e+02,-6.463280606653230842e-02,-2.518183430113984586e-02
2.900263747844325501e-02,-1.908383796127227714e-05,5.820314121165469423e+00,1.258710821666162616e+02,-1.044824441094222966e-03,6.462161008189904604e-03
2.914326905050785774e-02,1.297683295119658850e-05,1.014668011467818598e+00,1.249273184839051396e+02,3.844903718432596262e-02,1.183151062135556243e-02
2.927120753924867744e-02,2.873823755308059745e-06,1.219237009278739237e+00,1.239177644849974342e+02,4.902269115902820051e-02,-4.158208201040278218e-02
2.934772791497747280e-02,-4.720754398323845661e-05,-5.179577527321044261e-01,1.228999945367366280e+02,-4.464170552342416887e-02,5.930147829694157324e-02
2.942715450939849958e-02,-4.850093451239017888e-06,-1.169384237476457505e-01,1.219393069943919272e+02,7.141320725699547289e-02,3.252214326266898714e-02
2.950581579551099162e-02,-5.913782948679779098e-05,-5.877713067679543713e+00,1.209096735183134967e+02,-2.256152241733372366e-02,7.620962074778929451e-02
2.966632473583621227e-02,3.165166175840381120e-05,9.206686937839757334e+00,1.198622072223724047e+02,8.237142486174595102e-02,-1.248344129710378218e-02
2.973665433627546359e-02,2.885322626001163835e-05,8.446928107657164730e+00,1.189317281274607296e+02,1.030331697571350430e-01,-9.010459183754714052e-02
2.995304820014130578e-02,-2.345934693086663731e-05,3.876718725616331795e+00,1.179547306633334642e+02,-8.041847983705358027e-02,7.554563443870930539e-02
2.999910669854200657e-02,-1.084820439520578093e-04,9.890536243249204773e+00,1.169360575438884098e+02,-4.014306250269036001e-03,-6.644639230133477306e-03
3.013124883924553701e-02,-3.239243920745641238e-05,-1.094420557746227907e+01,1.159259963080173037e+02,4.695744585062098381e-02,-3.322059746951315506e-02
3.025066153464779986e-02,3.575767316953988974e-05,2.646807119229220628e+00,1.148337820294036220e+02,-1.706101521761583736e-02,-2.325376650712118048e-02
3.030384257947375121e-02,-1.764611016171961064e-05,-1.000223554231053669e+01,1.139382852661248506e+02,2.876136041394361520e-02,-1.025612196807221266e-01
3.045369794907296784e-02,1.173725379195379640e-05,2.985871444997921564e+00,1.127947848250982759e+02,2.808013065479615482e-03,-5.083227315476133296e-02
3.051307707244438686e-02,5.316255424120813484e-05,9.535178337789400160e+00,1.118809439688298539e+02,-4.819186439690551632e-02,5.679276343261188686e-02
3.054115455616385547e-02,4.923693187775672381e-05,-4.145774708907596917e+00,1.109114934977773146e+02,-1.830262628665235355e-02,-1.322058397417305402e-02
3.068265315091069090e-02,-1.382307001211141523e-05,-8.085957071658086193e+00,1.098765817513163512e+02,-3.181475957244898900e-02,-1.913081334997310604e-02
3.082665942768705869e-02,-5.627580034069532759e-05,-2.925572631375281230e+00,1.089072282037369774e+02,-2.428700308239856859e-02,5.576763297562701248e-03
3.084413968804872175e-02,1.151839549801611066e-05,9.757937946389330097e-01,1.079155110347566620e+02,5.917686311953768152e-02,-2.350591856094145712e-02
3.102470009986294658e-02,-6.227258359583709110e-05,2.093742725544967875e+00,1.069631088286687373e+02,-6.741185110985624396e-02,-9.155120803797663076e-03
3.104015009540746911e-02,-5.040160256066853042e-05,-3.831738049031249815e+00,1.058691847403779036e+02,-1.859437645040754039e-02,-3.182409330031611000e-02
