ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
-9.999999999742518852e+00,-6.408042416896663164e-06,-9.775369117673122332e+00
-9.999999999768267145e+00,-6.397201952232472232e-06,-9.775374710016878410e+00
-9.999999999791441496e+00,-6.386373720436196477e-06,-9.775380299203806800e+00
-9.999999999812297702e+00,-6.375557714601823813e-06,-9.775385885233902172e+00
-9.999999999831068465e+00,-6.364753927823331144e-06,-9.775391468107162751e+00
-9.999999999847961618e+00,-6.353962353194697914e-06,-9.775397047823590313e+00
-9.999999999863165456e+00,-6.343182983809906111e-06,-9.775402624383184857e+00
-9.999999999876848733e+00,-6.332415812762935178e-06,-9.775408197785949937e+00
-9.999999999889164215e+00,-6.321660833147764561e-06,-9.775413768031880224e+00
-9.999999999900248682e+00,-6.310918038058373703e-06,-9.775419335120975717e+00
-9.999999999910224702e+00,-6.300187420588743744e-06,-9.775424899053238192e+00
-9.999999999919202409e+00,-6.289468973832853282e-06,-9.775430459828667651e+00
-9.999999999927283056e+00,-6.278762690884683456e-06,-9.775436017447269421e+00
-9.999999999934555461e+00,-6.268068564838213709e-06,-9.775441571909032845e+00
-9.999999999941099560e+00,-6.257386588787424335e-06,-9.775447123213963252e+00
-9.999999999946989959e+00,-6.246716755826293931e-06,-9.775452671362062418e+00
-9.999999999952290608e+00,-6.236059059048801941e-06,-9.775458216353330343e+00
-9.999999999957061902e+00,-6.225413491548928657e-06,-9.775463758187759922e+00
-9.999999999961355357e+00,-6.214780046420653525e-06,-9.775469296865360036e+00
-9.999999999965220709e+00,-6.204158716757953447e-06,-9.775474832386125357e+00
-9.999999999968698816e+00,-6.193549495654812952e-06,-9.775480364750059437e+00
-9.999999999971828757e+00,-6.182952376205209789e-06,-9.775485893957160499e+00
-9.999999999974646059e+00,-6.172367351503120862e-06,-9.775491420007426768e+00
-9.999999999977180920e+00,-6.161794414642529851e-06,-9.775496942900858244e+00
-9.999999999979463539e+00,-6.151233558717413660e-06,-9.775502462637460255e+00
-9.999999999981517007e+00,-6.140684776821750039e-06,-9.775507979217229249e+00
-9.999999999983366195e+00,-6.130148062049520975e-06,-9.775513492640161672e+00
-9.999999999985030641e+00,-6.119623407494705913e-06,-9.775519002906262855e+00
-9.999999999986528110e+00,-6.109110806251283449e-06,-9.775524510015531021e+00
-9.999999999987876365e+00,-6.098610251413234722e-06,-9.775530013967966170e+00
-9.999999999989089616e+00,-6.088121736074535791e-06,-9.775535514763566525e+00
-9.999999999990180299e+00,-6.077645253329168639e-06,-9.775541012402335639e+00
-9.999999999991162625e+00,-6.067180796271111019e-06,-9.775546506884268183e+00
-9.999999999992047250e+00,-6.056728357994343221e-06,-9.775551998209369486e+00
-9.999999999992843058e+00,-6.046287931592844691e-06,-9.775557486377641325e+00
-9.999999999993558930e+00,-6.035859510160593179e-06,-9.775562971389073041e+00
-9.999999999994203748e+00,-6.025443086791571519e-06,-9.775568453243677070e+00
-9.999999999994782840e+00,-6.015038654579754072e-06,-9.775573931941444528e+00
-9.999999999995305089e+00,-6.004646206619123671e-06,-9.775579407482380745e+00
-9.999999999995774047e+00,-5.994265736003658916e-06,-9.775584879866480392e+00
-9.999999999996196820e+00,-5.983897235827338402e-06,-9.775590349093750575e+00
-9.999999999996576960e+00,-5.973540699184144117e-06,-9.775595815164182412e+00
-9.999999999996919797e+00,-5.963196119168051269e-06,-9.775601278077784784e+00
-9.999999999997228883e+00,-5.952863488873041844e-06,-9.775606737834552362e+00
-9.999999999997505995e+00,-5.942542801393093594e-06,-9.775612194434486923e+00
-9.999999999997756461e+00,-5.932234049822186810e-06,-9.775617647877588468e+00
-9.999999999997980282e+00,-5.921937227254300090e-06,-9.775623098163853442e+00
-9.999999999998182787e+00,-5.911652326783414572e-06,-9.775628545293290728e+00
-9.999999999998363975e+00,-5.901379341503506314e-06,-9.775633989265891444e+00
-9.999999999998527400e+00,-5.891118264508556453e-06,-9.775639430081655590e+00
-9.999999999998674838e+00,-5.880869088892541895e-06,-9.775644867740592048e+00
-9.999999999998808065e+00,-5.870631807749446318e-06,-9.775650302242693712e+00
-9.999999999998927080e+00,-5.860406414173244933e-06,-9.775655733587960583e+00
-9.999999999999035438e+00,-5.850192901257919725e-06,-9.775661161776390884e+00
-9.999999999999131362e+00,-5.839991262097447597e-06,-9.775666586807991720e+00
-9.999999999999218403e+00,-5.829801489785810537e-06,-9.775672008682752434e+00
-9.999999999999296563e+00,-5.819623577416983753e-06,-9.775677427400687236e+00
-9.999999999999367617e+00,-5.809457518084950078e-06,-9.775682842961787244e+00
-9.999999999999431566e+00,-5.799303304883686416e-06,-9.775688255366050683e+00
-9.999999999999488409e+00,-5.789160930907173906e-06,-9.775693664613482881e+00
-9.999999999999539924e+00,-5.779030389249389451e-06,-9.775699070704080285e+00
-9.999999999999586109e+00,-5.768911673004313344e-06,-9.775704473637844671e+00
-9.999999999999626965e+00,-5.758804775265926722e-06,-9.775709873414774265e+00
-9.999999999999664269e+00,-5.748709689128204797e-06,-9.775715270034870841e+00
-9.999999999999698019e+00,-5.738626407685128706e-06,-9.775720663498132623e+00
-9.999999999999728217e+00,-5.728554924030678742e-06,-9.775726053804563165e+00
-9.999999999999754863e+00,-5.718495231258831807e-06,-9.775731440954158913e+00
-9.999999999999779732e+00,-5.708447322463569042e-06,-9.775736824946919867e+00
-9.999999999999802824e+00,-5.698411190738867349e-06,-9.775742205782847805e+00
-9.999999999999822364e+00,-5.688386829178707020e-06,-9.775747583461944501e+00
-9.999999999999840128e+00,-5.678374230877068348e-06,-9.775752957984202851e+00
-9.999999999999856115e+00,-5.668373388927928235e-06,-9.775758329349628184e+00
-9.999999999999870326e+00,-5.658384296425268669e-06,-9.775763697558220500e+00
-9.999999999999882760e+00,-5.648406946463065705e-06,-9.775769062609981574e+00
-9.999999999999895195e+00,-5.638441332135297093e-06,-9.775774424504906079e+00
-9.999999999999905853e+00,-5.628487446535949056e-06,-9.775779783242997567e+00
-9.999999999999914735e+00,-5.618545282758993415e-06,-9.775785138824256038e+00
-9.999999999999923617e+00,-5.608614833898412155e-06,-9.775790491248677938e+00
-9.999999999999930722e+00,-5.598696093048186416e-06,-9.775795840516268598e+00
-9.999999999999937828e+00,-5.588789053302292253e-06,-9.775801186627024464e+00
-9.999999999999944933e+00,-5.578893707754708265e-06,-9.775806529580947313e+00
-9.999999999999950262e+00,-5.569010049499413050e-06,-9.775811869378035368e+00
-9.999999999999955591e+00,-5.559138071630389440e-06,-9.775817206018288630e+00
-9.999999999999960920e+00,-5.549277767241614339e-06,-9.775822539501708874e+00
-9.999999999999964473e+00,-5.539429129427068039e-06,-9.775827869828294325e+00
-9.999999999999968026e+00,-5.529592151280727444e-06,-9.775833196998043206e+00
-9.999999999999971578e+00,-5.519766825896572844e-06,-9.775838521010964399e+00
-9.999999999999975131e+00,-5.509953146368581145e-06,-9.775843841867049022e+00
-9.999999999999978684e+00,-5.500151105790734332e-06,-9.775849159566298852e+00
-9.999999999999980460e+00,-5.490360697257010156e-06,-9.775854474108715664e+00
-9.999999999999982236e+00,-5.480581913861388060e-06,-9.775859785494295906e+00
-9.999999999999984013e+00,-5.470814748697846644e-06,-9.775865093723044907e+00
-9.999999999999985789e+00,-5.461059194860364505e-06,-9.775870398794959115e+00
-9.999999999999987566e+00,-5.451315245442921088e-06,-9.775875700710038529e+00
-9.999999999999989342e+00,-5.441582893539496684e-06,-9.775880999468284926e+00
-9.999999999999991118e+00,-5.431862132244066503e-06,-9.775886295069694754e+00
-9.999999999999992895e+00,-5.422152954650613378e-06,-9.775891587514273340e+00
-9.999999999999994671e+00,-5.412455353853115059e-06,-9.775896876802015356e+00
-9.999999999999994671e+00,-5.402769322945550992e-06,-9.775902162932927908e+00
-9.999999999999994671e+00,-5.393094855021897234e-06,-9.775907445907000337e+00
-9.999999999999994671e+00,-5.383431943176138310e-06,-9.775912725724243302e+00
-9.999999999999994671e+00,-5.373780580502248584e-06,-9.775918002384647920e+00
-9.999999999999994671e+00,-5.364140760094207500e-06,-9.775923275888221298e+00
-9.999999999999994671e+00,-5.354512475045994504e-06,-9.775928546234959882e+00
-9.999999999999994671e+00,-5.344895718451590734e-06,-9.775933813424863672e+00
-9.999999999999994671e+00,-5.335290483404972246e-06,-9.775939077457934445e+00
-9.999999999999994671e+00,-5.325696763000118486e-06,-9.775944338334170425e+00
-9.999999999999994671e+00,-5.316114550331009745e-06,-9.775949596053568058e+00
-9.999999999999994671e+00,-5.306543838491623774e-06,-9.775954850616138003e+00
-9.999999999999994671e+00,-5.296984620575940018e-06,-9.775960102021871378e+00
-9.999999999999994671e+00,-5.287436889677937922e-06,-9.775965350270768184e+00
-9.999999999999994671e+00,-5.277900638891594388e-06,-9.775970595362831972e+00
-9.999999999999994671e+00,-5.268375861310892251e-06,-9.775975837298062743e+00
-9.999999999999994671e+00,-5.258862550029804179e-06,-9.775981076076458720e+00
-9.999999999999994671e+00,-5.249360698142314698e-06,-9.775986311698018127e+00
-9.999999999999994671e+00,-5.239870298742399865e-06,-9.775991544162742741e+00
-9.999999999999994671e+00,-5.230391344924040819e-06,-9.775996773470636114e+00
-9.999999999999994671e+00,-5.220923829781213617e-06,-9.776001999621696470e+00
-9.999999999999994671e+00,-5.211467746407898551e-06,-9.776007222615918479e+00
-9.999999999999994671e+00,-5.202023087898075912e-06,-9.776012442453307472e+00
-9.999999999999994671e+00,-5.192589847345723451e-06,-9.776017659133861670e+00
-9.999999999999994671e+00,-5.183168017844817225e-06,-9.776022872657582852e+00
-9.999999999999994671e+00,-5.173757592489340914e-06,-9.776028083024467463e+00
-9.999999999999994671e+00,-5.164358564373268879e-06,-9.776033290234520834e+00
-9.999999999999994671e+00,-5.154970926590583955e-06,-9.776038494287737635e+00
-9.999999999999994671e+00,-5.145594672235261351e-06,-9.776043695184116089e+00
-9.999999999999994671e+00,-5.136229794401283899e-06,-9.776048892923666855e+00
-9.999999999999994671e+00,-5.126876286182626810e-06,-9.776054087506379275e+00
-9.999999999999994671e+00,-5.117534140673271221e-06,-9.776059278932256902e+00
-9.999999999999994671e+00,-5.108203350967194885e-06,-9.776064467201303287e+00
-9.999999999999994671e+00,-5.098883910158376398e-06,-9.776069652313513103e+00
-9.999999999999994671e+00,-5.089575811340795205e-06,-9.776074834268884572e+00
-9.999999999999994671e+00,-5.080279047608429905e-06,-9.776080013067428354e+00
-9.999999999999994671e+00,-5.070993612055258247e-06,-9.776085188709133789e+00
-9.999999999999994671e+00,-5.061719497775263912e-06,-9.776090361194004430e+00
-9.999999999999994671e+00,-5.052456697862418721e-06,-9.776095530522042054e+00
-9.999999999999994671e+00,-5.043205205410706354e-06,-9.776100696693243108e+00
-9.999999999999994671e+00,-5.033965013514102868e-06,-9.776105859707611145e+00
-9.999999999999994671e+00,-5.024736115266586861e-06,-9.776111019565140836e+00
-9.999999999999994671e+00,-5.015518503762141165e-06,-9.776116176265842839e+00
-9.999999999999994671e+00,-5.006312172094739296e-06,-9.776121329809706495e+00
-9.999999999999994671e+00,-4.997117113358364087e-06,-9.776126480196733581e+00
-9.999999999999994671e+00,-4.987933320646993289e-06,-9.776131627426927651e+00
-9.999999999999994671e+00,-4.978760787054602958e-06,-9.776136771500285150e+00
-9.999999999999994671e+00,-4.969599505675174233e-06,-9.776141912416809632e+00
-9.999999999999994671e+00,-4.960449469602688253e-06,-9.776147050176501097e+00
-9.999999999999994671e+00,-4.951310671931117686e-06,-9.776152184779352439e+00
-9.999999999999994671e+00,-4.942183105754447907e-06,-9.776157316225374316e+00
-9.999999999999994671e+00,-4.933066764166652430e-06,-9.776162444514559624e+00
-9.999999999999994671e+00,-4.923961640261713243e-06,-9.776167569646910138e+00
-9.999999999999994671e+00,-4.914867727133606401e-06,-9.776172691622425859e+00
-9.999999999999994671e+00,-4.905785017876313044e-06,-9.776177810441106786e+00
-9.999999999999994671e+00,-4.896713505583812615e-06,-9.776182926102952919e+00
-9.999999999999994671e+00,-4.887653183350080326e-06,-9.776188038607966035e+00
-9.999999999999994671e+00,-4.878604044269095620e-06,-9.776193147956140805e+00
-9.999999999999994671e+00,-4.869566081434841330e-06,-9.776198254147484334e+00
-9.999999999999994671e+00,-4.860539287941290972e-06,-9.776203357181989517e+00
-9.999999999999994671e+00,-4.851523656882425686e-06,-9.776208457059661683e+00
-9.999999999999994671e+00,-4.842519181352224067e-06,-9.776213553780499055e+00
-9.999999999999994671e+00,-4.833525854444663868e-06,-9.776218647344498081e+00
-9.999999999999994671e+00,-4.824543669253727074e-06,-9.776223737751667642e+00
-9.999999999999994671e+00,-4.815572618873388048e-06,-9.776228825002000633e+00
-9.999999999999994671e+00,-4.806612696397627929e-06,-9.776233909095495278e+00
-9.999999999999994671e+00,-4.797663894920425313e-06,-9.776238990032158682e+00
-9.999999999999994671e+00,-4.788726207535757106e-06,-9.776244067811985516e+00
-9.999999999999994671e+00,-4.779799627337603598e-06,-9.776249142434977557e+00
-9.999999999999994671e+00,-4.770884147419944236e-06,-9.776254213901133028e+00
-9.999999999999994671e+00,-4.761979760876755921e-06,-9.776259282210455481e+00
-9.999999999999994671e+00,-4.753086460802016405e-06,-9.776264347362943141e+00
-9.999999999999994671e+00,-4.744204240289707674e-06,-9.776269409358594231e+00
-9.999999999999994671e+00,-4.735333092433805785e-06,-9.776274468197410528e+00
-9.999999999999994671e+00,-4.726473010328291028e-06,-9.776279523879393807e+00
-9.999999999999994671e+00,-4.717623987067140309e-06,-9.776284576404540516e+00
-9.999999999999994671e+00,-4.708786015744333072e-06,-9.776289625772852432e+00
-9.999999999999994671e+00,-4.699959089453847914e-06,-9.776294671984327778e+00
-9.999999999999994671e+00,-4.691143201289663433e-06,-9.776299715038968330e+00
-9.999999999999994671e+00,-4.682338344345759921e-06,-9.776304754936774088e+00
-9.999999999999994671e+00,-4.673544511716113435e-06,-9.776309791677745054e+00
-9.999999999999994671e+00,-4.664761696494704266e-06,-9.776314825261881225e+00
-9.999999999999994671e+00,-4.655989891775509319e-06,-9.776319855689182603e+00
-9.999999999999994671e+00,-4.647229090652508884e-06,-9.776324882959647411e+00
-9.999999999999994671e+00,-4.638479286219679866e-06,-9.776329907073277425e+00
-9.999999999999994671e+00,-4.629740471571004251e-06,-9.776334928030072646e+00
-9.999999999999994671e+00,-4.621012639800455554e-06,-9.776339945830033074e+00
-9.999999999999994671e+00,-4.612295784002015760e-06,-9.776344960473158707e+00
-9.999999999999994671e+00,-4.603589897269664316e-06,-9.776349971959447771e+00
-9.999999999999994671e+00,-4.594894972697376429e-06,-9.776354980288902041e+00
-9.999999999999994671e+00,-4.586211003379134087e-06,-9.776359985461519742e+00
-9.999999999999994671e+00,-4.577537982408914193e-06,-9.776364987477304425e+00
-9.999999999999994671e+00,-4.568875902880693650e-06,-9.776369986336252538e+00
-9.999999999999994671e+00,-4.560224757888454445e-06,-9.776374982038365857e+00
-9.999999999999994671e+00,-4.551584540526172634e-06,-9.776379974583642607e+00
-9.999999999999994671e+00,-4.542955243887828508e-06,-9.776384963972086339e+00
-9.999999999999994671e+00,-4.534336861067398973e-06,-9.776389950203691726e+00
-9.999999999999994671e+00,-4.525729385158865165e-06,-9.776394933278464094e+00
-9.999999999999994671e+00,-4.517132809256201449e-06,-9.776399913196401670e+00
-9.999999999999994671e+00,-4.508547126453389809e-06,-9.776404889957500899e+00
-9.999999999999994671e+00,-4.499972329844407997e-06,-9.776409863561767111e+00
-9.999999999999994671e+00,-4.491408412523234611e-06,-9.776414834009194976e+00
-9.999999999999994671e+00,-4.482855367583846553e-06,-9.776419801299791601e+00
-9.999999999999994671e+00,-4.474313188120224116e-06,-9.776424765433549879e+00
-9.999999999999994671e+00,-4.465781867226345898e-06,-9.776429726410475141e+00
-9.999999999999994671e+00,-4.457261397996189648e-06,-9.776434684230562056e+00
-9.999999999999994671e+00,-4.448751773523733966e-06,-9.776439638893815953e+00
-9.999999999999994671e+00,-4.440252986902955755e-06,-9.776444590400231505e+00
-9.999999999999994671e+00,-4.431765031227837000e-06,-9.776449538749815815e+00
-9.999999999999994671e+00,-4.423287899592354605e-06,-9.776454483942561779e+00
-9.999999999999994671e+00,-4.414821585090486321e-06,-9.776459425978471174e+00
-9.999999999999994671e+00,-4.406366080816210746e-06,-9.776464364857545775e+00
-9.999999999999994671e+00,-4.397921379863508171e-06,-9.776469300579787358e+00
-9.999999999999994671e+00,-4.389487475326354653e-06,-9.776474233145190595e+00
-9.999999999999994671e+00,-4.381064360298731332e-06,-9.776479162553759039e+00
-9.999999999999994671e+00,-4.372652027874613416e-06,-9.776484088805492689e+00
-9.999999999999994671e+00,-4.364250471147981197e-06,-9.776489011900391546e+00
-9.999999999999994671e+00,-4.355859683212814120e-06,-9.776493931838452056e+00
-9.999999999999994671e+00,-4.347479657163087396e-06,-9.776498848619677773e+00
-9.999999999999994671e+00,-4.339110386092784702e-06,-9.776503762244068696e+00
-9.999999999999994671e+00,-4.330751863095879557e-06,-9.776508672711623049e+00
